DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-08-04 00:00:00;4;7;8;7;1;4;0
2020-08-04 00:15:00;14;23;16;11;0;1;0
2020-08-04 00:30:00;4;10;12;8;2;0;0
2020-08-04 00:45:00;6;12;6;3;0;1;0
2020-08-04 01:00:00;7;6;7;8;2;1;0
2020-08-04 01:15:00;7;13;8;4;2;1;0
2020-08-04 01:30:00;7;7;8;7;0;2;0
2020-08-04 01:45:00;9;6;9;4;1;2;0
2020-08-04 02:00:00;5;3;5;5;0;0;0
2020-08-04 02:15:00;6;4;3;6;0;2;0
2020-08-04 02:30:00;6;4;5;12;0;1;0
2020-08-04 02:45:00;5;8;11;6;1;0;0
2020-08-04 03:00:00;3;5;4;5;0;0;0
2020-08-04 03:15:00;4;5;3;5;0;1;0
2020-08-04 03:30:00;1;6;3;2;0;1;0
2020-08-04 03:45:00;5;7;6;3;0;0;0
2020-08-04 04:00:00;5;7;3;2;0;1;0
2020-08-04 04:15:00;9;7;8;1;0;1;0
2020-08-04 04:30:00;8;6;10;3;1;1;0
2020-08-04 04:45:00;15;28;18;9;3;1;0
2020-08-04 05:00:00;27;27;24;14;1;9;0
2020-08-04 05:15:00;27;32;51;36;2;5;0
2020-08-04 05:30:00;39;55;115;55;8;9;0
2020-08-04 05:45:00;40;57;145;72;42;11;0
2020-08-04 06:00:00;67;69;130;72;12;16;0
2020-08-04 06:15:00;51;49;153;104;10;18;9
2020-08-04 06:30:00;65;83;174;127;15;28;0
2020-08-04 06:45:00;54;91;185;135;11;25;1
2020-08-04 07:00:00;63;81;155;127;19;22;0
2020-08-04 07:15:00;56;77;185;152;34;23;0
2020-08-04 07:30:00;78;106;193;160;20;32;0
2020-08-04 07:45:00;73;126;198;135;18;36;0
2020-08-04 08:00:00;65;103;172;150;15;35;0
2020-08-04 08:15:00;67;79;159;98;129;22;0
2020-08-04 08:30:00;76;93;143;125;143;19;0
2020-08-04 08:45:00;76;98;121;122;16;24;0
2020-08-04 09:00:00;75;114;113;107;19;15;0
2020-08-04 09:15:00;71;107;115;113;22;23;0
2020-08-04 09:30:00;82;110;106;111;21;15;0
2020-08-04 09:45:00;86;133;102;112;10;18;0
2020-08-04 10:00:00;87;104;112;127;20;14;0
2020-08-04 10:15:00;91;128;117;120;20;19;4
2020-08-04 10:30:00;97;138;119;127;21;22;0
2020-08-04 10:45:00;90;146;117;138;26;25;0
2020-08-04 11:00:00;85;110;103;130;13;15;0
2020-08-04 11:15:00;88;136;118;117;20;23;0
2020-08-04 11:30:00;101;154;111;118;19;32;0
2020-08-04 11:45:00;110;158;117;113;30;16;0
2020-08-04 12:00:00;99;156;97;96;17;28;0
2020-08-04 12:15:00;97;140;98;124;20;27;15
2020-08-04 12:30:00;112;160;107;109;12;24;0
2020-08-04 12:45:00;97;164;116;112;12;23;0
2020-08-04 13:00:00;85;151;103;121;14;24;0
2020-08-04 13:15:00;112;172;127;124;17;17;0
2020-08-04 13:30:00;126;162;143;141;17;26;0
2020-08-04 13:45:00;116;178;158;160;12;23;0
2020-08-04 14:00:00;144;177;150;124;20;23;0
2020-08-04 14:15:00;140;194;109;115;14;16;0
2020-08-04 14:30:00;155;227;126;140;28;18;0
2020-08-04 14:45:00;155;224;56;219;23;22;0
2020-08-04 15:00:00;155;217;118;134;28;21;0
2020-08-04 15:15:00;144;221;118;124;28;33;4
2020-08-04 15:30:00;173;214;131;153;27;22;3
2020-08-04 15:45:00;156;224;126;133;18;30;4
2020-08-04 16:00:00;209;266;123;127;18;23;0
2020-08-04 16:15:00;194;263;120;139;143;29;0
2020-08-04 16:30:00;209;263;135;157;17;32;4
2020-08-04 16:45:00;184;247;124;142;24;22;0
2020-08-04 17:00:00;169;246;119;156;17;28;1
2020-08-04 17:15:00;175;254;108;157;21;23;0
2020-08-04 17:30:00;161;232;105;115;27;23;2
2020-08-04 17:45:00;131;208;116;146;25;16;0
2020-08-04 18:00:00;113;179;113;128;14;26;4
2020-08-04 18:15:00;114;173;99;121;49;17;0
2020-08-04 18:30:00;107;161;86;107;11;22;0
2020-08-04 18:45:00;75;135;102;122;27;23;0
2020-08-04 19:00:00;70;111;71;88;17;25;1
2020-08-04 19:15:00;76;113;81;87;5;21;0
2020-08-04 19:30:00;70;92;74;63;7;14;1
2020-08-04 19:45:00;67;99;61;55;6;11;0
2020-08-04 20:00:00;79;116;55;53;7;23;0
2020-08-04 20:15:00;73;102;59;76;4;10;0
2020-08-04 20:30:00;57;64;36;52;5;6;0
2020-08-04 20:45:00;51;73;59;69;4;12;0
2020-08-04 21:00:00;46;64;52;48;3;7;0
2020-08-04 21:15:00;47;65;73;65;6;11;0
2020-08-04 21:30:00;38;53;62;43;3;7;0
2020-08-04 21:45:00;52;70;42;42;4;10;0
2020-08-04 22:00:00;54;72;32;35;1;1;0
2020-08-04 22:15:00;50;65;46;47;4;8;0
2020-08-04 22:30:00;30;40;35;30;4;2;0
2020-08-04 22:45:00;26;25;25;31;0;9;0
2020-08-04 23:00:00;27;24;32;17;1;2;0
2020-08-04 23:15:00;18;24;17;17;3;3;0
2020-08-04 23:30:00;17;29;21;20;1;0;0
