DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-06-07 00:00:00;12;17;0;16;19;10;4;4;1;1;0;0;0;0
2020-06-07 00:15:00;20;31;0;14;29;4;1;3;2;0;0;0;1;0
2020-06-07 00:30:00;20;30;0;13;23;1;2;3;3;0;0;0;0;0
2020-06-07 00:45:00;16;16;0;21;18;2;2;3;2;0;0;0;0;0
2020-06-07 01:00:00;18;14;0;10;23;3;1;2;2;0;0;0;0;0
2020-06-07 01:15:00;10;16;0;8;20;8;0;1;1;0;1;0;0;0
2020-06-07 01:30:00;12;17;0;9;13;3;2;2;2;0;0;0;0;0
2020-06-07 01:45:00;10;14;0;7;7;3;2;1;0;0;3;0;0;0
2020-06-07 02:00:00;9;6;0;10;14;2;3;0;0;0;0;0;0;0
2020-06-07 02:15:00;9;12;0;6;7;3;1;1;2;0;0;0;0;0
2020-06-07 02:30:00;4;7;0;2;7;1;1;0;0;0;0;0;0;0
2020-06-07 02:45:00;4;9;0;2;13;2;1;1;0;0;0;0;0;0
2020-06-07 03:00:00;1;3;0;5;6;1;1;1;0;0;0;0;0;0
2020-06-07 03:15:00;2;0;0;5;5;2;4;1;0;0;0;0;0;0
2020-06-07 03:30:00;6;6;0;3;4;3;0;0;0;0;0;0;0;0
2020-06-07 03:45:00;2;6;0;2;4;0;0;1;0;0;0;0;0;0
2020-06-07 04:00:00;5;3;0;0;1;0;0;0;0;0;0;0;0;0
2020-06-07 04:15:00;2;4;0;2;3;0;0;2;2;0;0;0;0;0
2020-06-07 04:30:00;1;3;0;2;4;0;0;0;0;0;0;0;0;0
2020-06-07 04:45:00;2;3;0;3;5;1;0;1;0;0;0;0;0;0
2020-06-07 05:00:00;2;2;0;3;4;1;0;0;0;0;0;0;0;0
2020-06-07 05:15:00;1;8;0;3;5;2;0;2;1;0;0;0;0;0
2020-06-07 05:30:00;6;15;0;1;2;0;1;2;0;0;0;0;0;0
2020-06-07 05:45:00;9;24;0;4;4;0;0;1;0;0;0;0;0;0
2020-06-07 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 06:15:00;5;8;0;3;14;4;0;1;2;0;0;0;0;0
2020-06-07 06:30:00;3;13;0;2;15;1;0;1;0;0;0;0;0;0
2020-06-07 06:45:00;6;4;0;6;12;4;0;2;2;0;0;0;0;0
2020-06-07 07:00:00;5;8;0;7;6;0;1;1;0;0;0;0;0;0
2020-06-07 07:15:00;6;12;0;5;10;4;1;3;4;0;0;0;0;0
2020-06-07 07:30:00;10;8;0;6;14;4;0;1;1;0;0;0;0;0
2020-06-07 07:45:00;9;11;0;10;13;8;1;3;0;0;0;0;0;0
2020-06-07 08:00:00;12;18;3;15;12;3;0;2;0;0;0;0;0;0
2020-06-07 08:15:00;9;18;1;9;20;3;0;3;0;0;0;0;0;0
2020-06-07 08:30:00;9;22;1;12;8;4;2;3;1;0;0;0;0;0
2020-06-07 08:45:00;18;23;0;17;26;6;1;1;3;0;0;0;0;0
2020-06-07 09:00:00;17;27;2;18;15;11;1;3;3;0;0;0;0;0
2020-06-07 09:15:00;17;28;0;26;24;16;0;3;3;0;0;0;0;0
2020-06-07 09:30:00;19;33;0;27;34;17;2;2;2;0;0;0;0;0
2020-06-07 09:45:00;28;39;0;23;38;27;4;9;5;0;0;0;0;0
2020-06-07 10:00:00;31;45;0;34;34;19;3;7;0;1;0;0;0;0
2020-06-07 10:15:00;27;51;2;35;40;19;6;7;3;0;0;0;0;0
2020-06-07 10:30:00;29;60;1;38;52;15;4;5;3;0;0;0;0;0
2020-06-07 10:45:00;27;65;2;31;45;33;3;7;13;1;1;0;3;0
2020-06-07 11:00:00;40;65;2;42;53;21;2;17;3;0;0;0;0;0
