DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-03-30 00:00:00;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 00:15:00;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 00:30:00;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 00:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 01:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 01:15:00;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 01:30:00;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 01:45:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 02:00:00;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 02:15:00;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 02:30:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 02:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 03:00:00;0;0;0;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 03:15:00;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 03:30:00;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 04:00:00;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 04:15:00;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 04:30:00;3;2;1;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 04:45:00;1;2;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 05:00:00;4;3;0;2;0;1;6;1;0;0;0;0;0;0;0;0;0;0
2020-03-30 05:15:00;9;7;3;7;2;0;9;1;0;0;2;0;1;0;0;0;0;0
2020-03-30 05:30:00;17;6;2;6;2;2;26;0;0;0;0;0;0;0;14;0;0;0
2020-03-30 05:45:00;23;20;0;10;1;4;17;0;2;1;1;0;0;0;2;0;0;0
2020-03-30 06:00:00;22;18;7;1;0;4;21;0;1;1;1;0;0;0;0;0;0;0
2020-03-30 06:15:00;33;16;2;5;2;11;21;0;1;2;0;1;0;0;0;0;0;0
2020-03-30 06:30:00;32;31;2;3;0;8;33;0;3;35;1;0;0;0;0;0;0;0
2020-03-30 06:45:00;22;22;4;4;1;11;41;0;4;4;3;0;0;0;7;0;0;0
2020-03-30 07:00:00;37;24;7;4;1;13;29;2;0;1;8;2;0;0;5;0;0;0
2020-03-30 07:15:00;25;18;2;2;2;15;41;3;2;2;5;0;0;0;3;0;0;0
2020-03-30 07:30:00;37;26;4;1;1;19;39;2;1;1;7;0;0;0;1;0;0;0
2020-03-30 07:45:00;27;29;5;6;0;18;46;5;2;2;6;8;0;0;2;0;0;0
2020-03-30 08:00:00;29;30;3;7;2;22;33;5;1;0;4;1;0;0;0;0;0;0
2020-03-30 08:15:00;16;22;7;5;2;17;37;2;3;3;5;12;0;0;3;1;0;0
2020-03-30 08:30:00;25;13;8;4;2;16;25;1;2;3;6;0;0;0;1;0;0;0
2020-03-30 08:45:00;23;14;8;5;2;11;28;2;1;1;2;0;0;0;1;0;0;0
2020-03-30 09:00:00;22;16;6;2;1;20;17;2;0;0;1;0;0;0;3;0;0;0
2020-03-30 09:15:00;19;17;6;3;2;19;26;2;3;4;4;0;0;0;2;0;3;0
2020-03-30 09:30:00;26;12;6;4;2;15;20;2;2;2;1;0;0;0;2;0;0;0
2020-03-30 09:45:00;20;18;9;3;2;15;15;2;1;1;2;0;0;0;5;0;0;0
2020-03-30 10:00:00;19;16;13;3;1;14;24;2;0;1;3;0;0;0;1;0;0;0
2020-03-30 10:15:00;24;12;4;3;1;21;22;2;4;6;3;0;0;0;1;0;0;0
2020-03-30 10:30:00;25;11;9;2;4;14;25;3;5;2;6;2;0;0;6;0;0;0
2020-03-30 10:45:00;23;16;11;6;1;14;24;5;2;1;2;1;0;0;8;0;0;0
2020-03-30 11:00:00;18;14;14;4;1;17;18;5;1;1;1;0;0;0;12;0;0;0
2020-03-30 11:15:00;22;19;12;1;2;19;30;3;2;4;2;1;0;0;29;0;0;0
2020-03-30 11:30:00;27;21;6;6;4;20;23;1;8;8;3;0;0;0;6;0;0;0
2020-03-30 11:45:00;21;12;13;6;6;21;27;3;2;2;1;0;0;0;0;0;0;0
2020-03-30 12:00:00;28;18;14;6;4;19;34;3;0;2;2;0;0;0;3;0;0;0
2020-03-30 12:15:00;17;11;10;4;1;23;23;6;4;3;3;0;0;0;3;0;0;0
2020-03-30 12:30:00;26;9;10;1;0;17;31;2;2;2;2;0;0;0;3;0;0;0
2020-03-30 12:45:00;26;14;10;5;0;17;16;4;1;2;3;1;0;0;0;0;0;0
2020-03-30 13:00:00;24;16;8;2;1;15;25;1;1;1;2;4;2;0;2;0;0;2
2020-03-30 13:15:00;16;14;6;3;1;15;15;4;5;2;3;0;0;0;1;0;0;0
2020-03-30 13:30:00;21;26;11;4;1;18;23;0;2;2;1;0;0;0;6;0;0;0
2020-03-30 13:45:00;26;16;6;5;1;19;47;1;2;4;2;2;0;0;9;0;0;0
2020-03-30 14:00:00;37;24;10;8;2;17;33;2;0;0;0;0;0;0;15;0;0;0
2020-03-30 14:15:00;21;19;20;2;0;22;41;2;5;4;2;8;0;0;0;0;0;0
2020-03-30 14:30:00;39;14;22;5;5;23;23;3;1;0;3;4;0;0;3;0;0;0
2020-03-30 14:45:00;28;12;16;4;1;22;31;7;3;3;0;7;0;0;8;0;0;0
2020-03-30 15:00:00;38;22;14;2;1;20;37;1;0;3;6;2;0;0;15;0;0;0
2020-03-30 15:15:00;22;16;17;6;1;15;24;2;3;2;4;3;0;0;3;0;0;0
2020-03-30 15:30:00;34;24;13;0;2;15;13;2;1;1;2;17;0;0;12;6;0;1
2020-03-30 15:45:00;35;20;18;4;3;26;25;2;3;3;3;10;2;0;10;2;0;0
2020-03-30 16:00:00;35;27;18;5;1;19;43;5;0;0;8;16;0;0;8;0;0;0
2020-03-30 16:15:00;28;24;26;3;1;29;31;5;4;5;5;0;0;0;7;0;0;0
2020-03-30 16:30:00;32;20;21;3;0;23;41;1;3;5;4;0;0;0;10;0;0;0
2020-03-30 16:45:00;27;20;16;2;1;24;32;0;7;5;0;2;0;0;4;0;0;0
2020-03-30 17:00:00;29;20;18;4;4;27;22;2;5;3;1;0;0;0;7;0;0;0
2020-03-30 17:15:00;19;14;9;4;2;23;31;1;3;2;2;0;0;0;0;0;0;0
2020-03-30 17:30:00;29;28;22;4;1;19;16;1;2;2;2;0;0;2;0;0;0;0
2020-03-30 17:45:00;16;15;11;2;1;27;25;3;3;5;0;1;0;0;14;0;0;0
2020-03-30 18:00:00;16;13;10;5;2;21;18;1;1;3;0;1;8;0;0;0;0;0
2020-03-30 18:15:00;17;13;11;3;2;14;21;1;3;1;3;10;0;0;1;0;0;0
2020-03-30 18:30:00;17;15;12;4;4;19;19;4;1;1;1;1;0;0;8;1;0;0
2020-03-30 18:45:00;18;14;10;5;2;15;14;3;2;2;1;2;0;0;2;0;0;0
2020-03-30 19:00:00;12;10;9;7;1;11;14;3;0;1;2;0;0;0;0;0;0;0
2020-03-30 19:15:00;5;7;6;1;1;6;9;0;3;2;0;0;0;0;7;0;0;0
2020-03-30 19:30:00;16;10;8;3;2;12;16;1;0;0;4;0;0;0;3;0;0;0
2020-03-30 19:45:00;9;4;6;2;0;9;5;1;3;2;0;6;0;0;0;0;0;0
2020-03-30 20:00:00;3;8;5;4;0;10;7;0;1;1;0;5;0;0;0;0;0;0
2020-03-30 20:15:00;2;5;2;2;2;7;6;1;2;3;0;0;0;0;0;0;0;0
2020-03-30 20:30:00;5;1;5;2;0;6;10;0;3;2;1;0;0;0;0;0;0;0
2020-03-30 20:45:00;5;2;1;2;1;3;4;0;3;2;0;0;0;0;0;0;0;0
2020-03-30 21:00:00;5;7;5;3;0;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 21:15:00;7;7;2;1;1;4;10;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 21:30:00;7;6;3;2;1;2;11;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 21:45:00;2;7;6;1;0;7;12;0;2;1;0;0;0;0;0;0;0;0
2020-03-30 22:00:00;16;10;13;2;0;5;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 22:15:00;4;6;6;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 22:30:00;3;3;5;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-03-30 22:45:00;0;1;2;2;0;2;1;0;2;2;0;0;0;0;0;0;0;0
2020-03-30 23:00:00;0;2;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 23:15:00;1;5;5;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 23:30:00;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
