DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-09-07 00:00:00;3;8;1;0;0;0;0;5;7;2;1;8;8;0;0;0;0
2020-09-07 00:15:00;6;8;4;0;0;0;1;6;3;4;0;4;16;5;4;1;0
2020-09-07 00:30:00;8;11;4;1;0;1;0;8;4;6;1;4;5;6;1;2;0
2020-09-07 00:45:00;5;6;2;1;0;0;0;7;3;2;0;3;5;1;0;0;0
2020-09-07 01:00:00;1;7;3;1;0;0;0;7;4;4;1;4;7;1;0;0;0
2020-09-07 01:15:00;7;7;1;0;0;0;0;7;2;0;0;3;4;2;0;1;0
2020-09-07 01:30:00;6;3;3;0;0;0;0;4;3;2;0;4;5;0;1;0;0
2020-09-07 01:45:00;4;2;0;0;0;0;0;2;2;1;0;0;3;2;0;0;0
2020-09-07 02:00:00;8;3;0;0;0;0;0;3;0;2;1;3;6;4;1;0;0
2020-09-07 02:15:00;8;5;1;0;0;0;0;2;4;3;0;1;1;0;0;1;0
2020-09-07 02:30:00;6;2;1;0;0;0;0;1;3;0;1;1;2;2;0;0;0
2020-09-07 02:45:00;6;6;1;0;0;0;0;4;1;2;0;2;2;0;0;1;0
2020-09-07 03:00:00;3;5;1;0;0;0;0;2;1;2;0;2;3;1;0;0;0
2020-09-07 03:15:00;5;6;2;0;0;0;1;2;2;2;0;2;1;0;0;0;0
2020-09-07 03:30:00;5;3;0;0;0;1;0;5;4;1;0;4;4;0;0;0;0
2020-09-07 03:45:00;5;5;1;0;0;0;0;1;2;1;2;1;2;0;0;0;0
2020-09-07 04:00:00;7;3;0;0;0;0;0;1;1;4;0;2;4;0;0;0;0
2020-09-07 04:15:00;6;10;3;1;0;0;0;5;2;3;2;5;5;0;5;1;0
2020-09-07 04:30:00;15;18;5;0;0;0;0;6;11;1;2;9;6;2;2;0;0
2020-09-07 04:45:00;32;24;18;0;0;0;0;7;10;8;0;14;5;1;5;0;0
2020-09-07 05:00:00;22;40;33;1;0;2;0;10;13;3;3;28;12;4;9;2;0
2020-09-07 05:15:00;30;55;63;2;0;3;1;11;21;12;9;37;11;4;7;2;0
2020-09-07 05:30:00;41;57;66;0;0;1;0;25;34;18;8;33;26;9;9;1;0
2020-09-07 05:45:00;69;52;49;1;0;0;0;23;37;13;7;40;17;9;16;1;0
