DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-02-29 00:00:00;3;5;6;3;10;5;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 00:15:00;13;4;9;10;11;9;12;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 00:30:00;8;5;7;4;13;6;6;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 00:45:00;9;2;5;4;12;4;8;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 01:00:00;6;2;7;3;4;3;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 01:15:00;5;2;6;4;9;2;6;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 01:30:00;10;1;10;5;5;3;9;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 01:45:00;1;4;3;1;5;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 02:00:00;4;6;5;2;4;3;5;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 02:15:00;4;1;2;2;6;2;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 02:30:00;3;2;6;2;4;1;2;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 02:45:00;1;2;4;3;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 03:00:00;1;4;7;3;6;3;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 03:15:00;2;1;0;2;7;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 03:30:00;1;2;1;1;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
