DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-06-18 00:00:00;0;3;7;16;1;0;0;0;0;0
2020-06-18 00:15:00;4;7;6;11;0;0;0;0;0;0
2020-06-18 00:30:00;2;2;3;15;0;1;0;0;0;0
2020-06-18 00:45:00;1;2;5;6;1;4;0;0;0;0
2020-06-18 01:00:00;1;2;2;10;0;0;0;0;0;0
2020-06-18 01:15:00;0;2;3;9;0;1;0;0;0;0
2020-06-18 01:30:00;0;3;2;10;0;0;0;0;0;0
2020-06-18 01:45:00;1;1;1;0;0;0;0;0;0;0
2020-06-18 02:00:00;0;1;1;4;0;1;0;0;0;0
2020-06-18 02:15:00;0;1;3;3;0;0;0;0;0;0
2020-06-18 02:30:00;0;1;4;4;0;1;0;0;0;0
2020-06-18 02:45:00;0;0;1;8;0;0;0;0;0;0
2020-06-18 03:00:00;0;0;2;6;0;0;0;0;0;0
2020-06-18 03:15:00;0;0;0;6;0;0;0;0;0;0
2020-06-18 03:30:00;1;2;4;4;0;0;0;0;0;0
2020-06-18 03:45:00;0;2;3;4;0;0;0;0;0;0
2020-06-18 04:00:00;0;2;4;9;0;1;0;0;0;0
2020-06-18 04:15:00;1;0;3;13;0;0;0;0;0;0
2020-06-18 04:30:00;2;0;5;10;1;0;0;0;0;0
2020-06-18 05:00:00;0;2;10;29;0;0;0;0;0;0
2020-06-18 05:15:00;1;13;32;66;1;2;0;0;0;0
2020-06-18 05:30:00;6;10;35;91;5;0;0;0;0;0
2020-06-18 05:45:00;6;18;46;92;4;2;0;0;0;0
2020-06-18 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 06:15:00;9;25;69;110;7;4;0;0;0;0
2020-06-18 06:30:00;13;34;80;148;16;3;0;0;0;0
2020-06-18 06:45:00;20;32;132;168;24;4;0;0;0;0
2020-06-18 07:00:00;11;27;134;163;27;1;0;0;0;0
2020-06-18 07:15:00;19;45;183;159;27;4;0;0;0;0
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;21;57;138;169;36;0;0;0;0;0
2020-06-18 08:00:00;21;41;140;166;32;0;0;0;0;0
2020-06-18 08:15:00;23;41;99;122;22;3;0;0;0;0
2020-06-18 08:30:00;20;38;97;130;29;2;0;0;0;0
2020-06-18 08:45:00;22;35;106;145;15;2;0;0;0;0
2020-06-18 09:00:00;14;31;99;120;13;2;0;0;0;0
2020-06-18 09:15:00;9;35;93;131;14;1;0;0;0;0
