DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-10-11 00:00:00;8;8;4;3;0;0;2;2;0;0
2020-10-11 00:15:00;5;5;6;0;0;0;1;6;0;0
2020-10-11 00:30:00;6;7;5;2;0;0;1;1;0;0
2020-10-11 00:45:00;11;9;7;3;0;0;0;4;0;0
2020-10-11 01:00:00;4;7;4;3;0;0;1;2;0;0
2020-10-11 01:15:00;5;6;4;2;0;0;0;3;0;0
2020-10-11 01:30:00;4;7;6;4;0;0;0;1;0;0
2020-10-11 01:45:00;5;6;4;2;1;0;0;0;0;0
2020-10-11 02:00:00;3;2;2;1;1;0;0;1;0;0
2020-10-11 02:15:00;4;4;3;3;0;0;2;0;0;0
2020-10-11 02:30:00;2;3;1;0;0;0;0;1;0;0
2020-10-11 02:45:00;3;3;1;0;1;0;1;2;0;0
2020-10-11 03:00:00;2;3;2;0;0;0;0;1;0;0
2020-10-11 03:15:00;4;5;2;2;0;0;0;2;0;0
2020-10-11 03:30:00;5;3;0;2;0;0;0;2;0;0
2020-10-11 03:45:00;3;4;1;1;0;0;0;1;0;0
2020-10-11 04:00:00;0;1;1;1;0;0;0;1;0;0
2020-10-11 04:15:00;0;1;1;0;0;0;0;0;0;0
2020-10-11 04:30:00;5;3;0;0;0;0;0;1;0;0
2020-10-11 04:45:00;3;2;1;2;0;0;1;0;0;0
2020-10-11 05:00:00;1;0;1;0;0;0;0;1;0;0
2020-10-11 05:15:00;5;5;0;0;0;0;0;0;0;0
2020-10-11 05:30:00;6;7;3;0;0;0;0;1;0;0
2020-10-11 05:45:00;2;1;0;0;0;0;0;0;0;0
2020-10-11 06:00:00;2;2;1;1;0;0;0;1;0;0
2020-10-11 06:15:00;3;3;1;1;0;0;0;9;0;0
2020-10-11 06:30:00;4;2;3;1;0;0;1;1;0;0
2020-10-11 06:45:00;2;3;5;1;0;0;0;0;0;0
2020-10-11 07:00:00;2;5;1;1;0;0;0;0;0;0
2020-10-11 07:15:00;7;7;6;0;0;1;0;1;0;0
2020-10-11 07:30:00;9;7;2;1;0;0;0;0;0;0
