DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-07-05 00:00:00;2;21;11;31;8;2;2;3;0;0;0;0;0
2020-07-05 00:15:00;0;23;12;24;16;2;1;2;0;0;0;0;0
2020-07-05 00:30:00;1;15;3;19;10;0;0;0;0;0;0;0;0
2020-07-05 00:45:00;1;20;7;24;12;0;1;1;0;0;0;0;0
2020-07-05 01:00:00;0;21;13;24;5;2;2;3;0;0;0;0;0
2020-07-05 01:15:00;1;18;8;19;6;1;1;1;0;0;0;0;0
2020-07-05 01:30:00;0;19;7;18;10;2;1;1;0;0;0;0;0
2020-07-05 01:45:00;1;15;8;17;7;0;0;0;0;0;0;0;0
2020-07-05 02:00:00;1;19;9;15;8;0;1;1;0;0;0;0;0
2020-07-05 02:15:00;0;13;3;12;3;0;0;0;0;0;0;0;0
2020-07-05 02:30:00;0;8;6;4;4;0;0;0;0;0;0;0;0
2020-07-05 02:45:00;0;10;5;8;5;0;0;0;0;0;0;0;0
2020-07-05 03:00:00;0;6;3;7;4;0;0;0;0;0;0;0;0
2020-07-05 03:15:00;1;10;4;10;6;0;1;3;0;0;0;0;0
2020-07-05 03:30:00;0;10;2;11;4;0;0;0;0;0;0;0;0
2020-07-05 03:45:00;0;6;2;6;1;0;0;0;0;0;0;0;0
2020-07-05 04:00:00;0;5;3;7;5;0;0;0;0;0;0;0;0
2020-07-05 04:15:00;0;8;0;6;3;0;0;0;0;0;0;0;0
2020-07-05 04:30:00;0;4;2;3;1;0;0;0;0;0;0;0;0
2020-07-05 04:45:00;0;5;1;8;1;0;0;0;0;0;0;0;0
2020-07-05 05:00:00;0;8;4;9;1;0;0;0;0;0;0;0;0
2020-07-05 05:15:00;0;11;3;12;3;0;0;0;0;0;0;0;0
2020-07-05 05:30:00;0;7;1;16;7;0;0;0;0;0;0;0;0
2020-07-05 05:45:00;0;11;6;15;6;0;0;0;0;0;0;0;0
2020-07-05 06:00:00;0;17;3;12;3;0;0;0;0;0;0;0;0
2020-07-05 06:15:00;0;5;4;11;2;0;0;0;0;0;0;0;0
2020-07-05 06:30:00;0;17;4;10;2;0;0;0;0;0;0;0;0
2020-07-05 06:45:00;0;12;9;7;3;0;0;0;0;0;0;0;0
2020-07-05 07:00:00;0;18;10;10;1;0;0;0;0;0;0;0;0
2020-07-05 07:15:00;0;12;6;8;3;0;0;1;0;0;0;0;0
2020-07-05 07:30:00;0;12;4;11;1;0;0;0;0;0;0;0;0
2020-07-05 07:45:00;0;14;6;14;5;0;0;1;0;0;0;0;0
2020-07-05 08:00:00;1;23;18;14;2;0;0;0;0;0;0;0;0
2020-07-05 08:15:00;1;11;11;19;9;0;1;2;0;0;0;0;0
2020-07-05 08:30:00;0;29;13;19;6;1;0;3;0;0;0;0;0
2020-07-05 08:45:00;0;28;11;17;10;0;0;1;0;0;0;0;0
2020-07-05 09:00:00;1;40;16;24;13;0;1;1;0;0;1;0;0
2020-07-05 09:15:00;2;34;27;31;8;0;2;2;0;0;0;0;0
2020-07-05 09:30:00;0;42;28;36;16;0;0;1;0;0;0;0;0
2020-07-05 09:45:00;1;43;35;38;19;2;0;2;0;0;0;0;0
2020-07-05 10:00:00;1;42;26;36;20;0;0;0;0;0;0;0;0
2020-07-05 10:15:00;1;39;31;31;12;0;1;1;0;0;0;0;0
2020-07-05 10:30:00;0;52;30;47;17;2;1;4;0;0;0;0;0
2020-07-05 10:45:00;3;59;37;48;18;0;0;0;0;0;0;0;0
2020-07-05 11:00:00;0;55;45;45;24;0;1;0;0;0;0;0;0
2020-07-05 11:15:00;2;70;44;43;22;2;3;1;1;0;0;0;0
2020-07-05 11:30:00;2;75;57;43;20;2;3;2;0;0;0;0;0
2020-07-05 11:45:00;1;53;43;39;16;2;0;1;0;0;0;0;0
2020-07-05 12:00:00;4;65;43;45;28;2;1;3;0;0;0;0;0
2020-07-05 12:15:00;0;72;57;54;23;1;0;0;0;0;0;0;0
2020-07-05 12:30:00;1;51;40;45;25;0;3;6;0;0;0;0;0
2020-07-05 12:45:00;2;65;50;43;32;1;1;1;0;0;0;0;0
2020-07-05 13:00:00;4;55;28;42;27;1;4;2;1;0;0;0;0
2020-07-05 13:15:00;0;55;38;41;19;0;1;4;0;0;0;0;0
2020-07-05 13:30:00;2;57;49;53;35;0;2;0;0;0;0;0;0
2020-07-05 13:45:00;4;66;43;60;38;3;1;2;0;0;0;0;0
2020-07-05 14:00:00;1;64;63;68;30;0;0;1;0;0;0;0;0
2020-07-05 14:15:00;1;68;48;60;42;0;1;1;0;0;0;0;0
2020-07-05 14:30:00;1;52;37;51;30;0;0;2;0;0;0;0;0
2020-07-05 14:45:00;1;66;43;60;33;1;0;1;0;0;0;0;0
2020-07-05 15:00:00;1;64;42;70;31;2;2;3;0;0;0;0;0
2020-07-05 15:15:00;1;57;52;64;30;1;0;2;0;0;0;0;0
2020-07-05 15:30:00;0;52;34;74;29;1;1;1;0;0;0;0;0
2020-07-05 15:45:00;2;63;45;59;34;1;1;2;0;0;0;0;0
2020-07-05 16:00:00;2;51;38;57;35;0;2;4;0;0;6;0;0
2020-07-05 16:15:00;0;59;38;67;30;2;1;3;0;0;0;0;0
2020-07-05 16:30:00;0;50;44;66;25;2;2;2;0;0;3;0;0
2020-07-05 16:45:00;2;51;42;69;36;0;1;2;0;0;0;0;0
2020-07-05 17:00:00;3;61;49;58;40;5;3;5;0;0;2;0;0
2020-07-05 17:15:00;1;63;43;65;40;2;1;1;0;0;1;0;0
2020-07-05 17:30:00;1;51;37;66;40;1;1;3;0;0;0;0;0
2020-07-05 17:45:00;2;59;37;80;43;0;1;2;4;0;10;0;0
2020-07-05 18:00:00;4;56;37;66;42;3;0;1;0;0;7;0;0
2020-07-05 18:15:00;1;63;35;72;40;3;2;3;0;0;0;0;0
2020-07-05 18:30:00;0;56;42;65;45;3;1;1;1;0;0;0;0
2020-07-05 18:45:00;1;58;36;90;54;6;2;2;16;0;0;0;0
2020-07-05 19:00:00;1;40;35;62;38;1;1;3;0;0;0;0;0
2020-07-05 19:15:00;1;49;24;70;47;2;2;4;0;0;0;0;0
2020-07-05 19:30:00;1;40;36;61;24;0;0;1;0;0;0;0;0
2020-07-05 19:45:00;0;57;28;55;29;0;0;0;0;0;0;0;0
2020-07-05 20:00:00;1;37;31;53;36;0;1;2;0;0;1;0;0
2020-07-05 20:15:00;0;38;29;57;41;2;0;2;0;0;0;0;0
2020-07-05 20:30:00;3;39;25;52;31;2;0;3;2;0;0;0;0
2020-07-05 20:45:00;2;39;27;62;32;0;2;4;8;0;0;0;0
2020-07-05 21:00:00;0;34;22;52;31;1;0;0;0;0;0;0;0
2020-07-05 21:15:00;1;35;26;52;29;0;0;2;0;0;0;0;0
2020-07-05 21:30:00;2;32;24;57;19;0;0;3;0;0;0;0;0
2020-07-05 21:45:00;0;36;28;60;20;0;0;0;0;0;0;0;0
2020-07-05 22:00:00;0;44;26;37;29;1;1;1;0;0;0;0;0
2020-07-05 22:15:00;0;29;15;39;23;1;0;0;0;0;0;0;0
2020-07-05 22:30:00;0;25;14;30;21;0;1;1;0;0;0;0;0
2020-07-05 22:45:00;0;23;11;20;8;3;2;2;0;0;0;0;0
2020-07-05 23:00:00;1;21;11;22;15;2;2;3;0;0;0;0;0
2020-07-05 23:15:00;1;20;9;29;7;0;2;3;0;0;0;0;0
2020-07-05 23:30:00;0;15;4;18;10;0;0;0;0;0;0;0;0
2020-07-05 23:45:00;0;14;5;17;7;0;1;1;0;0;0;0;0
