DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-06-01 00:00:00;0;20;0;0;1;2;23;13;3;1
2020-06-01 00:15:00;0;28;0;1;2;1;27;15;0;0
2020-06-01 00:30:00;0;21;1;2;0;0;19;15;0;0
2020-06-01 00:45:00;0;14;0;0;2;2;27;15;2;2
2020-06-01 01:00:00;0;16;0;0;0;2;12;12;0;0
2020-06-01 01:15:00;0;16;1;1;0;1;17;9;1;0
2020-06-01 01:30:00;0;12;0;3;1;1;13;7;0;0
2020-06-01 01:45:00;0;8;0;0;4;1;14;5;0;0
2020-06-01 02:00:00;0;10;0;2;0;0;9;8;0;0
2020-06-01 02:15:00;0;11;0;0;1;0;6;5;0;0
2020-06-01 02:30:00;0;10;0;0;0;1;10;3;0;0
2020-06-01 02:45:00;0;8;0;0;0;1;11;4;0;0
2020-06-01 03:00:00;0;6;0;0;0;1;4;4;0;0
2020-06-01 03:15:00;0;8;0;0;0;1;2;3;0;0
2020-06-01 03:30:00;0;6;0;0;0;2;1;1;1;0
2020-06-01 03:45:00;0;4;0;0;0;0;3;4;0;0
2020-06-01 04:00:00;0;1;0;0;0;0;2;2;0;0
2020-06-01 04:15:00;0;8;0;0;0;0;4;3;1;1
2020-06-01 04:30:00;0;4;0;0;0;0;1;0;0;0
2020-06-01 04:45:00;0;1;1;0;0;2;5;2;0;0
2020-06-01 05:00:00;0;5;0;0;0;5;5;3;1;1
2020-06-01 05:15:00;0;10;0;0;0;4;8;7;0;0
2020-06-01 05:30:00;0;8;0;0;1;3;16;15;0;1
2020-06-01 05:45:00;0;15;0;3;1;2;7;7;1;1
2020-06-01 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 06:15:00;0;14;0;0;0;4;14;6;0;0
2020-06-01 06:30:00;0;13;0;0;1;0;10;5;2;1
2020-06-01 06:45:00;0;13;0;0;0;1;9;6;1;0
2020-06-01 07:00:00;0;5;1;0;0;2;5;6;1;2
2020-06-01 07:15:00;0;22;5;2;0;0;10;12;1;1
2020-06-01 07:30:00;0;12;1;3;0;3;9;5;2;2
2020-06-01 07:45:00;0;14;0;0;1;1;16;10;2;0
2020-06-01 08:00:00;0;16;3;0;0;1;13;14;2;1
2020-06-01 08:15:00;0;17;0;1;0;0;15;12;1;0
2020-06-01 08:30:00;0;18;0;1;0;3;21;9;1;0
2020-06-01 08:45:00;0;37;1;3;2;2;20;13;3;0
2020-06-01 09:00:00;0;36;0;1;0;3;19;17;4;4
2020-06-01 09:15:00;0;29;1;0;1;4;17;26;2;0
2020-06-01 09:30:00;0;26;1;2;1;2;27;28;3;1
2020-06-01 09:45:00;0;34;1;0;1;3;36;42;4;2
2020-06-01 10:00:00;0;39;0;0;1;2;33;28;4;0
2020-06-01 10:15:00;0;48;0;0;2;7;38;32;3;1
2020-06-01 10:30:00;0;45;0;1;1;0;39;35;3;2
2020-06-01 10:45:00;0;61;1;3;1;10;44;39;4;2
2020-06-01 11:00:00;0;67;2;1;0;7;51;48;1;0
2020-06-01 11:15:00;0;44;1;1;2;7;39;33;6;2
2020-06-01 11:30:00;0;69;1;2;1;5;44;55;5;6
2020-06-01 11:45:00;0;71;0;1;1;5;52;49;5;2
2020-06-01 12:00:00;0;63;2;1;6;7;51;47;9;3
2020-06-01 12:15:00;0;63;2;3;0;2;52;47;5;1
2020-06-01 12:30:00;0;78;1;2;2;7;44;48;5;1
2020-06-01 12:45:00;0;67;2;0;1;10;60;63;4;1
2020-06-01 13:00:00;0;76;0;0;1;11;55;60;6;1
2020-06-01 13:15:00;0;70;2;2;2;16;65;61;8;8
2020-06-01 13:30:00;0;78;1;1;4;13;66;68;3;0
