DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-11-01 00:00:00;12;7;18;14;0;0
2019-11-01 00:15:00;19;21;24;17;0;0
2019-11-01 00:30:00;21;12;17;13;0;0
2019-11-01 00:45:00;19;9;15;6;0;0
2019-11-01 01:00:00;17;10;18;12;0;0
2019-11-01 01:15:00;23;17;14;9;0;0
2019-11-01 01:30:00;25;18;21;14;0;0
2019-11-01 01:45:00;30;16;20;8;0;0
2019-11-01 02:00:00;11;10;17;16;0;0
2019-11-01 02:15:00;23;19;15;8;0;0
2019-11-01 02:30:00;14;9;14;7;0;0
2019-11-01 02:45:00;10;8;14;10;0;0
2019-11-01 03:00:00;15;11;21;7;0;0
2019-11-01 03:15:00;10;5;13;8;0;0
2019-11-01 03:30:00;14;15;16;6;0;0
2019-11-01 03:45:00;8;6;10;5;0;0
2019-11-01 04:00:00;13;4;8;4;0;0
2019-11-01 04:15:00;13;6;6;1;0;0
2019-11-01 04:30:00;6;13;14;8;0;0
2019-11-01 04:45:00;9;9;7;6;0;0
2019-11-01 05:00:00;12;8;15;9;0;0
2019-11-01 05:15:00;18;17;17;9;0;0
2019-11-01 05:30:00;20;21;23;12;0;0
2019-11-01 05:45:00;59;59;17;10;0;0
2019-11-01 06:00:00;83;76;14;17;0;0
2019-11-01 06:15:00;38;39;16;14;0;0
2019-11-01 06:30:00;26;16;29;11;0;0
2019-11-01 06:45:00;20;15;13;4;0;0
2019-11-01 07:00:00;22;31;21;16;0;0
2019-11-01 07:15:00;23;20;19;11;0;0
2019-11-01 07:30:00;27;25;27;16;0;0
2019-11-01 07:45:00;23;24;24;12;0;0
2019-11-01 08:00:00;26;45;26;26;0;0
2019-11-01 08:15:00;30;41;31;15;0;0
2019-11-01 08:30:00;32;44;34;23;0;0
2019-11-01 08:45:00;46;57;54;30;0;0
2019-11-01 09:00:00;43;61;47;25;0;0
2019-11-01 09:15:00;51;72;45;29;1;0
2019-11-01 09:30:00;48;54;69;51;0;0
2019-11-01 09:45:00;51;62;63;44;2;0
2019-11-01 10:00:00;58;89;60;46;0;0
2019-11-01 10:15:00;60;67;68;39;2;0
2019-11-01 10:30:00;62;59;70;41;0;0
2019-11-01 10:45:00;63;76;72;36;11;0
2019-11-01 11:00:00;63;80;77;52;7;0
2019-11-01 11:15:00;54;56;68;43;0;0
2019-11-01 11:30:00;58;56;78;49;0;0
2019-11-01 11:45:00;72;78;73;47;18;1
2019-11-01 12:00:00;64;62;77;49;6;0
2019-11-01 12:15:00;61;53;56;47;5;0
2019-11-01 12:30:00;70;85;65;60;13;8
2019-11-01 12:45:00;66;66;86;49;12;0
2019-11-01 13:00:00;69;82;87;70;7;0
2019-11-01 13:15:00;63;77;81;60;0;0
2019-11-01 13:30:00;61;83;82;66;10;0
2019-11-01 13:45:00;79;88;80;61;1;0
2019-11-01 14:00:00;79;80;60;32;1;0
2019-11-01 14:15:00;95;96;81;52;2;4
2019-11-01 14:30:00;79;82;80;57;6;0
2019-11-01 14:45:00;77;79;60;58;7;0
2019-11-01 15:00:00;60;73;79;52;2;0
2019-11-01 15:15:00;70;61;76;56;10;0
2019-11-01 15:30:00;60;62;84;59;10;17
2019-11-01 15:45:00;83;66;72;52;12;0
2019-11-01 16:00:00;77;88;72;63;14;0
2019-11-01 16:15:00;65;74;87;67;5;0
2019-11-01 16:30:00;73;68;75;58;5;0
2019-11-01 16:45:00;70;69;71;48;1;0
2019-11-01 17:00:00;89;100;73;63;8;0
2019-11-01 17:15:00;70;69;75;53;5;0
2019-11-01 17:30:00;62;57;79;53;29;0
2019-11-01 17:45:00;84;60;75;67;5;0
2019-11-01 18:00:00;72;82;67;44;1;0
2019-11-01 18:15:00;59;55;77;62;0;0
2019-11-01 18:30:00;54;56;53;48;2;0
2019-11-01 18:45:00;55;71;73;41;4;0
2019-11-01 19:00:00;62;66;54;42;1;0
2019-11-01 19:15:00;52;45;64;47;0;0
2019-11-01 19:30:00;49;59;56;47;3;0
2019-11-01 19:45:00;51;41;50;38;0;0
2019-11-01 20:00:00;49;54;56;41;3;0
2019-11-01 20:15:00;39;43;39;32;0;0
2019-11-01 20:30:00;40;40;33;31;0;0
2019-11-01 20:45:00;32;30;38;30;0;0
2019-11-01 21:00:00;44;45;41;35;0;0
2019-11-01 21:15:00;34;31;34;35;0;0
2019-11-01 21:30:00;25;24;35;22;0;0
2019-11-01 21:45:00;37;35;37;32;0;0
2019-11-01 22:00:00;47;35;30;27;0;0
2019-11-01 22:15:00;45;40;32;24;0;0
2019-11-01 22:30:00;57;36;25;23;0;0
2019-11-01 22:45:00;34;33;27;17;0;0
2019-11-01 23:00:00;22;25;28;18;0;0
2019-11-01 23:15:00;22;13;26;18;0;0
2019-11-01 23:30:00;18;17;16;12;0;0
2019-11-01 23:45:00;19;18;22;17;0;0
