DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-05-28 00:00:00;15;2;2;10;2;0
2020-05-28 00:15:00;16;6;8;7;1;7
2020-05-28 00:30:00;14;9;7;11;2;0
2020-05-28 00:45:00;10;2;6;6;0;0
2020-05-28 01:00:00;8;2;3;7;1;4
2020-05-28 01:15:00;10;3;3;8;1;1
2020-05-28 01:30:00;6;2;2;6;0;0
2020-05-28 01:45:00;6;4;2;5;0;2
2020-05-28 02:00:00;5;1;2;1;0;1
2020-05-28 02:15:00;5;2;0;2;0;4
2020-05-28 02:30:00;6;2;2;3;1;0
2020-05-28 02:45:00;8;2;3;3;0;1
2020-05-28 03:00:00;12;0;4;6;0;1
2020-05-28 03:15:00;9;1;3;2;0;1
2020-05-28 03:30:00;5;1;1;3;0;2
2020-05-28 03:45:00;4;0;0;2;0;2
2020-05-28 04:00:00;6;5;3;6;0;1
2020-05-28 04:15:00;16;1;3;6;1;3
2020-05-28 04:30:00;19;5;6;8;0;4
2020-05-28 04:45:00;23;8;6;13;1;5
2020-05-28 05:00:00;61;30;8;20;1;5
2020-05-28 05:15:00;63;63;9;29;5;10
2020-05-28 05:30:00;78;75;17;46;0;14
2020-05-28 05:45:00;75;60;35;68;2;7
2020-05-28 06:00:00;63;52;28;65;2;12
2020-05-28 06:15:00;86;75;35;53;2;12
2020-05-28 06:30:00;33;30;7;14;1;5
2020-05-28 06:45:00;116;106;38;67;3;10
2020-05-28 07:00:00;105;99;40;73;10;21
2020-05-28 07:15:00;113;121;53;103;14;29
2020-05-28 07:30:00;129;130;82;114;6;45
2020-05-28 07:45:00;146;119;65;104;7;45
2020-05-28 08:00:00;115;95;66;86;11;31
2020-05-28 08:15:00;117;89;64;107;2;31
2020-05-28 08:30:00;109;87;56;98;10;26
2020-05-28 08:45:00;128;90;66;83;7;25
2020-05-28 09:00:00;120;77;53;71;10;20
2020-05-28 09:15:00;99;70;82;100;10;37
2020-05-28 09:30:00;122;80;69;107;11;42
2020-05-28 09:45:00;133;91;82;144;13;26
2020-05-28 10:00:00;112;92;69;117;13;46
2020-05-28 10:15:00;118;102;68;93;10;39
2020-05-28 10:30:00;146;95;60;107;11;34
2020-05-28 10:45:00;130;112;86;131;15;39
2020-05-28 11:00:00;123;94;71;110;11;38
2020-05-28 11:15:00;140;104;86;136;12;35
2020-05-28 11:30:00;134;92;76;146;15;39
2020-05-28 11:45:00;139;110;79;136;9;27
2020-05-28 12:00:00;124;121;80;148;22;51
2020-05-28 12:15:00;108;100;77;130;20;46
2020-05-28 12:30:00;120;93;81;128;15;50
2020-05-28 12:45:00;135;106;88;144;12;46
2020-05-28 13:00:00;144;110;81;127;14;41
2020-05-28 13:15:00;144;138;77;125;12;38
2020-05-28 13:30:00;154;150;67;130;16;47
2020-05-28 13:45:00;161;144;93;147;9;49
2020-05-28 14:00:00;132;126;91;142;14;34
2020-05-28 14:15:00;147;110;93;174;16;36
2020-05-28 14:30:00;149;125;107;189;19;60
2020-05-28 14:45:00;135;108;110;140;17;45
2020-05-28 15:00:00;152;106;94;158;10;55
2020-05-28 15:15:00;130;113;108;178;13;49
2020-05-28 15:30:00;138;121;86;171;17;45
2020-05-28 15:45:00;143;109;126;183;11;50
2020-05-28 16:00:00;152;131;109;190;17;41
2020-05-28 16:15:00;147;114;114;192;25;48
2020-05-28 16:30:00;166;147;124;220;26;45
2020-05-28 16:45:00;133;113;139;197;17;57
2020-05-28 17:00:00;158;142;130;203;14;50
2020-05-28 17:15:00;150;115;110;180;22;53
2020-05-28 17:30:00;144;140;112;180;17;41
2020-05-28 17:45:00;130;114;99;165;17;48
2020-05-28 18:00:00;137;109;107;164;20;47
2020-05-28 18:15:00;136;104;100;160;17;33
2020-05-28 18:30:00;131;99;65;145;18;33
2020-05-28 18:45:00;103;75;67;114;14;34
2020-05-28 19:00:00;111;87;80;126;15;34
2020-05-28 19:15:00;108;74;55;105;17;45
2020-05-28 19:30:00;96;60;52;89;12;43
2020-05-28 19:45:00;86;52;45;58;5;23
2020-05-28 20:00:00;82;39;58;78;7;23
2020-05-28 20:15:00;70;48;38;68;6;15
2020-05-28 20:30:00;73;56;37;49;9;12
2020-05-28 20:45:00;74;49;35;55;3;15
2020-05-28 21:00:00;74;56;26;43;4;22
2020-05-28 21:15:00;71;53;28;49;3;10
2020-05-28 21:30:00;62;38;39;53;4;7
2020-05-28 21:45:00;49;20;47;74;8;11
2020-05-28 22:00:00;56;36;52;94;12;16
2020-05-28 22:15:00;45;19;38;81;6;14
2020-05-28 22:30:00;52;30;20;43;4;12
2020-05-28 22:45:00;32;17;20;31;5;6
2020-05-28 23:00:00;28;10;5;22;1;3
2020-05-28 23:15:00;23;10;13;14;1;3
2020-05-28 23:30:00;18;3;4;18;1;4
2020-05-28 23:45:00;16;10;8;16;5;1
