DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2019-12-10 00:00:00;11;7;1;1;3;15;7;1;0;0;0;0;0;0
2019-12-10 00:15:00;18;11;1;2;2;17;13;3;2;1;0;0;0;0
2019-12-10 00:30:00;6;6;0;1;4;10;6;3;4;1;0;0;0;0
2019-12-10 00:45:00;11;6;2;0;1;15;9;0;0;2;0;0;0;0
2019-12-10 01:00:00;3;2;1;1;2;7;6;2;1;0;0;0;0;0
2019-12-10 01:15:00;8;3;1;1;1;8;9;3;0;0;0;0;0;0
2019-12-10 01:30:00;2;1;0;1;2;6;6;3;3;3;0;0;0;0
2019-12-10 01:45:00;3;2;1;2;2;4;5;3;0;1;0;0;0;0
2019-12-10 02:00:00;2;4;1;0;0;6;7;1;0;0;0;0;0;0
2019-12-10 02:15:00;5;5;0;0;1;3;5;1;1;2;0;0;0;0
2019-12-10 02:30:00;2;1;0;0;0;2;3;1;0;0;0;0;0;0
2019-12-10 02:45:00;6;2;0;0;0;5;3;1;0;1;0;0;0;0
2019-12-10 03:00:00;2;1;0;1;1;5;5;2;0;0;0;0;0;0
2019-12-10 03:15:00;1;5;1;0;1;3;5;2;0;1;0;0;0;0
2019-12-10 03:30:00;2;2;3;2;0;6;5;3;0;0;0;0;0;0
2019-12-10 03:45:00;6;6;2;0;1;5;6;4;0;1;0;0;0;0
2019-12-10 04:00:00;7;6;2;0;2;3;3;3;1;0;0;0;0;0
2019-12-10 04:15:00;8;8;0;6;4;11;9;4;2;1;0;0;0;0
2019-12-10 04:30:00;9;8;1;4;3;16;9;8;1;0;0;0;0;0
2019-12-10 04:45:00;29;25;0;3;10;9;11;9;3;0;0;0;0;0
2019-12-10 05:00:00;48;54;6;7;11;27;22;10;0;1;0;0;0;0
2019-12-10 05:15:00;83;81;11;13;15;36;35;24;3;4;0;0;0;0
2019-12-10 05:30:00;58;66;5;14;19;26;26;20;8;2;0;0;0;0
2019-12-10 05:45:00;54;73;2;20;26;56;46;28;5;3;2;0;0;0
2019-12-10 06:00:00;60;76;6;20;28;53;42;25;10;6;0;0;0;0
2019-12-10 06:15:00;79;101;6;22;23;66;68;31;10;7;0;0;3;0
2019-12-10 06:30:00;86;107;14;16;39;59;34;40;12;7;0;0;0;0
2019-12-10 06:45:00;82;117;8;44;42;81;52;56;15;14;0;0;0;0
2019-12-10 07:00:00;112;138;11;32;68;61;44;47;18;9;0;0;1;0
2019-12-10 07:15:00;115;134;23;45;96;84;55;48;16;15;0;0;0;0
2019-12-10 07:30:00;122;144;28;52;86;79;76;33;14;11;0;0;0;0
2019-12-10 07:45:00;97;115;25;63;100;98;104;52;23;20;5;0;0;0
2019-12-10 08:00:00;109;124;17;31;68;93;97;30;18;7;0;0;0;0
2019-12-10 08:15:00;92;120;24;37;61;84;89;43;8;6;0;0;0;0
2019-12-10 08:30:00;79;93;30;45;49;90;97;50;9;12;1;0;4;0
2019-12-10 08:45:00;87;110;22;50;55;92;83;60;20;18;0;0;6;0
2019-12-10 09:00:00;91;90;26;35;46;86;83;33;12;5;0;0;1;0
2019-12-10 09:15:00;78;87;28;43;33;77;96;50;20;12;0;0;0;0
2019-12-10 09:30:00;98;120;35;44;37;88;102;42;22;8;4;0;2;0
2019-12-10 09:45:00;87;95;26;53;56;97;108;51;18;17;0;0;3;0
2019-12-10 10:00:00;90;101;20;39;33;102;96;43;19;12;0;0;1;0
2019-12-10 10:15:00;88;84;38;39;39;101;97;45;20;15;1;0;0;0
2019-12-10 10:30:00;91;105;33;39;35;88;98;40;17;11;0;1;0;0
2019-12-10 10:45:00;89;99;29;39;48;118;128;55;19;11;0;0;0;0
2019-12-10 11:00:00;79;90;22;37;55;89;113;43;17;14;5;0;13;0
2019-12-10 11:15:00;84;96;21;38;27;100;114;42;17;9;0;0;6;4
2019-12-10 11:30:00;83;82;23;42;35;114;127;54;9;10;0;0;0;0
2019-12-10 11:45:00;99;91;24;39;37;92;118;56;23;12;2;4;3;0
2019-12-10 12:00:00;83;72;24;38;43;96;103;43;28;8;0;0;0;0
2019-12-10 12:15:00;80;81;21;38;37;117;142;47;15;5;0;3;3;1
2019-12-10 12:30:00;88;92;34;33;33;115;137;58;14;11;0;0;0;0
2019-12-10 12:45:00;68;90;28;35;42;106;109;62;22;9;1;0;4;0
2019-12-10 13:00:00;88;104;27;54;72;86;104;48;13;9;2;0;0;1
2019-12-10 13:15:00;92;102;29;37;44;118;137;37;22;8;6;0;2;1
2019-12-10 13:30:00;103;107;27;26;50;100;110;48;14;9;1;3;0;0
2019-12-10 13:45:00;84;92;18;44;38;98;116;48;19;14;0;0;11;0
2019-12-10 14:00:00;82;100;24;31;45;124;122;53;15;10;0;4;1;0
2019-12-10 14:15:00;103;89;25;35;38;109;133;55;17;14;0;0;0;0
2019-12-10 14:30:00;89;94;32;31;41;128;158;57;19;16;0;0;3;0
2019-12-10 14:45:00;98;101;25;42;36;148;155;52;13;11;0;0;2;1
2019-12-10 15:00:00;83;81;26;32;52;110;154;41;17;18;0;0;0;2
2019-12-10 15:15:00;83;75;25;46;46;143;174;64;13;12;0;0;0;3
2019-12-10 15:30:00;93;97;21;47;46;136;153;65;21;12;0;0;8;0
2019-12-10 15:45:00;97;94;31;34;37;158;156;60;20;22;0;0;2;4
2019-12-10 16:00:00;91;100;22;55;63;147;154;61;29;12;14;14;48;0
2019-12-10 16:15:00;101;101;27;46;51;158;177;57;32;17;0;0;16;0
2019-12-10 16:30:00;92;93;21;55;51;157;169;72;22;14;0;0;1;2
2019-12-10 16:45:00;108;111;25;51;55;142;149;56;26;14;0;0;8;6
2019-12-10 17:00:00;107;104;23;44;36;164;181;72;33;17;2;3;0;10
2019-12-10 17:15:00;107;105;30;50;55;152;151;57;17;16;1;4;0;0
