DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-11-01 00:00:00;12;8;3;2;0;10;1;0;0;0;0
2019-11-01 00:15:00;19;19;3;2;0;16;3;0;0;0;0
2019-11-01 00:30:00;20;6;6;4;0;15;2;0;0;0;0
2019-11-01 00:45:00;16;8;3;4;0;4;3;0;0;0;0
2019-11-01 01:00:00;16;6;5;1;0;14;6;0;0;0;0
2019-11-01 01:15:00;20;15;2;7;0;7;5;0;0;0;0
2019-11-01 01:30:00;28;18;7;4;0;13;3;0;0;0;0
2019-11-01 01:45:00;21;10;5;1;0;7;1;0;0;0;0
2019-11-01 02:00:00;15;7;4;2;0;15;1;0;0;0;0
2019-11-01 02:15:00;19;15;3;5;0;7;1;0;2;0;0
2019-11-01 02:30:00;12;8;4;3;0;6;4;0;0;0;0
2019-11-01 02:45:00;12;9;5;4;0;8;0;0;0;0;0
2019-11-01 03:00:00;14;6;2;0;0;10;0;0;0;0;0
2019-11-01 03:15:00;10;6;3;3;0;7;2;0;0;0;0
2019-11-01 03:30:00;9;9;0;0;0;6;0;0;0;0;0
2019-11-01 03:45:00;7;5;1;1;0;8;1;0;0;0;0
2019-11-01 04:00:00;12;3;2;1;0;2;5;0;0;0;0
2019-11-01 04:15:00;11;3;2;2;0;1;1;0;0;0;0
2019-11-01 04:30:00;8;13;1;2;0;5;1;0;0;0;0
2019-11-01 04:45:00;11;6;0;3;0;6;1;0;0;0;0
2019-11-01 05:00:00;11;7;1;3;0;7;1;0;0;0;0
2019-11-01 05:15:00;18;12;1;2;0;8;1;0;0;0;0
2019-11-01 05:30:00;28;19;0;10;0;15;2;0;0;0;0
2019-11-01 05:45:00;72;52;8;1;0;13;1;0;0;0;0
2019-11-01 06:00:00;78;66;9;7;0;15;3;0;0;0;0
2019-11-01 06:15:00;33;36;7;6;0;14;6;0;0;0;0
2019-11-01 06:30:00;25;13;4;0;0;8;3;0;0;0;0
