DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-10-09 00:00:00;16;10;0;0;0;14;5;0;0
2019-10-09 00:15:00;20;16;0;0;0;19;12;0;0
2019-10-09 00:30:00;10;6;0;0;0;11;4;0;0
2019-10-09 00:45:00;14;9;0;0;0;11;10;0;0
2019-10-09 01:00:00;7;6;1;1;0;10;9;0;0
2019-10-09 01:15:00;10;4;0;0;0;16;4;0;0
2019-10-09 01:30:00;7;8;0;0;1;7;1;0;0
2019-10-09 01:45:00;10;6;0;0;0;15;7;0;0
2019-10-09 02:00:00;9;6;0;0;0;9;6;0;0
2019-10-09 02:15:00;12;3;0;0;0;14;3;0;0
2019-10-09 02:30:00;4;1;0;0;0;8;2;0;0
2019-10-09 02:45:00;10;7;0;0;0;6;4;0;0
2019-10-09 03:00:00;4;4;0;0;0;8;2;0;0
2019-10-09 03:15:00;7;6;1;1;0;11;2;0;0
2019-10-09 03:30:00;8;3;0;0;0;13;1;0;0
2019-10-09 03:45:00;3;1;0;0;0;15;3;0;0
2019-10-09 04:00:00;15;3;0;0;0;18;4;0;0
2019-10-09 04:15:00;20;11;0;0;0;19;4;0;0
2019-10-09 04:30:00;20;16;1;0;0;31;5;0;0
2019-10-09 04:45:00;24;24;1;0;1;71;28;0;4
2019-10-09 05:00:00;39;20;0;0;1;122;66;0;0
2019-10-09 05:15:00;48;35;1;1;1;225;154;0;1
2019-10-09 05:30:00;55;55;1;1;4;209;170;0;1
2019-10-09 05:45:00;152;135;2;0;3;218;144;0;4
2019-10-09 06:00:00;168;162;4;0;4;173;153;0;0
2019-10-09 06:15:00;144;138;6;4;2;235;195;0;4
2019-10-09 06:30:00;86;93;3;1;8;210;211;31;40
2019-10-09 06:45:00;93;106;5;3;10;224;231;13;14
2019-10-09 07:00:00;80;113;7;12;14;234;260;1;4
2019-10-09 07:15:00;96;126;12;10;9;235;237;7;7
2019-10-09 07:30:00;104;115;6;7;12;223;226;2;14
2019-10-09 07:45:00;129;130;16;15;13;232;259;4;6
2019-10-09 08:00:00;114;110;13;15;14;240;241;0;6
2019-10-09 08:15:00;106;124;12;13;11;225;228;7;4
2019-10-09 08:30:00;101;108;10;16;11;191;195;10;1
2019-10-09 08:45:00;125;114;7;22;12;202;225;5;5
2019-10-09 09:00:00;107;95;10;16;15;141;175;1;2
2019-10-09 09:15:00;96;96;12;15;16;141;173;2;0
2019-10-09 09:30:00;97;101;10;17;18;142;174;4;3
2019-10-09 09:45:00;106;107;11;25;21;121;171;8;0
2019-10-09 10:00:00;118;116;9;22;20;133;153;3;0
2019-10-09 10:15:00;122;105;16;16;13;137;143;2;1
2019-10-09 10:30:00;123;115;14;23;18;109;163;0;2
2019-10-09 10:45:00;128;121;12;22;17;129;157;5;0
2019-10-09 11:00:00;110;125;9;20;13;104;127;5;1
2019-10-09 11:15:00;138;135;12;23;15;120;154;25;1
2019-10-09 11:30:00;135;145;17;31;13;111;141;3;1
2019-10-09 11:45:00;129;160;17;21;13;109;137;4;0
2019-10-09 12:00:00;149;157;15;27;14;117;135;23;0
2019-10-09 12:15:00;151;144;11;21;14;119;125;7;0
2019-10-09 12:30:00;133;124;9;15;24;123;131;3;0
2019-10-09 12:45:00;122;144;10;21;15;117;141;11;2
2019-10-09 13:00:00;147;181;14;16;11;139;163;60;0
2019-10-09 13:15:00;156;191;14;16;11;188;179;18;0
2019-10-09 13:30:00;128;145;10;16;12;183;191;1;1
2019-10-09 13:45:00;183;197;7;14;15;201;207;26;4
2019-10-09 14:00:00;210;206;18;17;17;174;168;2;1
2019-10-09 14:15:00;275;239;17;20;14;151;147;4;0
2019-10-09 14:30:00;264;234;18;24;16;146;160;2;2
2019-10-09 14:45:00;213;217;14;22;17;121;160;8;0
2019-10-09 15:00:00;195;219;17;31;13;130;143;9;0
2019-10-09 15:15:00;212;229;7;20;8;134;135;2;1
2019-10-09 15:30:00;210;231;13;18;10;147;175;2;1
2019-10-09 15:45:00;231;225;19;24;14;151;180;17;2
2019-10-09 16:00:00;269;244;13;22;12;121;137;3;4
2019-10-09 16:15:00;227;233;22;24;14;148;172;2;4
2019-10-09 16:30:00;237;239;16;24;14;124;154;13;1
2019-10-09 16:45:00;266;251;16;28;8;126;151;34;4
2019-10-09 17:00:00;228;241;20;37;15;152;172;26;1
2019-10-09 17:15:00;245;248;12;28;9;136;180;2;4
2019-10-09 17:30:00;241;250;12;29;14;130;172;22;4
2019-10-09 17:45:00;240;240;12;17;5;159;174;31;1
2019-10-09 18:00:00;201;219;8;24;12;124;134;12;2
2019-10-09 18:15:00;187;199;10;19;9;130;134;5;4
2019-10-09 18:30:00;166;179;4;15;8;112;129;3;1
2019-10-09 18:45:00;132;147;5;17;5;109;112;4;2
2019-10-09 19:00:00;131;128;1;15;2;96;127;1;6
2019-10-09 19:15:00;119;135;3;6;5;87;88;1;0
2019-10-09 19:30:00;108;103;4;5;4;100;91;3;0
2019-10-09 19:45:00;94;101;0;3;1;70;71;0;5
2019-10-09 20:00:00;107;109;2;2;3;76;65;3;4
2019-10-09 20:15:00;79;93;2;3;1;76;54;0;1
2019-10-09 20:30:00;68;53;2;0;1;77;45;0;5
2019-10-09 20:45:00;62;50;0;1;0;78;63;0;4
2019-10-09 21:00:00;71;77;2;0;0;150;112;0;1
2019-10-09 21:15:00;51;53;0;0;0;169;133;2;2
2019-10-09 21:30:00;86;77;0;0;0;155;94;0;2
2019-10-09 21:45:00;129;114;1;0;0;73;45;0;3
2019-10-09 22:00:00;184;189;3;0;0;50;30;0;0
2019-10-09 22:15:00;137;118;1;0;0;47;31;0;0
2019-10-09 22:30:00;63;44;0;4;2;43;31;0;0
2019-10-09 22:45:00;44;29;0;1;0;33;18;0;5
2019-10-09 23:00:00;40;30;0;2;1;25;15;0;0
2019-10-09 23:15:00;24;21;2;0;0;22;10;0;0
2019-10-09 23:30:00;27;23;2;0;0;25;16;0;0
2019-10-09 23:45:00;13;4;0;0;1;15;7;0;0
