DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-05-07 00:00:00;0;0;0;0;0;2;0;2;0;1;0
2020-05-07 00:15:00;2;2;1;0;0;6;1;6;2;2;0
2020-05-07 00:30:00;5;3;3;0;0;2;1;2;1;2;0
2020-05-07 00:45:00;0;2;2;0;0;3;1;3;1;0;0
2020-05-07 01:00:00;3;2;0;0;0;2;0;2;0;0;0
2020-05-07 01:15:00;2;0;0;0;0;1;0;1;0;0;0
2020-05-07 01:30:00;3;0;0;0;0;1;1;1;1;2;0
2020-05-07 01:45:00;2;0;0;0;0;4;1;4;0;0;0
2020-05-07 02:00:00;6;3;2;0;3;5;5;4;0;2;0
2020-05-07 02:15:00;3;1;0;0;0;4;1;4;1;2;0
2020-05-07 02:30:00;7;2;2;0;0;7;7;6;3;9;0
2020-05-07 02:45:00;6;2;1;0;0;2;4;2;0;0;0
2020-05-07 03:00:00;1;0;0;0;0;1;1;1;1;2;0
2020-05-07 03:15:00;5;2;2;0;0;3;6;3;0;1;0
2020-05-07 03:30:00;2;1;0;0;0;5;3;5;1;4;0
2020-05-07 03:45:00;4;1;0;1;0;3;3;3;1;3;0
2020-05-07 04:00:00;10;1;2;0;0;2;3;2;3;3;0
2020-05-07 04:15:00;10;2;1;0;0;7;2;7;0;1;0
2020-05-07 04:30:00;12;2;1;0;0;9;4;9;1;2;0
2020-05-07 04:45:00;8;3;3;0;0;11;5;11;1;1;0
2020-05-07 05:00:00;24;3;2;0;0;19;6;20;2;2;0
2020-05-07 05:15:00;42;2;1;0;0;23;8;23;4;10;0
2020-05-07 05:30:00;62;1;0;0;0;41;4;42;2;5;0
2020-05-07 05:45:00;70;3;3;0;0;39;6;39;1;6;0
2020-05-07 06:00:00;62;4;4;0;0;51;8;51;4;5;0
2020-05-07 06:15:00;88;3;2;0;0;36;5;38;8;6;0
2020-05-07 06:30:00;142;2;1;0;3;56;13;56;6;4;0
2020-05-07 06:45:00;150;4;1;0;5;53;10;53;7;5;0
2020-05-07 07:00:00;152;4;2;0;1;39;9;39;4;2;0
2020-05-07 07:15:00;132;2;2;0;2;67;14;67;9;4;0
2020-05-07 07:30:00;137;5;0;0;1;53;10;53;5;7;0
2020-05-07 07:45:00;136;3;2;0;3;61;15;61;8;6;0
2020-05-07 08:00:00;116;7;2;1;0;41;8;41;10;9;2
2020-05-07 08:15:00;93;1;0;0;0;40;21;40;13;12;0
2020-05-07 08:30:00;91;4;0;0;0;53;22;53;15;13;2
2020-05-07 08:45:00;79;3;4;0;3;63;34;63;14;13;0
2020-05-07 09:00:00;98;3;2;2;2;52;33;55;33;13;0
2020-05-07 09:15:00;93;2;1;1;4;54;32;54;36;15;0
2020-05-07 09:30:00;95;4;4;0;0;67;34;67;24;9;0
2020-05-07 09:45:00;113;3;2;0;1;78;24;78;29;14;0
2020-05-07 10:00:00;87;5;3;0;0;77;34;77;27;9;0
2020-05-07 10:15:00;90;6;6;1;1;66;45;66;30;23;0
2020-05-07 10:30:00;94;0;0;0;3;76;39;77;32;10;0
2020-05-07 10:45:00;84;4;4;0;0;75;32;75;32;22;0
2020-05-07 11:00:00;74;1;1;1;4;82;39;83;30;13;2
2020-05-07 11:15:00;55;4;1;0;2;79;35;78;34;18;0
2020-05-07 11:30:00;82;2;1;0;2;79;31;78;31;15;2
2020-05-07 11:45:00;94;6;2;0;2;73;33;72;27;15;0
2020-05-07 12:00:00;85;2;2;1;1;104;33;104;29;11;0
2020-05-07 12:15:00;77;6;4;0;2;90;36;92;27;7;1
2020-05-07 12:30:00;84;2;4;0;0;88;34;87;27;23;0
2020-05-07 12:45:00;82;6;2;2;2;90;33;90;27;14;0
2020-05-07 13:00:00;99;4;1;0;0;124;23;124;25;12;0
2020-05-07 13:15:00;120;2;0;0;0;97;31;96;21;9;0
2020-05-07 13:30:00;104;4;1;0;0;114;29;114;26;10;1
