DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-05-21 00:00:00;3;0;0;795;5
2020-05-21 00:15:00;4;2;3;549;5
2020-05-21 00:30:00;5;0;1;1095;2
2020-05-21 00:45:00;3;0;0;1025;2
2020-05-21 01:00:00;1;0;2;795;3
2020-05-21 01:15:00;1;0;0;1046;5
2020-05-21 01:30:00;0;0;0;0;1
2020-05-21 01:45:00;4;0;0;319;3
2020-05-21 02:00:00;2;0;1;129;0
2020-05-21 02:15:00;1;1;0;602;1
2020-05-21 02:30:00;0;0;0;808;2
2020-05-21 02:45:00;1;0;0;359;1
2020-05-21 03:00:00;0;0;0;254;1
2020-05-21 03:15:00;0;0;0;615;1
2020-05-21 03:30:00;0;0;0;832;2
2020-05-21 03:45:00;1;0;1;348;1
2020-05-21 04:00:00;2;1;0;775;1
2020-05-21 04:15:00;2;2;3;164;1
2020-05-21 04:30:00;0;0;2;263;1
2020-05-21 04:45:00;1;0;0;522;2
2020-05-21 05:00:00;1;0;0;371;0
2020-05-21 05:15:00;3;2;2;431;1
2020-05-21 05:30:00;2;0;0;362;1
2020-05-21 05:45:00;5;0;0;533;3
2020-05-21 06:00:00;2;0;2;88;0
2020-05-21 06:15:00;4;2;2;619;1
2020-05-21 06:30:00;1;0;0;277;3
2020-05-21 06:45:00;1;1;1;825;5
2020-05-21 07:00:00;0;0;2;798;6
2020-05-21 07:15:00;3;1;2;384;3
2020-05-21 07:30:00;2;4;0;564;5
2020-05-21 07:45:00;9;1;2;547;3
2020-05-21 08:00:00;5;1;1;123;8
2020-05-21 08:15:00;5;2;1;762;1
2020-05-21 08:30:00;13;2;3;270;11
2020-05-21 08:45:00;6;0;1;262;12
2020-05-21 09:00:00;11;1;8;297;9
2020-05-21 09:15:00;10;2;4;306;20
2020-05-21 09:30:00;13;3;6;275;30
2020-05-21 09:45:00;11;1;4;304;24
2020-05-21 10:00:00;23;5;4;147;30
2020-05-21 10:15:00;18;5;7;581;34
2020-05-21 10:30:00;15;3;1;279;25
2020-05-21 10:45:00;18;1;6;270;27
2020-05-21 11:00:00;16;3;6;311;20
2020-05-21 11:15:00;19;2;2;286;23
2020-05-21 11:30:00;24;4;6;283;22
2020-05-21 11:45:00;19;5;3;308;17
2020-05-21 12:00:00;20;3;8;529;22
2020-05-21 12:15:00;19;0;5;283;24
2020-05-21 12:30:00;24;6;9;280;23
2020-05-21 12:45:00;15;4;5;254;24
2020-05-21 13:00:00;20;5;3;552;29
2020-05-21 13:15:00;10;3;7;265;29
2020-05-21 13:30:00;19;2;8;296;15
2020-05-21 13:45:00;9;5;10;560;22
2020-05-21 14:00:00;28;5;7;42;23
2020-05-21 14:15:00;11;1;3;268;31
2020-05-21 14:30:00;18;8;8;281;26
2020-05-21 14:45:00;29;4;13;510;37
2020-05-21 15:00:00;17;3;8;288;32
2020-05-21 15:15:00;25;1;3;281;30
2020-05-21 15:30:00;27;3;6;254;19
2020-05-21 15:45:00;24;5;7;789;35
2020-05-21 16:00:00;18;3;10;263;34
2020-05-21 16:15:00;18;3;7;266;30
2020-05-21 16:30:00;19;5;2;573;37
2020-05-21 16:45:00;17;3;8;7;38
2020-05-21 17:00:00;20;3;14;285;30
2020-05-21 17:15:00;28;4;9;12;47
2020-05-21 17:30:00;21;7;13;584;31
2020-05-21 17:45:00;23;2;9;268;45
2020-05-21 18:00:00;13;6;4;528;33
2020-05-21 18:15:00;32;8;8;13;28
2020-05-21 18:30:00;24;4;7;12;43
2020-05-21 18:45:00;25;11;11;16;20
2020-05-21 19:00:00;24;3;4;11;25
2020-05-21 19:15:00;22;3;7;18;26
2020-05-21 19:30:00;13;2;5;15;19
2020-05-21 19:45:00;35;4;7;31;30
2020-05-21 20:00:00;20;3;7;15;25
2020-05-21 20:15:00;25;6;5;17;20
2020-05-21 20:30:00;18;3;9;13;22
2020-05-21 20:45:00;18;4;4;13;23
2020-05-21 21:00:00;9;3;7;17;17
2020-05-21 21:15:00;12;1;4;7;23
2020-05-21 21:30:00;10;2;3;7;20
2020-05-21 21:45:00;13;2;3;5;7
2020-05-21 22:00:00;7;3;7;8;12
2020-05-21 22:15:00;6;1;0;6;9
2020-05-21 22:30:00;13;1;3;6;6
2020-05-21 22:45:00;4;1;0;7;4
2020-05-21 23:00:00;2;2;3;7;8
2020-05-21 23:15:00;3;0;0;6;3
2020-05-21 23:30:00;6;0;1;3;4
2020-05-21 23:45:00;5;0;1;6;3
