DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-12-26 00:00:00;0;2;0;0;2;0;2;16;8;24;16;8;24;0
2020-12-26 00:15:00;4;1;1;0;0;0;1;20;10;30;20;10;30;0
2020-12-26 00:30:00;0;0;1;0;2;0;0;20;10;30;20;10;30;0
2020-12-26 00:45:00;0;3;2;0;3;1;2;20;10;30;20;10;30;0
2020-12-26 01:00:00;1;0;0;0;4;1;0;24;12;35;24;12;35;0
2020-12-26 01:15:00;1;1;1;0;2;0;0;26;13;39;26;13;39;0
2020-12-26 01:30:00;0;0;0;0;1;0;2;24;12;36;24;12;36;0
2020-12-26 01:45:00;0;0;0;0;1;0;1;26;13;39;26;13;39;0
2020-12-26 02:00:00;1;0;0;0;2;0;1;26;13;39;26;13;39;0
2020-12-26 02:15:00;0;0;0;0;0;0;0;24;12;36;24;12;36;0
2020-12-26 02:30:00;0;0;0;0;1;0;0;26;13;39;26;13;39;0
2020-12-26 02:45:00;1;0;0;0;1;0;0;26;13;39;26;13;39;0
2020-12-26 03:00:00;0;0;0;0;0;0;0;26;13;39;26;13;39;0
2020-12-26 03:15:00;0;1;1;0;1;0;0;26;13;40;26;13;40;0
2020-12-26 03:30:00;0;0;0;0;0;0;0;26;13;39;26;13;39;0
2020-12-26 03:45:00;0;0;0;0;2;0;1;26;13;39;26;13;39;0
2020-12-26 04:00:00;0;0;0;0;0;1;0;24;12;36;24;12;36;0
2020-12-26 04:15:00;3;0;0;0;0;0;1;26;13;39;26;13;39;0
2020-12-26 04:30:00;1;0;0;1;0;0;0;26;13;39;26;13;39;0
2020-12-26 04:45:00;0;2;4;1;3;0;0;26;13;39;26;13;39;0
2020-12-26 05:00:00;2;2;2;2;6;0;2;20;10;30;20;10;30;0
2020-12-26 05:15:00;6;0;1;0;5;2;3;20;10;30;20;10;30;0
2020-12-26 05:30:00;4;3;7;6;4;2;3;20;10;30;20;10;30;0
2020-12-26 05:45:00;8;2;5;2;12;1;4;20;10;30;20;10;30;0
2020-12-26 06:00:00;4;3;2;1;9;3;3;20;10;30;20;10;30;0
2020-12-26 06:15:00;3;2;3;2;12;1;5;20;10;30;20;10;30;0
2020-12-26 06:30:00;3;0;3;2;6;2;2;20;10;30;20;10;30;0
2020-12-26 06:45:00;6;1;3;0;17;4;7;20;10;30;20;10;30;0
2020-12-26 07:00:00;4;1;4;2;5;1;2;20;10;30;20;10;30;0
2020-12-26 07:15:00;8;3;6;2;7;3;5;20;10;30;20;10;30;0
2020-12-26 07:30:00;7;5;10;4;19;4;6;21;11;30;21;11;30;0
2020-12-26 07:45:00;6;5;7;1;10;4;4;20;10;30;20;10;30;0
2020-12-26 08:00:00;3;6;2;3;10;1;6;20;10;30;20;10;30;0
2020-12-26 08:15:00;9;10;8;3;13;0;4;20;10;30;20;10;30;0
2020-12-26 08:30:00;6;10;7;1;19;3;4;21;11;30;21;11;30;0
2020-12-26 08:45:00;14;10;7;5;25;8;9;20;10;30;20;10;30;0
2020-12-26 09:00:00;9;16;13;6;20;4;5;20;10;30;20;10;30;0
2020-12-26 09:15:00;17;9;10;5;30;8;21;20;10;30;20;10;30;0
2020-12-26 09:30:00;27;25;13;6;27;12;12;21;11;30;21;11;30;0
2020-12-26 09:45:00;25;27;19;15;35;16;18;20;10;30;20;10;30;0
2020-12-26 10:00:00;25;24;18;7;48;14;24;20;10;30;20;10;30;0
2020-12-26 10:15:00;28;29;18;11;53;16;28;20;10;30;20;10;30;0
2020-12-26 10:30:00;42;34;26;15;56;16;30;20;10;30;20;10;30;0
2020-12-26 10:45:00;48;28;26;20;65;36;42;20;10;30;20;10;30;0
2020-12-26 11:00:00;51;32;22;18;60;15;48;20;10;30;20;10;30;0
2020-12-26 11:15:00;59;53;33;24;64;20;54;20;10;30;20;10;30;0
2020-12-26 11:30:00;65;38;25;24;73;18;53;18;9;26;18;9;26;0
2020-12-26 11:45:00;73;53;37;35;76;32;60;20;10;30;20;10;30;0
2020-12-26 12:00:00;68;38;28;20;75;30;46;20;10;30;20;10;30;0
2020-12-26 12:15:00;64;44;32;24;75;23;62;20;10;30;20;10;30;0
2020-12-26 12:30:00;61;28;25;20;76;22;37;19;10;27;19;10;27;0
2020-12-26 12:45:00;51;30;23;16;93;30;64;20;10;30;20;10;30;0
2020-12-26 13:00:00;53;41;26;17;75;29;59;20;10;31;20;10;31;0
2020-12-26 13:15:00;54;45;26;22;71;26;49;20;10;30;20;10;30;0
2020-12-26 13:30:00;60;38;20;15;76;35;39;21;11;29;21;11;29;0
2020-12-26 13:45:00;66;38;29;16;74;24;44;20;10;30;20;10;30;0
2020-12-26 14:00:00;72;33;28;24;88;34;37;20;10;30;20;10;30;0
2020-12-26 14:15:00;67;41;32;25;94;36;58;20;10;31;20;10;31;0
2020-12-26 14:30:00;72;39;37;35;105;35;50;20;10;29;20;10;29;0
2020-12-26 14:45:00;65;58;30;35;99;47;59;20;10;31;20;10;31;0
2020-12-26 15:00:00;73;50;30;25;92;41;68;20;10;30;20;10;30;0
2020-12-26 15:15:00;63;44;33;28;94;30;65;20;10;30;20;10;30;0
2020-12-26 15:30:00;54;37;28;21;85;25;52;20;10;30;20;10;30;0
2020-12-26 15:45:00;59;43;27;17;97;26;60;20;10;30;20;10;30;0
2020-12-26 16:00:00;64;40;31;19;87;30;74;20;10;30;20;10;30;0
2020-12-26 16:15:00;45;36;29;17;89;43;58;20;10;30;20;10;30;0
2020-12-26 16:30:00;52;47;24;18;80;29;49;20;10;30;20;10;30;0
2020-12-26 16:45:00;68;48;21;16;81;25;65;20;10;30;20;10;30;0
2020-12-26 17:00:00;79;42;28;18;74;33;64;20;10;30;20;10;30;0
2020-12-26 17:15:00;50;30;27;15;85;25;48;20;10;30;20;10;30;0
2020-12-26 17:30:00;66;21;25;13;88;22;40;20;10;30;20;10;30;0
2020-12-26 17:45:00;56;34;23;10;82;24;35;20;10;30;20;10;30;0
2020-12-26 18:00:00;63;33;21;14;59;16;30;20;10;30;20;10;30;0
2020-12-26 18:15:00;52;29;17;12;59;27;34;20;10;30;20;10;30;0
2020-12-26 18:30:00;39;18;15;5;54;17;25;18;9;27;18;9;27;0
2020-12-26 18:45:00;36;22;17;10;52;24;37;20;10;30;20;10;30;0
2020-12-26 19:00:00;47;28;17;7;44;18;25;20;10;30;20;10;30;0
2020-12-26 19:15:00;33;28;19;8;58;25;32;20;10;30;20;10;30;0
2020-12-26 19:30:00;32;18;20;8;56;20;26;20;10;30;20;10;30;0
2020-12-26 19:45:00;36;20;13;9;62;18;24;20;10;30;20;10;30;0
2020-12-26 20:00:00;43;20;16;6;78;24;37;20;10;30;20;10;30;0
2020-12-26 20:15:00;41;29;19;6;48;26;32;20;10;30;20;10;30;0
2020-12-26 20:30:00;62;28;25;19;65;22;40;20;10;30;20;10;30;0
2020-12-26 20:45:00;40;32;28;16;52;12;42;20;10;30;20;10;30;0
2020-12-26 21:00:00;17;5;6;1;23;10;13;20;10;30;20;10;30;0
2020-12-26 21:15:00;4;2;2;0;14;5;8;20;10;30;20;10;30;0
2020-12-26 21:30:00;4;4;2;2;13;1;2;20;10;30;20;10;30;0
2020-12-26 21:45:00;6;3;4;0;5;0;2;20;10;30;20;10;30;0
2020-12-26 22:00:00;10;1;3;1;11;2;6;20;10;30;20;10;30;0
2020-12-26 22:15:00;4;4;1;0;8;1;5;20;10;30;20;10;30;0
