DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-06-25 00:00:00;0;11;1;6;6;0;0
2020-06-25 00:15:00;0;8;5;11;4;3;3
2020-06-25 00:30:00;0;8;0;13;8;0;0
2020-06-25 00:45:00;0;9;8;7;4;0;1
2020-06-25 01:00:00;0;8;3;11;13;0;0
2020-06-25 01:15:00;0;6;6;4;3;0;0
2020-06-25 01:30:00;0;4;2;6;7;0;0
2020-06-25 01:45:00;0;1;3;4;2;0;0
2020-06-25 02:00:00;0;3;1;1;4;0;0
2020-06-25 02:15:00;0;3;2;4;2;0;0
2020-06-25 02:30:00;0;2;1;1;1;0;0
2020-06-25 02:45:00;0;3;2;5;3;0;0
2020-06-25 03:00:00;0;3;1;6;1;0;0
2020-06-25 03:15:00;0;7;5;5;4;0;0
2020-06-25 03:30:00;0;0;3;6;0;0;0
2020-06-25 03:45:00;0;8;4;3;1;0;0
2020-06-25 04:00:00;0;3;0;7;3;0;0
2020-06-25 04:15:00;0;10;3;9;4;0;0
2020-06-25 04:30:00;1;12;5;17;7;0;0
2020-06-25 04:45:00;0;33;9;8;10;0;0
2020-06-25 05:00:00;0;58;31;24;11;0;0
2020-06-25 05:15:00;0;76;45;29;19;0;0
2020-06-25 05:30:00;3;65;49;39;19;1;1
2020-06-25 05:45:00;12;50;46;44;33;2;2
2020-06-25 06:00:00;4;65;55;57;55;5;5
2020-06-25 06:15:00;6;71;65;74;61;2;2
2020-06-25 06:30:00;4;115;114;68;46;8;9
2020-06-25 06:45:00;10;101;87;72;67;3;3
2020-06-25 07:00:00;7;125;118;58;57;7;6
2020-06-25 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 07:30:00;13;127;112;85;82;4;4
2020-06-25 07:45:00;16;128;105;97;98;5;6
2020-06-25 08:00:00;4;116;112;83;81;4;4
2020-06-25 08:15:00;9;134;116;93;72;3;3
2020-06-25 08:30:00;8;114;102;81;91;5;5
2020-06-25 08:45:00;34;98;93;99;100;3;3
2020-06-25 09:00:00;10;102;89;99;89;3;3
2020-06-25 09:15:00;3;100;94;106;89;3;3
2020-06-25 09:30:00;9;115;82;102;81;6;6
2020-06-25 09:45:00;6;100;81;117;89;2;2
2020-06-25 10:00:00;9;105;97;100;112;3;3
2020-06-25 10:15:00;25;126;99;98;113;4;4
2020-06-25 10:30:00;51;111;91;98;108;4;3
2020-06-25 10:45:00;23;124;98;100;112;3;4
2020-06-25 11:00:00;49;83;84;91;93;2;2
2020-06-25 11:15:00;12;91;85;113;93;3;3
2020-06-25 11:30:00;14;125;94;122;107;6;5
2020-06-25 11:45:00;20;119;112;92;100;3;4
2020-06-25 12:00:00;11;98;91;117;122;4;4
2020-06-25 12:15:00;23;105;95;111;122;2;2
2020-06-25 12:30:00;23;113;92;99;110;5;4
2020-06-25 12:45:00;17;110;101;107;119;5;6
2020-06-25 13:00:00;20;115;54;111;116;2;2
2020-06-25 13:15:00;19;113;119;131;117;9;9
2020-06-25 13:30:00;9;140;121;106;117;5;4
2020-06-25 13:45:00;11;106;46;116;114;3;4
2020-06-25 14:00:00;30;107;75;118;117;4;4
2020-06-25 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 14:30:00;15;103;80;118;134;5;5
2020-06-25 14:45:00;12;112;102;134;134;3;3
2020-06-25 15:00:00;48;103;98;120;119;5;6
2020-06-25 15:15:00;16;108;106;138;146;2;2
2020-06-25 15:30:00;2;129;113;120;131;5;5
2020-06-25 15:45:00;17;107;90;133;165;4;4
2020-06-25 16:00:00;15;118;91;133;131;3;3
2020-06-25 16:15:00;6;109;101;147;154;3;3
2020-06-25 16:30:00;22;123;119;139;153;6;6
2020-06-25 16:45:00;25;119;107;146;150;4;4
2020-06-25 17:00:00;21;118;114;139;137;4;4
2020-06-25 17:15:00;20;117;114;134;152;2;2
2020-06-25 17:30:00;18;117;111;148;138;5;5
2020-06-25 17:45:00;19;113;108;139;123;4;4
2020-06-25 18:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 18:15:00;10;105;88;119;126;3;3
2020-06-25 18:30:00;12;83;82;107;127;6;6
2020-06-25 18:45:00;17;91;86;96;97;3;3
2020-06-25 19:00:00;31;89;98;96;95;3;3
2020-06-25 19:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 19:30:00;4;66;64;88;62;5;5
2020-06-25 19:45:00;3;78;61;64;72;2;2
2020-06-25 20:00:00;2;65;51;74;66;3;3
2020-06-25 20:15:00;5;55;55;89;72;2;2
2020-06-25 20:30:00;11;45;42;59;57;3;3
2020-06-25 21:00:00;8;61;66;55;48;3;3
2020-06-25 21:15:00;0;51;59;66;53;1;1
2020-06-25 21:30:00;2;42;33;49;50;1;1
2020-06-25 21:45:00;14;31;35;60;62;1;1
2020-06-25 22:00:00;1;28;27;68;78;2;2
2020-06-25 22:15:00;2;39;22;65;59;2;2
2020-06-25 22:30:00;0;25;22;46;41;2;2
2020-06-25 22:45:00;0;21;5;27;25;1;1
2020-06-25 23:00:00;4;24;16;39;22;2;2
2020-06-25 23:15:00;0;34;28;30;17;1;1
2020-06-25 23:30:00;5;13;12;18;16;1;1
2020-06-25 23:45:00;0;14;11;19;10;0;0
