DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-06-18 00:00:00;0;9;8;14;6;0;0
2020-06-18 00:15:00;0;8;8;10;3;3;3
2020-06-18 00:30:00;0;9;5;11;8;0;0
2020-06-18 00:45:00;0;6;4;6;3;0;0
2020-06-18 01:00:00;0;8;3;6;1;0;0
2020-06-18 01:15:00;0;4;1;4;2;0;0
2020-06-18 01:30:00;0;4;4;1;1;0;0
2020-06-18 01:45:00;0;3;1;5;0;0;0
2020-06-18 02:00:00;0;2;2;4;0;0;0
2020-06-18 02:15:00;0;6;2;2;2;0;0
2020-06-18 02:30:00;0;2;2;7;5;0;0
2020-06-18 02:45:00;0;4;1;3;2;0;0
2020-06-18 03:00:00;0;1;1;3;0;0;0
2020-06-18 03:15:00;0;1;1;5;2;0;0
2020-06-18 03:30:00;0;4;1;7;4;0;0
2020-06-18 03:45:00;0;2;2;7;5;0;0
2020-06-18 04:00:00;0;9;3;5;1;0;0
2020-06-18 04:15:00;0;13;4;9;5;0;0
2020-06-18 04:30:00;0;5;4;12;8;0;0
2020-06-18 05:00:00;0;32;7;21;14;0;0
2020-06-18 05:15:00;0;27;17;12;3;0;0
2020-06-18 05:30:00;1;60;41;30;31;1;1
2020-06-18 05:45:00;6;62;56;42;55;2;2
2020-06-18 06:00:00;6;64;45;57;52;5;5
2020-06-18 06:15:00;2;86;90;74;51;3;3
2020-06-18 06:30:00;3;103;99;58;56;7;7
2020-06-18 06:45:00;15;134;113;68;67;4;4
2020-06-18 07:00:00;42;164;132;46;68;7;7
2020-06-18 07:15:00;45;137;114;83;72;5;5
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;13;115;121;108;107;6;6
2020-06-18 08:00:00;76;112;78;84;87;4;4
2020-06-18 08:15:00;4;117;86;108;85;4;4
2020-06-18 08:30:00;0;121;88;92;73;3;3
2020-06-18 08:45:00;17;117;102;89;84;4;4
2020-06-18 09:00:00;10;124;72;87;76;4;4
2020-06-18 09:15:00;10;96;85;85;75;2;2
2020-06-18 09:30:00;8;93;82;86;84;4;5
2020-06-18 09:45:00;4;119;101;95;89;3;3
2020-06-18 10:00:00;1;102;83;116;85;3;3
2020-06-18 10:15:00;31;124;90;91;94;3;3
2020-06-18 10:30:00;9;110;84;114;111;5;5
2020-06-18 10:45:00;12;92;64;88;102;3;3
2020-06-18 11:00:00;41;131;98;106;105;4;3
2020-06-18 11:15:00;5;110;81;107;96;2;3
2020-06-18 11:30:00;2;96;100;119;110;6;6
2020-06-18 11:45:00;8;94;81;110;114;4;4
2020-06-18 12:00:00;12;106;93;105;110;2;2
2020-06-18 12:15:00;8;119;69;135;126;4;4
2020-06-18 12:30:00;4;111;92;126;138;2;2
2020-06-18 12:45:00;5;104;76;116;122;5;5
2020-06-18 13:00:00;22;126;94;115;121;4;4
2020-06-18 13:15:00;27;115;103;103;134;9;9
2020-06-18 13:30:00;20;130;110;103;122;6;6
2020-06-18 13:45:00;11;106;98;131;116;2;2
2020-06-18 14:00:00;5;120;90;94;94;3;3
2020-06-18 14:15:00;15;105;86;116;130;4;4
2020-06-18 14:30:00;7;106;107;122;129;7;7
2020-06-18 14:45:00;16;55;138;126;135;1;1
2020-06-18 15:00:00;11;106;94;105;123;3;3
2020-06-18 15:15:00;6;119;74;128;149;3;3
2020-06-18 15:30:00;32;122;106;129;140;6;5
2020-06-18 15:45:00;7;121;99;121;140;4;5
2020-06-18 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 16:15:00;16;109;100;147;168;2;2
2020-06-18 16:30:00;7;122;94;155;156;5;5
2020-06-18 16:45:00;14;110;81;141;165;5;5
2020-06-18 17:00:00;18;112;104;136;144;4;4
2020-06-18 17:15:00;18;114;103;138;161;3;3
2020-06-18 17:30:00;7;115;103;137;152;4;4
2020-06-18 17:45:00;25;120;108;131;129;5;5
2020-06-18 18:00:00;15;103;74;126;154;2;2
2020-06-18 18:15:00;8;117;88;120;137;5;5
2020-06-18 18:30:00;33;94;79;109;124;4;4
2020-06-18 18:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 19:00:00;5;85;66;97;89;3;3
2020-06-18 19:15:00;14;86;57;95;113;4;4
2020-06-18 19:30:00;23;72;72;89;72;5;5
2020-06-18 19:45:00;27;58;61;72;65;2;2
2020-06-18 20:00:00;49;81;35;67;61;3;3
2020-06-18 20:15:00;6;50;0;75;75;2;2
2020-06-18 20:30:00;2;59;39;65;64;2;2
2020-06-18 20:45:00;3;43;17;56;41;2;2
2020-06-18 21:00:00;0;53;33;46;42;3;3
2020-06-18 21:15:00;1;48;43;59;39;1;1
2020-06-18 21:30:00;16;44;34;46;40;1;1
2020-06-18 21:45:00;6;37;25;39;52;1;1
2020-06-18 22:00:00;4;45;32;59;55;2;2
2020-06-18 22:15:00;0;48;35;51;44;2;2
2020-06-18 22:30:00;2;31;25;45;30;1;1
2020-06-18 22:45:00;0;22;20;40;35;1;1
2020-06-18 23:00:00;3;28;14;32;19;2;2
2020-06-18 23:15:00;0;19;12;32;16;1;1
2020-06-18 23:30:00;0;13;12;22;13;1;1
2020-06-18 23:45:00;0;10;4;13;12;0;0
