DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-01-07 00:00:00;0;0;0;0;0;2;0;0;0;0;0;0;0
2020-01-07 00:15:00;0;4;1;1;0;0;0;2;0;0;0;0;0
2020-01-07 00:30:00;0;1;1;1;0;0;0;4;0;0;0;0;0
2020-01-07 00:45:00;0;4;0;1;0;0;0;0;0;0;0;0;0
2020-01-07 01:00:00;0;0;1;1;0;1;0;2;0;0;0;0;0
2020-01-07 01:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-01-07 01:30:00;0;3;1;1;0;1;0;0;0;0;0;0;0
2020-01-07 01:45:00;0;1;2;2;1;0;1;0;0;0;0;0;0
2020-01-07 02:00:00;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-01-07 02:15:00;0;2;2;1;0;0;0;1;0;0;0;0;0
2020-01-07 02:30:00;0;1;1;1;1;0;1;2;0;0;0;0;0
2020-01-07 02:45:00;1;2;1;1;0;0;0;2;0;0;0;0;0
2020-01-07 03:00:00;0;1;2;2;1;1;1;0;0;0;0;0;0
2020-01-07 03:15:00;1;2;1;2;0;0;1;2;0;0;0;0;0
2020-01-07 03:30:00;1;0;0;0;0;1;0;0;0;0;0;0;0
2020-01-07 03:45:00;1;1;1;1;0;0;0;1;0;0;0;0;0
2020-01-07 04:00:00;1;2;2;2;0;0;0;3;0;0;0;0;0
2020-01-07 04:15:00;2;2;2;2;0;0;0;2;0;0;0;0;0
2020-01-07 04:30:00;1;3;2;2;1;1;1;9;0;0;0;0;0
2020-01-07 04:45:00;0;6;5;6;3;1;3;4;0;0;0;0;0
2020-01-07 05:00:00;0;12;10;10;3;3;2;10;0;0;0;0;0
2020-01-07 05:15:00;3;26;25;25;5;3;5;52;0;0;0;0;0
2020-01-07 05:30:00;7;54;23;23;7;13;6;49;0;0;0;0;0
2020-01-07 05:45:00;6;78;24;27;9;7;9;51;0;0;0;0;0
2020-01-07 06:00:00;7;63;22;23;8;6;8;45;0;0;0;0;0
2020-01-07 06:15:00;8;77;22;21;11;10;12;76;0;0;0;0;0
2020-01-07 06:30:00;7;98;36;37;16;28;16;128;0;0;0;0;0
2020-01-07 06:45:00;14;90;52;53;16;13;15;105;0;0;0;0;0
2020-01-07 07:00:00;6;78;56;56;17;18;17;106;0;0;0;0;0
2020-01-07 07:15:00;6;88;50;53;14;30;15;91;0;0;0;0;0
2020-01-07 07:30:00;8;93;36;39;31;29;30;110;0;0;0;0;0
2020-01-07 07:45:00;6;81;46;44;17;40;21;115;0;0;0;0;0
2020-01-07 08:00:00;12;81;38;40;19;28;17;101;0;0;0;0;0
2020-01-07 08:15:00;13;78;35;38;16;27;16;95;0;0;0;0;0
2020-01-07 08:30:00;5;65;16;16;13;20;13;61;0;0;0;0;0
2020-01-07 08:45:00;13;55;17;20;13;17;14;69;0;0;0;0;0
2020-01-07 09:00:00;9;40;25;26;7;15;6;56;0;0;0;0;0
2020-01-07 09:15:00;2;50;11;12;10;16;12;54;0;0;0;0;0
2020-01-07 09:30:00;4;42;21;24;10;17;9;58;0;0;0;0;0
2020-01-07 09:45:00;4;40;25;28;6;22;6;52;0;0;0;0;0
2020-01-07 10:00:00;5;32;14;15;9;17;10;48;0;0;0;0;0
2020-01-07 10:15:00;5;41;26;29;11;12;11;45;0;0;0;0;0
2020-01-07 10:30:00;5;44;23;23;9;15;9;51;0;0;0;0;0
2020-01-07 10:45:00;4;31;16;18;7;15;7;54;0;0;0;0;0
2020-01-07 11:00:00;1;38;22;22;9;25;9;40;0;0;0;0;0
2020-01-07 11:15:00;3;48;19;19;10;19;10;39;0;0;0;0;0
2020-01-07 11:30:00;7;48;13;15;11;26;11;33;0;0;0;0;0
2020-01-07 11:45:00;4;35;20;20;11;26;11;45;0;0;0;0;0
2020-01-07 12:00:00;1;50;18;18;18;31;15;41;0;0;0;0;0
2020-01-07 12:15:00;3;43;19;19;14;26;14;28;0;0;0;0;0
2020-01-07 12:30:00;4;44;23;22;19;27;18;53;0;0;0;0;0
2020-01-07 12:45:00;1;59;23;25;15;33;16;46;0;0;0;0;0
2020-01-07 13:00:00;5;62;32;31;19;29;19;49;0;0;0;0;0
2020-01-07 13:15:00;4;71;17;18;14;27;17;61;0;0;0;0;0
2020-01-07 13:30:00;12;61;34;33;22;33;23;59;0;0;0;0;0
