DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-04-16 00:00:00;0;3;4;0;2;5;2;1;2;0;0;0;0;0
2020-04-16 00:15:00;0;1;6;0;2;1;2;0;0;3;0;0;0;0
2020-04-16 00:30:00;2;1;6;0;2;0;4;0;2;2;0;0;0;0
2020-04-16 00:45:00;5;0;3;0;0;1;1;0;1;4;0;0;0;0
2020-04-16 01:00:00;3;2;4;1;4;1;0;0;1;1;0;0;0;0
2020-04-16 01:15:00;2;1;2;1;3;4;0;0;2;1;0;0;0;0
2020-04-16 01:30:00;1;1;2;0;6;3;1;0;0;0;0;0;0;0
2020-04-16 01:45:00;0;0;1;0;4;2;1;1;0;1;0;0;0;0
2020-04-16 02:00:00;0;0;4;0;2;1;1;1;1;0;0;0;0;0
2020-04-16 02:15:00;2;2;4;0;2;2;1;0;2;3;0;0;0;0
2020-04-16 02:30:00;1;1;3;0;4;3;2;1;1;3;0;0;0;0
2020-04-16 02:45:00;1;1;4;0;6;2;0;0;1;2;0;0;0;0
2020-04-16 03:00:00;1;1;2;0;2;2;0;0;0;4;0;0;0;0
2020-04-16 03:15:00;1;2;4;0;1;1;2;0;1;0;0;0;0;0
2020-04-16 03:30:00;1;2;5;1;1;1;0;0;1;4;0;0;0;0
2020-04-16 03:45:00;2;4;5;0;4;2;2;0;2;4;0;0;0;0
2020-04-16 04:00:00;3;1;6;0;4;3;1;0;1;2;0;0;0;0
2020-04-16 04:15:00;2;2;3;0;7;4;1;0;2;3;0;0;0;0
2020-04-16 04:30:00;3;3;6;0;6;6;0;1;6;5;0;0;0;0
2020-04-16 04:45:00;4;4;7;1;4;2;0;0;3;4;0;0;0;0
2020-04-16 05:00:00;5;3;16;2;8;5;3;0;5;11;0;0;0;0
2020-04-16 05:15:00;16;12;19;2;6;15;4;5;8;14;0;0;0;0
2020-04-16 05:30:00;35;17;28;15;16;14;14;5;6;8;0;0;0;0
2020-04-16 05:45:00;33;22;32;22;14;15;17;4;7;12;0;0;0;0
2020-04-16 06:00:00;24;20;32;16;20;15;13;4;12;13;0;0;0;0
2020-04-16 06:15:00;43;24;41;16;21;30;19;5;12;16;0;0;0;0
2020-04-16 06:30:00;51;29;64;39;38;30;18;8;24;23;0;0;0;0
2020-04-16 06:45:00;62;45;69;39;29;23;22;9;21;17;0;0;0;0
2020-04-16 07:00:00;43;35;59;37;40;44;19;11;16;14;0;0;0;0
2020-04-16 07:15:00;63;51;69;40;33;36;31;12;21;15;0;0;0;0
2020-04-16 07:30:00;63;44;55;29;28;40;27;15;33;33;0;0;0;0
2020-04-16 07:45:00;62;59;70;38;48;39;30;23;33;24;0;0;0;0
2020-04-16 08:00:00;47;33;45;27;35;37;29;18;25;24;0;0;0;0
2020-04-16 08:15:00;45;24;49;22;38;31;24;9;19;27;0;0;0;0
2020-04-16 08:30:00;37;32;54;10;48;36;23;9;22;21;0;0;0;0
2020-04-16 08:45:00;30;18;68;29;32;28;24;11;30;27;0;0;0;0
2020-04-16 09:00:00;36;21;45;14;27;34;15;4;29;22;0;0;0;0
2020-04-16 09:15:00;41;28;54;24;39;26;30;14;40;28;0;0;0;0
2020-04-16 09:30:00;45;37;79;26;42;33;24;9;29;33;0;0;0;0
2020-04-16 09:45:00;46;32;64;23;56;36;24;9;32;20;0;0;0;0
2020-04-16 10:00:00;34;22;61;21;33;34;22;8;24;26;0;0;0;0
2020-04-16 10:15:00;23;32;78;22;42;37;22;11;30;27;0;0;0;0
2020-04-16 10:30:00;33;36;63;21;52;40;29;12;40;41;0;0;0;0
2020-04-16 10:45:00;38;41;65;20;45;38;29;11;33;36;0;0;0;0
2020-04-16 11:00:00;38;31;63;18;47;39;11;6;37;28;0;0;0;0
2020-04-16 11:15:00;35;32;70;35;40;40;26;12;35;37;0;0;0;0
2020-04-16 11:30:00;37;25;60;28;47;29;26;16;35;34;0;0;0;0
2020-04-16 11:45:00;38;34;55;29;56;32;20;12;37;36;0;0;0;0
2020-04-16 12:00:00;42;34;49;26;53;36;19;13;33;32;0;0;0;0
2020-04-16 12:15:00;53;28;54;37;44;37;26;24;40;35;0;0;0;0
2020-04-16 12:30:00;47;33;51;34;39;39;17;10;37;41;0;0;0;0
2020-04-16 12:45:00;38;23;55;30;39;37;20;9;29;30;0;0;0;0
2020-04-16 13:00:00;36;23;53;33;49;33;23;7;32;39;0;0;0;0
2020-04-16 13:15:00;43;34;57;21;52;33;32;15;41;33;0;0;0;0
2020-04-16 13:30:00;42;36;51;28;47;42;26;17;44;41;0;0;0;0
2020-04-16 13:45:00;50;32;57;29;49;39;26;18;46;40;0;0;0;0
2020-04-16 14:00:00;38;20;44;22;57;48;20;11;38;35;0;0;0;0
2020-04-16 14:15:00;37;28;50;31;51;42;24;13;34;42;0;0;0;0
2020-04-16 14:30:00;57;48;56;34;48;43;22;10;45;38;0;0;0;0
2020-04-16 14:45:00;40;36;52;38;56;47;32;19;41;45;0;0;0;0
2020-04-16 15:00:00;45;32;51;23;48;45;17;4;39;34;0;0;0;0
2020-04-16 15:15:00;33;24;38;26;46;39;22;12;45;45;0;0;0;0
2020-04-16 15:30:00;50;31;63;35;59;39;23;13;44;36;0;0;0;0
2020-04-16 15:45:00;40;36;59;27;45;50;25;12;46;45;0;0;0;0
2020-04-16 16:00:00;38;24;59;34;58;53;35;13;59;48;0;0;0;0
2020-04-16 16:15:00;47;34;57;27;56;48;27;19;43;35;0;0;0;0
2020-04-16 16:30:00;38;30;54;30;65;52;31;13;48;44;0;0;0;0
2020-04-16 16:45:00;37;34;56;40;53;51;28;15;36;45;0;0;0;0
2020-04-16 17:00:00;51;34;61;29;66;55;24;13;57;48;0;0;0;0
2020-04-16 17:15:00;50;40;71;39;49;54;18;10;38;35;0;0;0;0
2020-04-16 17:30:00;42;40;56;30;65;38;23;12;43;42;0;0;0;0
2020-04-16 17:45:00;50;30;57;29;32;25;29;12;33;44;0;0;0;0
2020-04-16 18:00:00;40;39;47;28;46;33;22;13;34;36;0;0;0;0
2020-04-16 18:15:00;39;31;50;27;45;43;23;12;29;37;0;0;0;0
2020-04-16 18:30:00;39;35;41;21;30;26;15;11;26;25;0;0;0;0
2020-04-16 18:45:00;29;26;38;25;28;37;13;10;26;31;0;0;0;0
2020-04-16 19:00:00;35;26;26;14;26;26;15;12;28;17;0;0;0;0
2020-04-16 19:15:00;30;29;26;13;31;24;12;6;23;25;0;0;0;0
2020-04-16 19:30:00;28;17;32;12;18;18;16;8;16;23;0;0;0;0
2020-04-16 19:45:00;25;24;29;9;23;19;11;7;15;22;0;0;0;0
2020-04-16 20:00:00;16;18;27;13;25;24;9;5;13;19;0;0;0;0
2020-04-16 20:15:00;20;19;23;5;25;20;6;4;12;16;0;0;0;0
2020-04-16 20:30:00;24;20;27;7;17;15;13;6;19;13;0;0;0;0
2020-04-16 20:45:00;14;16;19;5;21;11;12;6;13;13;0;0;0;0
2020-04-16 21:00:00;19;14;16;6;15;16;7;3;11;16;0;0;0;0
2020-04-16 21:15:00;16;10;11;5;15;10;7;4;4;13;0;0;0;0
2020-04-16 21:30:00;11;11;17;5;6;10;0;1;5;11;0;0;0;0
2020-04-16 21:45:00;14;5;15;2;13;13;5;1;9;4;0;0;0;0
2020-04-16 22:00:00;14;4;11;1;8;2;7;2;14;13;0;0;0;0
2020-04-16 22:15:00;9;8;10;0;4;8;3;2;9;7;0;0;0;0
2020-04-16 22:30:00;7;4;9;2;7;11;6;0;4;5;0;0;0;0
2020-04-16 22:45:00;2;6;5;2;9;4;4;1;6;4;0;0;0;0
2020-04-16 23:00:00;5;3;5;1;5;6;6;2;3;8;0;0;0;0
2020-04-16 23:15:00;2;1;14;0;4;2;2;1;5;7;0;0;0;0
2020-04-16 23:30:00;5;2;6;2;4;2;2;0;0;4;0;0;0;0
