DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-12-07 00:00:00;3;3;4;0;0;2;6;3
2020-12-07 00:15:00;6;1;1;1;0;5;6;2
2020-12-07 00:30:00;3;2;2;2;1;3;2;3
2020-12-07 00:45:00;3;2;2;0;0;3;7;4
2020-12-07 01:00:00;6;2;0;0;0;2;6;2
2020-12-07 01:15:00;10;8;0;0;0;0;3;3
2020-12-07 01:30:00;5;4;1;2;2;4;8;5
2020-12-07 01:45:00;6;3;1;0;0;4;4;3
2020-12-07 02:00:00;5;6;3;0;0;0;3;1
2020-12-07 02:15:00;12;4;0;1;1;2;2;0
2020-12-07 02:30:00;10;4;1;1;0;3;4;0
2020-12-07 02:45:00;12;3;2;1;1;3;4;1
2020-12-07 03:00:00;4;0;0;1;1;1;6;5
2020-12-07 03:15:00;4;2;1;0;0;3;7;3
2020-12-07 03:30:00;6;5;3;1;0;2;4;3
2020-12-07 03:45:00;10;3;1;1;0;2;5;1
2020-12-07 04:00:00;11;6;3;0;0;2;11;9
2020-12-07 04:15:00;17;7;2;3;4;5;9;4
2020-12-07 04:30:00;14;11;2;0;1;2;18;8
2020-12-07 04:45:00;28;11;7;1;1;1;24;8
2020-12-07 05:00:00;37;21;9;1;2;8;35;18
2020-12-07 05:15:00;53;38;11;2;3;15;46;24
2020-12-07 05:30:00;60;39;27;4;5;22;55;22
2020-12-07 05:45:00;67;55;26;6;7;28;55;29
2020-12-07 06:00:00;69;45;14;8;10;54;52;34
2020-12-07 06:15:00;73;67;24;7;6;42;70;45
2020-12-07 06:30:00;99;112;45;13;12;81;80;59
2020-12-07 06:45:00;134;163;44;19;19;95;104;63
2020-12-07 07:00:00;131;134;25;15;18;102;127;80
2020-12-07 07:15:00;134;135;22;25;33;131;111;88
2020-12-07 07:30:00;140;150;23;23;28;125;112;77
2020-12-07 07:45:00;158;183;40;29;30;121;119;75
2020-12-07 08:00:00;145;140;40;24;20;101;95;74
2020-12-07 08:15:00;122;126;21;19;25;87;94;65
2020-12-07 08:30:00;128;119;22;20;30;83;95;70
2020-12-07 08:45:00;133;133;33;21;29;88;107;74
2020-12-07 09:00:00;126;111;27;15;14;76;86;58
2020-12-07 09:15:00;123;115;23;16;15;65;95;71
2020-12-07 09:30:00;119;122;23;17;26;80;105;77
2020-12-07 09:45:00;131;132;29;18;21;66;110;81
2020-12-07 10:00:00;151;158;16;13;22;63;115;87
2020-12-07 10:15:00;143;124;32;11;12;55;141;105
2020-12-07 10:30:00;132;145;28;16;23;61;121;86
2020-12-07 10:45:00;149;130;28;18;20;67;145;99
2020-12-07 11:00:00;145;152;18;10;16;50;134;101
2020-12-07 11:15:00;114;145;21;19;10;55;133;103
2020-12-07 11:30:00;138;144;32;12;17;54;145;105
2020-12-07 11:45:00;137;135;30;18;19;46;118;94
2020-12-07 12:00:00;121;126;27;16;13;52;149;113
2020-12-07 12:15:00;113;118;31;13;13;48;141;108
2020-12-07 12:30:00;110;124;29;14;9;58;121;82
2020-12-07 12:45:00;127;137;34;18;13;63;124;98
2020-12-07 13:00:00;124;127;33;15;18;68;141;95
2020-12-07 13:15:00;147;146;50;15;19;63;131;99
2020-12-07 13:30:00;147;152;32;19;15;67;130;103
2020-12-07 13:45:00;125;121;29;18;22;58;127;95
2020-12-07 14:00:00;141;130;36;17;19;69;124;87
2020-12-07 14:15:00;142;151;32;19;19;73;148;110
2020-12-07 14:30:00;138;149;41;13;15;61;140;106
2020-12-07 14:45:00;142;148;39;12;15;71;156;105
2020-12-07 15:00:00;160;155;40;11;19;64;166;117
2020-12-07 15:15:00;151;149;43;11;15;56;161;121
2020-12-07 15:30:00;165;160;42;16;23;72;152;118
2020-12-07 15:45:00;171;165;45;16;19;77;143;96
2020-12-07 16:00:00;164;144;57;20;15;91;167;129
2020-12-07 16:15:00;177;157;63;16;13;73;177;117
2020-12-07 16:30:00;161;167;65;13;20;76;174;134
2020-12-07 16:45:00;159;150;58;10;10;63;164;123
2020-12-07 17:00:00;152;135;54;17;15;85;180;116
2020-12-07 17:15:00;130;133;37;15;11;77;156;114
2020-12-07 17:30:00;124;114;37;16;17;58;149;106
2020-12-07 17:45:00;94;91;34;16;10;74;142;100
2020-12-07 18:00:00;87;97;37;9;9;69;144;101
2020-12-07 18:15:00;86;93;34;14;11;64;130;72
