DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-08-24 00:00:00;5;2;2;4;4;4;4;2;7;0;0;0;0;0;0
2020-08-24 00:15:00;6;3;4;6;6;6;6;2;13;0;0;0;0;0;0
2020-08-24 00:30:00;7;4;3;5;5;7;6;0;6;0;0;0;0;0;0
2020-08-24 00:45:00;6;5;8;5;5;4;4;2;7;0;0;0;0;0;0
2020-08-24 01:00:00;4;4;4;7;6;5;4;4;6;0;0;0;0;0;0
2020-08-24 01:15:00;4;2;3;1;0;4;4;1;4;0;0;0;0;0;0
2020-08-24 01:30:00;2;2;2;4;3;4;4;1;13;0;0;0;0;0;0
2020-08-24 01:45:00;5;0;1;3;3;2;1;1;1;0;0;0;0;0;0
2020-08-24 02:00:00;7;1;4;2;2;1;1;1;4;0;0;0;0;0;0
2020-08-24 02:15:00;4;3;5;1;1;0;0;0;2;0;0;0;0;0;0
2020-08-24 02:30:00;5;1;3;3;2;1;1;0;0;0;0;0;0;0;0
2020-08-24 02:45:00;9;2;10;3;3;4;5;1;6;0;0;0;0;0;0
2020-08-24 03:00:00;3;3;3;2;2;1;1;1;3;0;0;0;0;0;0
2020-08-24 03:15:00;3;2;7;7;7;5;6;0;3;0;0;0;0;0;0
2020-08-24 03:30:00;2;3;6;3;2;4;3;0;4;0;0;0;0;0;0
2020-08-24 03:45:00;7;2;6;6;6;2;1;0;6;0;0;0;0;0;0
2020-08-24 04:00:00;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-24 04:15:00;8;11;14;5;5;4;3;0;7;0;0;0;0;0;0
2020-08-24 04:30:00;8;10;17;7;6;6;3;2;6;0;0;0;0;0;0
2020-08-24 04:45:00;15;33;39;4;3;9;6;2;8;0;0;0;0;0;0
2020-08-24 05:00:00;10;53;48;2;2;1;1;4;3;0;0;0;0;0;0
2020-08-24 05:15:00;17;156;147;9;9;6;6;16;21;0;0;0;0;0;0
2020-08-24 05:30:00;24;156;151;16;15;6;4;13;43;0;0;0;0;0;0
2020-08-24 05:45:00;41;94;80;21;23;14;13;8;48;0;0;0;0;0;0
2020-08-24 06:00:00;42;70;66;24;29;15;16;4;30;0;0;0;0;0;0
2020-08-24 06:15:00;10;28;24;4;4;1;1;4;13;0;0;0;0;0;0
2020-08-24 06:30:00;67;108;108;39;43;16;17;14;83;0;0;0;1;0;0
2020-08-24 06:45:00;54;104;97;27;28;31;31;16;89;0;0;0;0;0;0
2020-08-24 07:00:00;64;82;83;30;41;22;15;10;63;0;0;0;2;0;0
2020-08-24 07:15:00;74;84;75;36;39;29;30;17;77;0;0;0;0;0;0
2020-08-24 07:30:00;86;91;92;43;50;34;39;25;91;0;0;0;2;0;0
2020-08-24 07:45:00;89;114;100;35;42;37;36;26;95;0;0;0;4;0;0
2020-08-24 08:00:00;83;61;54;41;45;29;32;17;72;0;0;0;2;0;0
2020-08-24 08:15:00;96;68;67;35;36;32;36;13;89;0;0;0;0;0;0
2020-08-24 08:30:00;100;58;58;38;45;55;60;17;65;0;0;0;1;0;0
2020-08-24 08:45:00;103;50;47;49;47;43;50;12;77;0;0;0;0;0;0
2020-08-24 09:00:00;90;53;51;46;58;45;50;10;69;0;0;1;0;0;0
2020-08-24 09:15:00;101;37;38;40;45;47;52;12;66;0;0;1;0;0;0
2020-08-24 09:30:00;124;42;45;57;60;57;64;14;64;0;0;3;0;0;0
2020-08-24 09:45:00;108;32;33;43;44;61;63;11;71;0;0;0;0;0;0
2020-08-24 10:00:00;110;32;36;38;39;56;66;12;70;0;0;0;1;0;0
2020-08-24 10:15:00;137;36;41;52;55;45;53;19;72;0;0;1;0;0;0
2020-08-24 10:30:00;129;44;44;53;64;45;55;22;72;0;0;2;0;0;0
2020-08-24 10:45:00;139;22;27;47;51;39;45;12;70;0;0;1;0;0;0
2020-08-24 11:00:00;133;44;42;34;40;34;33;15;80;0;0;2;1;0;0
2020-08-24 11:15:00;117;49;49;39;46;53;61;21;80;0;0;1;1;0;0
2020-08-24 11:30:00;107;46;48;55;58;50;58;15;66;0;0;2;1;0;0
2020-08-24 11:45:00;117;45;44;54;63;53;59;16;82;0;0;2;2;0;0
2020-08-24 12:00:00;106;27;27;49;53;57;65;12;74;0;0;1;2;0;0
2020-08-24 12:15:00;131;48;53;52;53;48;54;25;87;0;0;0;2;0;0
2020-08-24 12:30:00;104;31;36;41;43;41;48;22;69;0;0;0;1;0;0
2020-08-24 12:45:00;106;43;45;45;51;48;54;28;85;0;0;0;1;0;0
2020-08-24 13:00:00;92;57;57;45;60;33;38;29;66;0;0;0;0;0;0
2020-08-24 13:15:00;120;96;83;45;47;46;53;27;86;0;0;0;0;0;0
2020-08-24 13:30:00;105;127;129;49;53;47;47;20;71;0;0;0;1;0;0
2020-08-24 13:45:00;102;87;79;51;58;59;62;19;100;0;0;0;0;0;0
2020-08-24 14:00:00;100;68;64;72;80;39;53;12;65;0;0;1;2;0;0
2020-08-24 14:15:00;119;45;37;149;169;70;77;16;78;0;0;1;0;0;0
2020-08-24 14:30:00;122;39;42;149;161;90;100;10;79;0;0;3;2;0;0
2020-08-24 14:45:00;137;42;47;98;109;61;65;12;80;0;0;1;8;0;0
2020-08-24 15:00:00;134;35;38;88;97;78;88;17;57;0;0;1;0;0;0
2020-08-24 15:15:00;146;26;27;75;87;76;84;17;82;0;0;0;0;0;0
2020-08-24 15:30:00;159;35;49;78;90;69;74;19;73;0;0;1;1;0;0
2020-08-24 15:45:00;148;36;28;83;92;69;75;15;88;0;0;0;1;0;0
2020-08-24 16:00:00;159;45;46;85;87;88;89;16;98;0;0;0;1;0;0
2020-08-24 16:15:00;141;48;46;71;79;77;84;8;112;0;0;3;1;0;0
2020-08-24 16:30:00;164;48;49;77;87;83;92;32;93;0;0;0;5;0;0
2020-08-24 16:45:00;174;30;33;72;78;63;70;25;100;0;0;0;3;0;0
2020-08-24 17:00:00;144;39;42;74;80;70;79;25;73;0;0;2;1;0;0
2020-08-24 17:15:00;139;38;34;65;76;62;67;18;92;0;0;1;0;0;0
2020-08-24 17:30:00;143;29;30;64;68;73;81;21;94;0;0;0;2;0;0
2020-08-24 17:45:00;129;24;27;48;55;59;65;14;80;0;0;1;0;0;0
2020-08-24 18:00:00;108;19;23;32;37;37;38;17;60;0;0;1;3;0;0
2020-08-24 18:15:00;107;28;29;41;50;50;55;25;71;0;0;3;2;0;0
2020-08-24 18:30:00;84;19;22;38;46;50;54;16;71;0;0;0;1;0;0
2020-08-24 18:45:00;82;17;18;33;31;40;41;18;64;0;0;0;3;0;0
2020-08-24 19:00:00;109;25;37;37;40;34;35;12;67;0;0;0;1;0;0
2020-08-24 19:15:00;68;13;19;23;22;34;36;11;62;0;0;0;3;0;0
2020-08-24 19:30:00;58;18;16;22;24;32;38;11;54;0;0;0;0;0;0
2020-08-24 19:45:00;50;18;23;19;18;33;33;14;41;0;0;0;0;0;0
2020-08-24 20:00:00;40;14;18;17;17;17;20;14;45;0;0;2;0;0;0
2020-08-24 20:15:00;42;12;16;14;12;19;20;12;25;0;0;0;0;0;0
2020-08-24 20:30:00;35;18;18;14;14;16;15;7;30;0;0;0;1;0;0
2020-08-24 20:45:00;26;42;42;10;11;17;16;13;37;0;0;0;0;0;0
2020-08-24 21:00:00;28;56;51;13;12;13;15;12;21;0;0;0;0;0;0
2020-08-24 21:15:00;22;75;65;10;10;10;9;14;25;0;0;0;0;0;0
2020-08-24 21:30:00;14;48;47;21;24;10;10;11;24;0;0;0;0;0;0
2020-08-24 21:45:00;17;22;25;78;84;31;29;8;22;0;0;2;0;0;0
2020-08-24 22:00:00;28;10;12;87;103;39;40;6;18;0;0;5;0;0;0
2020-08-24 22:15:00;14;8;16;40;43;12;7;1;21;0;0;0;0;0;0
2020-08-24 22:30:00;8;5;7;10;9;7;10;1;20;0;0;0;0;0;0
2020-08-24 22:45:00;10;3;4;9;9;13;11;2;13;0;0;0;0;0;0
2020-08-24 23:00:00;20;14;16;7;6;7;7;5;13;0;0;0;0;0;0
2020-08-24 23:15:00;7;7;10;10;8;7;8;2;15;0;0;0;0;0;0
2020-08-24 23:30:00;3;5;5;5;5;5;4;4;7;0;0;0;0;0;0
2020-08-24 23:45:00;2;1;1;1;0;3;3;3;10;0;0;0;0;0;0
