DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-08-07 00:00:00;5;2;2;0;3;5;1;5;0;3;0
2019-08-07 00:15:00;6;5;6;0;0;13;6;13;1;1;0
2019-08-07 00:30:00;10;3;2;0;0;10;1;10;1;1;0
2019-08-07 00:45:00;11;5;4;0;0;6;4;6;1;0;0
2019-08-07 01:00:00;2;1;1;0;0;7;0;7;0;1;0
2019-08-07 01:15:00;4;0;0;0;0;3;0;3;0;0;0
2019-08-07 01:30:00;2;2;1;0;0;6;2;6;2;2;0
2019-08-07 01:45:00;4;3;2;0;0;4;3;4;0;0;0
2019-08-07 02:00:00;2;4;2;0;0;5;10;6;1;4;0
2019-08-07 02:15:00;5;1;1;0;0;2;2;2;5;4;0
2019-08-07 02:30:00;1;0;0;0;0;5;0;5;0;0;0
2019-08-07 02:45:00;6;2;1;0;0;3;4;3;1;3;0
2019-08-07 03:00:00;4;0;1;0;0;5;2;5;0;0;0
2019-08-07 03:15:00;9;4;3;1;0;5;5;5;0;2;0
2019-08-07 03:30:00;8;3;4;0;0;4;7;4;5;7;0
2019-08-07 03:45:00;6;2;1;0;0;5;2;5;3;4;0
2019-08-07 04:00:00;5;4;3;0;0;5;6;5;2;4;0
2019-08-07 04:15:00;7;3;3;0;0;9;3;9;0;0;0
2019-08-07 04:30:00;14;3;1;0;0;10;0;10;0;0;0
2019-08-07 04:45:00;23;3;2;0;0;9;5;9;2;1;0
2019-08-07 05:00:00;30;5;3;0;0;22;7;22;4;1;0
2019-08-07 05:15:00;38;2;1;0;0;15;4;15;1;1;0
2019-08-07 05:30:00;57;6;3;0;0;38;10;38;2;5;0
2019-08-07 05:45:00;87;2;1;0;0;38;5;38;2;3;0
2019-08-07 06:00:00;82;5;4;0;1;50;7;49;5;6;0
2019-08-07 06:15:00;104;4;4;0;3;50;7;50;6;5;0
2019-08-07 06:30:00;162;3;0;0;1;78;7;78;4;3;0
2019-08-07 06:45:00;169;6;2;0;1;59;7;59;5;2;0
2019-08-07 07:00:00;127;2;1;0;0;57;15;56;2;4;0
2019-08-07 07:15:00;175;5;6;0;0;74;15;74;5;4;0
2019-08-07 07:30:00;175;2;1;0;0;47;8;47;5;2;0
2019-08-07 07:45:00;169;3;2;1;1;51;13;51;7;5;1
2019-08-07 08:00:00;148;5;1;0;2;63;13;62;6;8;0
2019-08-07 08:15:00;134;2;4;0;3;38;25;37;8;2;15
2019-08-07 08:30:00;126;2;2;0;1;52;18;52;6;9;0
2019-08-07 08:45:00;123;0;0;1;0;64;24;64;15;5;0
2019-08-07 09:00:00;108;1;1;1;3;72;17;74;20;9;1
2019-08-07 09:15:00;129;3;3;0;0;66;26;64;19;6;0
2019-08-07 09:30:00;112;1;1;0;0;54;25;54;20;14;4
2019-08-07 09:45:00;89;4;2;1;0;59;31;59;23;9;0
2019-08-07 10:00:00;120;4;2;2;4;85;29;88;21;10;0
2019-08-07 10:15:00;100;0;0;1;6;64;35;65;31;17;0
2019-08-07 10:30:00;112;1;1;0;1;81;41;82;29;7;0
2019-08-07 10:45:00;106;1;0;1;3;113;33;112;24;11;0
2019-08-07 11:00:00;100;5;2;1;1;143;27;140;24;10;0
2019-08-07 11:15:00;118;3;1;0;2;149;40;147;21;14;0
2019-08-07 11:30:00;89;2;2;0;6;139;55;138;28;11;0
2019-08-07 11:45:00;109;1;3;1;1;141;46;140;25;8;0
2019-08-07 12:00:00;70;9;5;1;6;222;60;219;25;19;3
2019-08-07 12:15:00;105;4;3;0;6;160;50;162;21;6;0
2019-08-07 12:30:00;94;3;2;0;2;143;49;140;23;14;0
2019-08-07 12:45:00;115;3;1;1;0;154;32;152;33;13;0
2019-08-07 13:00:00;97;4;3;0;6;155;34;154;36;25;0
2019-08-07 13:15:00;115;9;4;0;9;156;39;155;29;14;0
2019-08-07 13:30:00;85;6;0;0;6;177;31;175;20;11;1
2019-08-07 13:45:00;107;2;1;1;2;155;33;154;18;15;0
2019-08-07 14:00:00;101;2;0;0;5;160;29;157;19;12;0
2019-08-07 14:15:00;113;4;1;0;1;188;37;187;22;12;1
2019-08-07 14:30:00;117;1;0;2;3;184;38;184;23;14;0
2019-08-07 14:45:00;108;3;0;0;4;208;46;206;21;18;0
2019-08-07 15:00:00;112;5;2;1;1;185;26;182;23;11;2
2019-08-07 15:15:00;139;4;1;0;5;166;37;165;15;9;0
2019-08-07 15:30:00;121;0;0;0;2;179;25;180;20;12;0
2019-08-07 15:45:00;138;1;0;0;4;207;25;205;24;10;0
2019-08-07 16:00:00;120;2;3;1;2;209;17;210;15;11;5
2019-08-07 16:15:00;141;6;4;0;8;219;30;216;13;6;1
2019-08-07 16:30:00;131;3;2;0;3;245;32;246;14;9;0
2019-08-07 16:45:00;169;0;0;0;9;196;25;192;13;10;0
2019-08-07 17:00:00;131;2;0;0;2;248;23;248;18;7;0
2019-08-07 17:15:00;131;1;0;0;1;212;21;211;16;8;0
2019-08-07 17:30:00;106;2;1;0;4;185;12;185;13;9;6
2019-08-07 17:45:00;83;1;1;0;0;154;20;155;10;4;0
2019-08-07 18:00:00;82;6;4;0;3;146;17;145;12;8;0
2019-08-07 18:15:00;82;4;4;0;2;112;15;112;5;2;0
2019-08-07 18:30:00;81;4;4;0;0;111;9;112;10;5;0
2019-08-07 18:45:00;66;1;2;0;0;89;4;89;9;4;0
2019-08-07 19:00:00;60;4;2;0;2;74;6;73;6;0;0
2019-08-07 19:15:00;51;8;5;0;0;69;10;69;3;2;0
2019-08-07 19:30:00;46;9;5;0;0;81;6;80;3;3;0
2019-08-07 19:45:00;49;4;4;0;0;67;8;68;5;2;0
2019-08-07 20:00:00;34;4;3;0;0;59;3;59;3;0;0
2019-08-07 20:15:00;30;4;1;0;0;49;0;49;2;0;1
2019-08-07 20:30:00;35;11;7;0;0;47;5;47;1;3;0
2019-08-07 20:45:00;20;3;3;0;0;32;0;32;6;3;0
2019-08-07 21:00:00;32;6;5;1;0;40;0;40;0;1;0
2019-08-07 21:15:00;29;4;3;0;2;33;6;33;1;1;0
2019-08-07 21:30:00;26;5;4;0;0;32;2;32;3;3;0
2019-08-07 21:45:00;18;2;2;0;0;26;2;26;1;1;0
2019-08-07 22:00:00;11;1;2;0;0;28;2;28;1;1;0
2019-08-07 22:15:00;18;0;1;0;1;44;1;44;1;2;0
2019-08-07 22:30:00;17;3;1;0;0;39;2;39;3;1;0
2019-08-07 22:45:00;11;1;0;0;0;17;0;17;0;0;0
2019-08-07 23:00:00;11;3;3;0;0;14;3;14;0;0;1
2019-08-07 23:15:00;5;2;1;0;0;2;1;2;0;0;78
2019-08-07 23:30:00;10;1;1;0;0;9;3;9;0;0;58
2019-08-07 23:45:00;5;2;2;0;0;10;1;10;0;0;1
