DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-09-15 00:00:00;19;16;14;7;3;26;11;0;1
2019-09-15 00:15:00;24;20;16;7;6;27;13;3;4
2019-09-15 00:30:00;32;14;16;3;2;21;12;1;3
2019-09-15 00:45:00;32;17;16;5;2;26;14;1;4
2019-09-15 01:00:00;22;8;6;4;3;18;8;3;3
2019-09-15 01:15:00;14;11;9;3;0;11;4;2;1
2019-09-15 01:30:00;16;14;14;3;3;18;14;0;0
2019-09-15 01:45:00;17;6;3;1;2;23;7;0;2
2019-09-15 02:00:00;11;9;9;6;1;11;7;0;1
2019-09-15 02:15:00;9;6;4;2;2;19;6;0;0
2019-09-15 02:30:00;9;4;8;3;1;14;8;0;1
2019-09-15 02:45:00;13;14;12;7;4;11;5;0;0
2019-09-15 03:00:00;14;9;6;4;1;9;3;0;0
2019-09-15 03:15:00;13;10;10;6;0;13;6;0;0
2019-09-15 03:30:00;10;6;5;2;0;10;8;1;2
2019-09-15 03:45:00;11;6;3;0;0;12;6;0;0
2019-09-15 04:00:00;8;11;8;4;3;18;10;1;3
2019-09-15 04:15:00;8;7;6;1;0;16;6;1;1
2019-09-15 04:30:00;9;7;4;1;0;10;5;2;2
2019-09-15 04:45:00;12;8;12;7;2;11;9;0;0
2019-09-15 05:00:00;21;10;4;0;1;13;3;2;3
2019-09-15 05:15:00;19;6;9;1;0;10;9;0;0
2019-09-15 05:30:00;15;13;5;2;0;16;6;1;2
2019-09-15 05:45:00;15;11;6;0;1;12;7;1;2
2019-09-15 06:00:00;7;8;9;4;1;18;8;3;0
2019-09-15 06:15:00;13;11;14;6;4;18;7;1;1
2019-09-15 06:30:00;11;4;8;2;1;14;11;0;1
2019-09-15 06:45:00;9;5;8;3;0;17;3;1;0
2019-09-15 07:00:00;14;5;13;5;0;20;15;4;6
2019-09-15 07:15:00;8;6;8;4;1;25;11;3;4
2019-09-15 07:30:00;14;8;10;3;1;30;13;2;4
2019-09-15 07:45:00;22;9;15;7;3;46;14;5;5
2019-09-15 08:00:00;30;11;17;5;0;26;22;6;10
2019-09-15 08:15:00;36;14;17;0;0;42;19;4;9
2019-09-15 08:30:00;33;18;14;4;2;46;13;3;4
2019-09-15 08:45:00;38;14;20;3;0;62;26;7;9
2019-09-15 09:00:00;29;28;35;7;8;59;37;6;7
2019-09-15 09:15:00;50;32;34;7;6;61;39;7;7
2019-09-15 09:30:00;43;31;36;10;8;79;44;47;6
2019-09-15 09:45:00;62;58;44;15;8;75;43;24;8
2019-09-15 10:00:00;66;44;38;8;5;92;54;8;12
2019-09-15 10:15:00;67;52;49;16;9;86;46;6;6
2019-09-15 10:30:00;74;61;44;13;10;85;59;11;20
2019-09-15 10:45:00;66;66;56;9;12;92;66;13;105
2019-09-15 11:00:00;69;59;59;19;9;81;62;9;8
2019-09-15 11:15:00;83;82;63;14;11;90;58;8;8
2019-09-15 11:30:00;104;74;84;19;8;107;83;7;20
2019-09-15 11:45:00;86;55;71;17;9;102;71;7;12
2019-09-15 12:00:00;99;70;69;22;9;95;75;3;7
2019-09-15 12:15:00;92;62;69;17;10;104;78;44;23
2019-09-15 12:30:00;70;70;64;7;8;88;77;9;25
2019-09-15 12:45:00;80;53;50;10;7;71;55;7;6
2019-09-15 13:00:00;67;54;48;8;11;72;61;11;14
2019-09-15 13:15:00;71;60;48;14;11;87;55;11;15
2019-09-15 13:30:00;92;59;50;13;7;59;45;11;12
2019-09-15 13:45:00;71;58;49;9;12;58;46;9;14
2019-09-15 14:00:00;67;55;44;16;7;62;37;6;10
2019-09-15 14:15:00;72;52;33;10;4;49;30;5;10
2019-09-15 14:30:00;76;66;55;20;12;59;34;9;33
2019-09-15 14:45:00;89;60;34;11;10;70;40;4;11
2019-09-15 15:00:00;172;165;83;18;10;61;39;10;14
2019-09-15 15:15:00;186;173;123;28;14;73;33;8;6
2019-09-15 15:30:00;105;79;50;20;16;71;46;16;10
2019-09-15 15:45:00;113;92;58;24;11;73;47;9;13
2019-09-15 16:00:00;84;76;52;17;7;68;44;7;7
2019-09-15 16:15:00;81;74;45;14;7;74;38;7;12
2019-09-15 16:30:00;90;71;58;17;12;70;47;9;12
2019-09-15 16:45:00;94;74;60;16;13;62;55;8;20
2019-09-15 17:00:00;95;86;51;21;7;70;43;8;11
2019-09-15 17:15:00;119;106;55;21;10;73;44;8;17
2019-09-15 17:30:00;92;98;60;15;12;57;51;13;17
2019-09-15 17:45:00;102;77;54;21;11;64;44;11;21
2019-09-15 18:00:00;109;86;64;8;10;61;45;15;29
2019-09-15 18:15:00;82;82;61;11;16;73;73;13;26
2019-09-15 18:30:00;93;81;53;21;15;66;39;10;20
2019-09-15 18:45:00;78;61;57;23;12;57;50;16;25
2019-09-15 19:00:00;74;71;58;13;3;53;42;11;13
2019-09-15 19:15:00;77;63;56;22;5;70;33;4;16
2019-09-15 19:30:00;77;51;57;16;11;69;45;8;10
2019-09-15 19:45:00;75;59;59;15;7;61;40;10;16
2019-09-15 20:00:00;53;31;33;10;4;67;37;9;16
2019-09-15 20:15:00;66;53;48;21;6;47;39;3;6
2019-09-15 20:30:00;48;32;29;4;4;40;30;9;13
2019-09-15 20:45:00;50;31;27;10;1;50;36;5;9
2019-09-15 21:00:00;54;33;26;9;6;24;22;7;13
2019-09-15 21:15:00;51;37;38;12;6;55;42;16;17
2019-09-15 21:30:00;52;41;104;22;9;119;107;39;58
2019-09-15 21:45:00;31;25;37;8;2;54;47;5;10
2019-09-15 22:00:00;41;30;33;9;2;50;32;8;12
2019-09-15 22:15:00;32;22;20;6;1;28;21;3;7
2019-09-15 22:30:00;35;32;27;10;5;26;23;1;6
2019-09-15 22:45:00;33;20;19;4;2;24;23;4;7
2019-09-15 23:00:00;34;19;13;2;2;13;14;1;3
2019-09-15 23:15:00;25;16;13;5;2;13;13;2;3
2019-09-15 23:30:00;14;20;17;7;3;10;13;1;0
2019-09-15 23:45:00;16;16;14;5;3;12;8;0;0
