DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-11-13 00:00:00;2;5;5;2;9;2;0
2019-11-13 00:15:00;5;7;2;3;7;2;0
2019-11-13 00:30:00;6;3;2;2;7;5;0
2019-11-13 00:45:00;4;4;3;2;4;3;0
2019-11-13 01:00:00;5;6;4;3;7;6;0
2019-11-13 01:15:00;2;5;3;3;5;6;0
2019-11-13 01:30:00;4;3;2;0;3;1;0
2019-11-13 01:45:00;4;6;2;0;5;2;0
2019-11-13 02:00:00;7;6;2;1;7;9;0
2019-11-13 02:15:00;1;0;0;0;10;12;0
2019-11-13 02:30:00;7;8;5;0;5;2;0
2019-11-13 02:45:00;1;4;4;0;4;6;0
2019-11-13 03:00:00;8;6;4;3;2;5;0
2019-11-13 03:15:00;4;4;3;3;8;10;0
2019-11-13 03:30:00;2;1;1;2;2;2;0
2019-11-13 03:45:00;2;4;3;5;3;0;0
2019-11-13 04:00:00;4;5;3;2;9;6;0
2019-11-13 04:15:00;6;3;2;2;10;6;0
2019-11-13 04:30:00;11;7;4;2;7;7;0
2019-11-13 04:45:00;15;13;8;10;8;7;0
2019-11-13 05:00:00;19;15;12;6;11;10;0
2019-11-13 05:15:00;41;22;15;12;31;13;0
2019-11-13 05:30:00;46;35;29;6;42;14;0
2019-11-13 05:45:00;60;33;28;23;57;32;0
2019-11-13 06:00:00;76;40;30;5;56;29;0
2019-11-13 06:15:00;81;58;45;21;93;40;0
2019-11-13 06:30:00;89;57;55;28;89;49;0
2019-11-13 06:45:00;107;64;59;33;121;54;0
2019-11-13 07:00:00;121;76;67;50;95;30;1
2019-11-13 07:15:00;149;82;78;63;94;31;1
2019-11-13 07:30:00;137;89;73;60;74;32;0
2019-11-13 07:45:00;129;72;59;60;89;47;2
2019-11-13 08:00:00;101;82;73;211;98;38;0
2019-11-13 08:15:00;85;48;54;214;105;44;2
2019-11-13 08:30:00;60;38;36;60;69;37;1
2019-11-13 08:45:00;65;52;44;41;79;40;0
2019-11-13 09:00:00;64;43;34;33;70;37;1
2019-11-13 09:15:00;63;50;45;60;78;49;0
2019-11-13 09:30:00;72;44;33;43;72;34;0
2019-11-13 09:45:00;72;49;41;31;66;39;0
2019-11-13 10:00:00;70;43;34;41;69;38;0
2019-11-13 10:15:00;74;37;32;36;69;52;0
2019-11-13 10:30:00;77;57;50;42;80;59;0
2019-11-13 10:45:00;78;49;38;58;73;44;1
2019-11-13 11:00:00;85;55;44;43;83;49;2
2019-11-13 11:15:00;77;50;39;47;99;49;2
2019-11-13 11:30:00;73;63;51;46;97;57;2
2019-11-13 11:45:00;76;46;44;41;85;56;3
2019-11-13 12:00:00;78;56;42;58;96;59;5
2019-11-13 12:15:00;56;48;41;37;83;32;4
2019-11-13 12:30:00;88;69;53;39;75;44;3
2019-11-13 12:45:00;66;46;41;39;88;53;4
2019-11-13 13:00:00;75;59;53;47;87;54;1
2019-11-13 13:15:00;87;48;46;46;101;57;2
2019-11-13 13:30:00;91;49;44;38;112;53;0
2019-11-13 13:45:00;78;42;37;50;102;59;0
2019-11-13 14:00:00;74;48;44;44;92;60;0
2019-11-13 14:15:00;86;62;59;42;113;73;2
2019-11-13 14:30:00;84;63;62;53;89;54;0
2019-11-13 14:45:00;69;41;36;56;94;47;1
2019-11-13 15:00:00;82;44;42;63;122;88;2
2019-11-13 15:15:00;93;52;50;51;113;56;7
2019-11-13 15:30:00;85;56;50;65;103;68;0
2019-11-13 15:45:00;79;52;50;55;117;51;4
2019-11-13 16:00:00;89;57;51;75;161;68;1
2019-11-13 16:15:00;102;69;63;80;125;88;4
2019-11-13 16:30:00;115;60;57;80;130;71;8
2019-11-13 16:45:00;96;56;58;54;120;68;1
2019-11-13 17:00:00;100;56;55;102;119;63;6
2019-11-13 17:15:00;107;69;61;72;124;51;4
2019-11-13 17:30:00;83;57;59;51;116;55;0
2019-11-13 17:45:00;54;29;26;41;108;45;1
2019-11-13 18:00:00;73;48;40;27;97;40;0
2019-11-13 18:15:00;60;33;29;24;79;38;0
2019-11-13 18:30:00;55;26;24;14;67;41;0
2019-11-13 18:45:00;48;30;26;17;55;18;0
2019-11-13 19:00:00;48;33;24;15;57;26;0
2019-11-13 19:15:00;40;26;21;13;44;15;0
2019-11-13 19:30:00;27;18;13;14;35;18;0
2019-11-13 19:45:00;34;23;15;13;40;23;0
2019-11-13 20:00:00;22;9;6;7;34;16;0
2019-11-13 20:15:00;21;14;12;8;44;16;1
2019-11-13 20:30:00;23;10;7;6;29;14;0
2019-11-13 20:45:00;25;9;6;11;40;13;0
2019-11-13 21:00:00;20;16;17;8;38;17;0
2019-11-13 21:15:00;28;11;6;7;33;13;0
2019-11-13 21:30:00;18;12;7;1;26;4;0
2019-11-13 21:45:00;20;17;10;6;37;11;0
2019-11-13 22:00:00;17;9;4;1;30;14;0
2019-11-13 22:15:00;24;10;6;13;30;16;0
2019-11-13 22:30:00;9;6;6;4;23;15;0
2019-11-13 22:45:00;12;7;6;1;21;7;0
2019-11-13 23:00:00;14;10;7;8;14;11;0
2019-11-13 23:15:00;14;6;3;2;12;9;0
2019-11-13 23:30:00;8;5;3;5;9;2;0
2019-11-13 23:45:00;7;6;5;4;11;5;0
