DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-12-08 00:00:00;0;3;0;0;0;0;0;0
2019-12-08 00:15:00;0;6;4;1;0;0;0;0
2019-12-08 00:30:00;0;0;1;0;0;0;0;0
2019-12-08 00:45:00;0;1;2;0;0;0;0;0
2019-12-08 01:00:00;0;0;0;0;0;0;0;0
2019-12-08 01:15:00;0;1;0;0;0;0;0;0
2019-12-08 01:30:00;0;1;0;0;0;0;0;0
2019-12-08 01:45:00;0;0;0;0;0;0;0;0
2019-12-08 02:00:00;0;2;0;0;0;0;0;0
2019-12-08 02:15:00;0;1;0;0;0;0;0;0
2019-12-08 02:30:00;0;1;0;0;0;0;0;0
2019-12-08 02:45:00;0;2;1;1;0;0;0;0
2019-12-08 03:00:00;0;0;0;0;0;0;0;0
2019-12-08 03:15:00;0;0;0;0;0;0;0;0
2019-12-08 03:30:00;0;0;0;0;0;0;0;0
2019-12-08 03:45:00;0;0;1;0;0;0;0;0
2019-12-08 04:00:00;0;0;0;0;0;0;0;0
2019-12-08 04:15:00;0;0;0;0;0;0;0;0
2019-12-08 04:30:00;0;0;0;0;0;0;0;0
2019-12-08 04:45:00;0;0;0;0;0;0;0;0
2019-12-08 05:00:00;0;0;0;0;0;0;0;0
2019-12-08 05:15:00;0;1;1;1;0;0;0;0
2019-12-08 05:30:00;0;2;2;2;0;0;0;0
2019-12-08 05:45:00;0;0;0;0;0;0;0;0
2019-12-08 06:00:00;0;2;1;0;1;0;0;0
2019-12-08 06:15:00;0;2;0;0;0;0;0;0
2019-12-08 06:30:00;0;2;2;0;0;0;0;0
2019-12-08 06:45:00;0;2;9;2;0;0;0;0
2019-12-08 07:00:00;0;0;6;2;0;0;0;0
2019-12-08 07:15:00;0;0;1;0;1;0;0;0
2019-12-08 07:30:00;0;1;1;0;0;0;0;0
2019-12-08 07:45:00;0;1;0;0;0;0;0;0
2019-12-08 08:00:00;0;3;0;0;0;0;0;0
2019-12-08 08:15:00;0;8;0;0;0;0;0;0
2019-12-08 08:30:00;0;4;2;0;0;0;0;0
2019-12-08 08:45:00;0;3;4;3;1;0;0;0
2019-12-08 09:00:00;0;3;1;0;0;0;0;0
2019-12-08 09:15:00;0;4;10;1;0;0;0;0
2019-12-08 09:30:00;1;13;8;0;0;0;0;0
2019-12-08 09:45:00;0;4;5;1;1;0;0;0
2019-12-08 10:00:00;1;4;1;1;1;0;0;0
2019-12-08 10:15:00;1;10;3;0;0;0;0;0
2019-12-08 10:30:00;0;5;1;0;2;0;0;0
2019-12-08 10:45:00;1;5;6;1;0;0;0;0
2019-12-08 11:00:00;0;4;3;0;0;0;0;0
2019-12-08 11:15:00;0;8;4;0;0;0;0;0
2019-12-08 11:30:00;2;6;3;0;0;0;0;0
2019-12-08 11:45:00;0;3;4;1;0;0;0;0
2019-12-08 12:00:00;1;7;2;0;0;0;0;0
2019-12-08 12:15:00;0;9;7;1;0;0;0;0
2019-12-08 12:30:00;1;18;10;0;0;0;0;0
2019-12-08 12:45:00;1;6;9;0;0;0;0;0
2019-12-08 13:00:00;0;8;9;3;0;0;0;0
2019-12-08 13:15:00;1;6;7;1;3;0;0;0
2019-12-08 13:30:00;1;9;8;3;0;0;0;0
2019-12-08 13:45:00;1;8;7;2;1;0;0;0
2019-12-08 14:00:00;0;7;8;1;0;0;0;0
2019-12-08 14:15:00;1;10;3;1;0;0;0;0
2019-12-08 14:30:00;1;8;6;2;0;0;0;0
2019-12-08 14:45:00;0;9;6;0;0;0;0;0
2019-12-08 15:00:00;0;8;9;2;1;0;0;0
2019-12-08 15:15:00;1;6;8;2;0;0;0;0
2019-12-08 15:30:00;0;3;4;1;1;0;0;0
2019-12-08 15:45:00;1;12;5;1;0;0;0;0
2019-12-08 16:00:00;0;10;2;1;0;0;0;0
2019-12-08 16:15:00;0;1;3;2;1;0;0;0
2019-12-08 16:30:00;0;8;5;0;2;0;0;0
2019-12-08 16:45:00;0;8;10;2;1;0;0;0
2019-12-08 17:00:00;0;8;7;0;4;0;0;0
2019-12-08 17:15:00;0;6;1;0;3;0;0;0
2019-12-08 17:30:00;1;5;0;0;0;0;0;0
2019-12-08 17:45:00;0;2;1;0;0;0;0;0
2019-12-08 18:00:00;0;8;3;1;1;0;0;0
2019-12-08 18:15:00;0;1;2;1;0;0;0;0
2019-12-08 18:30:00;0;8;2;1;2;0;0;0
2019-12-08 18:45:00;0;8;6;1;0;0;0;0
2019-12-08 19:00:00;0;3;2;1;0;0;0;0
2019-12-08 19:15:00;0;4;3;0;0;0;0;0
2019-12-08 19:30:00;1;5;1;0;2;0;0;0
2019-12-08 19:45:00;1;3;1;1;0;0;0;0
2019-12-08 20:00:00;0;4;2;0;0;0;0;0
2019-12-08 20:15:00;2;5;3;1;0;0;0;0
2019-12-08 20:30:00;1;6;3;1;0;0;0;0
2019-12-08 20:45:00;0;2;2;0;0;0;0;0
2019-12-08 21:00:00;0;4;2;0;0;0;0;0
2019-12-08 21:15:00;0;6;4;0;1;0;0;0
2019-12-08 21:30:00;0;3;7;3;0;0;0;0
2019-12-08 21:45:00;0;5;2;0;0;0;0;0
2019-12-08 22:00:00;0;15;3;0;1;0;0;0
2019-12-08 22:15:00;0;9;6;4;0;0;0;0
2019-12-08 22:30:00;0;4;2;0;0;0;0;0
2019-12-08 22:45:00;0;0;0;0;0;0;0;0
2019-12-08 23:00:00;0;2;1;1;0;0;0;0
2019-12-08 23:15:00;0;0;3;0;0;0;0;0
2019-12-08 23:30:00;0;2;0;0;0;0;0;0
2019-12-08 23:45:00;0;4;1;1;0;0;0;0
