DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-01-04 00:00:00;20;4;9;25;5;3
2020-01-04 00:15:00;22;9;13;13;1;6
2020-01-04 00:30:00;21;6;16;9;4;2
2020-01-04 00:45:00;24;8;14;11;2;2
2020-01-04 01:00:00;27;3;7;13;4;4
2020-01-04 01:15:00;15;5;16;14;0;0
2020-01-04 01:30:00;11;4;11;15;3;3
2020-01-04 01:45:00;16;5;8;6;0;7
2020-01-04 02:00:00;10;3;6;12;2;2
2020-01-04 02:15:00;12;7;9;6;1;1
2020-01-04 02:30:00;8;2;5;8;1;0
2020-01-04 02:45:00;16;3;3;10;0;0
2020-01-04 03:00:00;14;4;3;3;0;1
2020-01-04 03:15:00;6;4;5;8;2;1
2020-01-04 03:30:00;8;10;6;6;1;1
2020-01-04 03:45:00;13;3;6;8;4;2
2020-01-04 04:00:00;6;4;5;3;0;0
2020-01-04 04:15:00;7;0;3;10;3;2
2020-01-04 04:30:00;11;4;4;4;0;3
2020-01-04 04:45:00;9;6;8;5;1;2
2020-01-04 05:00:00;6;2;6;3;0;1
2020-01-04 05:15:00;17;8;19;15;1;3
2020-01-04 05:30:00;25;19;13;10;2;7
2020-01-04 05:45:00;20;12;7;21;4;9
2020-01-04 06:00:00;13;6;14;17;2;4
2020-01-04 06:15:00;15;10;9;10;1;1
2020-01-04 06:30:00;15;6;16;17;2;9
2020-01-04 06:45:00;26;5;10;14;2;5
2020-01-04 07:00:00;17;10;14;18;2;4
2020-01-04 07:15:00;37;13;18;25;1;3
2020-01-04 07:30:00;25;11;13;28;3;6
2020-01-04 07:45:00;24;19;24;25;5;12
2020-01-04 08:00:00;34;18;24;29;3;4
2020-01-04 08:15:00;45;24;31;29;6;14
2020-01-04 08:30:00;58;28;27;44;9;10
2020-01-04 08:45:00;61;41;41;51;11;25
2020-01-04 09:00:00;66;31;26;45;3;25
2020-01-04 09:15:00;75;59;44;53;6;18
2020-01-04 09:30:00;77;61;45;60;10;20
2020-01-04 09:45:00;93;71;64;63;6;35
2020-01-04 10:00:00;109;63;53;80;10;23
2020-01-04 10:15:00;99;70;50;101;14;39
2020-01-04 10:30:00;125;84;63;102;13;35
2020-01-04 10:45:00;124;77;70;109;16;44
2020-01-04 11:00:00;113;75;61;105;20;40
2020-01-04 11:15:00;136;84;75;119;20;46
2020-01-04 11:30:00;114;87;72;126;12;57
2020-01-04 11:45:00;134;81;74;118;17;43
2020-01-04 12:00:00;119;85;81;143;27;52
2020-01-04 12:15:00;116;77;78;138;14;60
2020-01-04 12:30:00;109;87;80;126;16;37
2020-01-04 12:45:00;133;94;61;125;12;49
2020-01-04 13:00:00;96;68;79;116;17;37
2020-01-04 13:15:00;141;82;78;148;22;51
2020-01-04 13:30:00;139;94;72;138;13;49
2020-01-04 13:45:00;133;95;87;125;19;43
2020-01-04 14:00:00;108;72;80;121;18;49
2020-01-04 14:15:00;134;91;83;133;17;42
2020-01-04 14:30:00;134;119;65;107;17;35
2020-01-04 14:45:00;142;110;77;122;16;56
2020-01-04 15:00:00;118;101;69;126;11;35
2020-01-04 15:15:00;138;99;70;122;17;45
2020-01-04 15:30:00;141;111;61;130;17;38
2020-01-04 15:45:00;136;105;79;145;27;48
2020-01-04 16:00:00;152;127;67;118;9;36
2020-01-04 16:15:00;161;116;70;127;15;53
2020-01-04 16:30:00;119;97;61;110;11;54
2020-01-04 16:45:00;121;77;75;134;12;55
2020-01-04 17:00:00;116;74;50;113;16;41
2020-01-04 17:15:00;114;73;72;126;21;50
2020-01-04 17:30:00;112;79;55;124;15;42
2020-01-04 17:45:00;131;83;57;131;22;33
2020-01-04 18:00:00;121;89;52;102;18;54
2020-01-04 18:15:00;93;57;50;104;14;48
2020-01-04 18:30:00;104;60;59;92;8;41
2020-01-04 18:45:00;96;81;57;109;21;35
2020-01-04 19:00:00;93;65;71;91;17;43
2020-01-04 19:15:00;116;71;64;98;12;32
2020-01-04 19:30:00;93;52;56;69;7;35
2020-01-04 19:45:00;92;48;60;88;9;40
2020-01-04 20:00:00;72;52;39;74;9;20
2020-01-04 20:15:00;64;29;45;68;9;19
2020-01-04 20:30:00;64;26;39;62;3;14
2020-01-04 20:45:00;59;36;38;49;4;12
2020-01-04 21:00:00;46;24;26;44;3;12
2020-01-04 21:15:00;53;22;29;42;5;6
2020-01-04 21:30:00;53;19;40;49;7;8
2020-01-04 21:45:00;52;28;35;53;4;4
2020-01-04 22:00:00;63;36;69;57;8;13
2020-01-04 22:15:00;61;33;45;32;3;8
2020-01-04 22:30:00;39;19;27;37;0;6
2020-01-04 22:45:00;44;18;32;39;4;5
2020-01-04 23:00:00;40;16;24;35;3;9
2020-01-04 23:15:00;38;18;30;25;6;3
2020-01-04 23:30:00;35;14;11;34;6;10
2020-01-04 23:45:00;27;17;14;18;0;2
