DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-04-06 00:00:00;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-04-06 00:15:00;0;1;0;0;0;4;1;0;5;3;0;0;0;0;0;0;0
2020-04-06 00:30:00;0;6;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-04-06 00:45:00;0;3;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-06 01:00:00;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-06 01:15:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-06 01:30:00;1;2;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-04-06 01:45:00;1;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-04-06 02:00:00;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-06 02:15:00;0;2;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
2020-04-06 02:30:00;0;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-06 02:45:00;0;1;1;0;0;5;0;0;6;2;1;0;0;0;0;0;0
2020-04-06 03:00:00;0;5;0;1;0;2;1;0;4;0;0;0;0;0;0;0;0
2020-04-06 03:15:00;2;3;0;1;0;2;1;0;3;1;0;0;0;0;0;0;0
2020-04-06 03:30:00;0;4;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-04-06 03:45:00;0;2;1;0;0;5;0;0;4;3;0;0;0;0;0;0;0
2020-04-06 04:00:00;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-06 04:15:00;0;3;1;0;0;2;0;0;2;1;0;3;0;0;0;0;0
2020-04-06 04:30:00;0;8;1;0;0;7;0;0;6;0;1;1;0;0;0;0;0
2020-04-06 04:45:00;3;11;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-04-06 05:00:00;2;14;5;1;1;6;2;0;8;1;0;1;0;0;0;0;0
2020-04-06 05:15:00;3;13;3;0;0;14;0;0;15;0;0;1;0;0;0;0;0
2020-04-06 05:30:00;2;24;7;3;1;12;4;0;14;3;0;0;0;0;0;0;0
2020-04-06 05:45:00;6;29;6;0;0;29;0;0;29;1;0;9;0;0;0;0;0
2020-04-06 06:00:00;7;15;4;1;0;30;0;0;30;2;0;4;0;0;0;0;0
2020-04-06 06:15:00;5;43;21;1;1;45;3;1;45;1;2;3;0;0;0;0;0
2020-04-06 06:30:00;4;42;19;2;0;81;1;0;80;2;5;3;0;0;0;0;0
2020-04-06 06:45:00;4;40;24;4;1;65;4;0;63;4;2;7;0;0;0;0;0
