DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-04-13 00:00:00;0;0;0;1;2;0;4;16;8;24;16;8;24;0
2020-04-13 00:15:00;4;1;0;0;3;0;3;20;10;30;20;10;30;0
2020-04-13 00:30:00;2;2;0;1;5;1;2;20;10;30;20;10;30;0
2020-04-13 00:45:00;2;3;2;0;5;1;1;20;10;30;20;10;30;0
2020-04-13 01:00:00;2;0;1;2;5;2;2;24;12;36;24;12;36;0
2020-04-13 01:15:00;0;2;1;0;1;0;2;26;13;39;26;13;39;0
2020-04-13 01:30:00;0;0;1;1;2;0;1;26;13;39;26;13;39;0
2020-04-13 01:45:00;1;0;1;0;7;2;2;26;13;39;26;13;39;0
2020-04-13 02:00:00;0;2;1;0;3;1;0;26;13;39;26;13;39;0
2020-04-13 02:15:00;2;0;0;0;3;0;1;26;13;39;26;13;39;0
2020-04-13 02:30:00;2;0;1;0;1;1;1;24;12;37;24;12;37;0
2020-04-13 02:45:00;0;1;1;0;4;1;0;26;13;39;26;13;39;0
2020-04-13 03:00:00;0;0;1;0;1;0;1;26;13;38;26;13;38;0
2020-04-13 03:15:00;0;0;1;0;2;1;1;26;13;39;26;13;39;0
2020-04-13 03:30:00;0;0;0;0;0;1;0;26;13;40;26;13;40;0
2020-04-13 03:45:00;1;1;1;0;1;0;0;26;13;39;26;13;39;0
2020-04-13 04:00:00;1;1;1;0;3;4;0;26;13;39;26;13;39;0
2020-04-13 04:15:00;3;0;0;0;0;0;2;24;12;36;24;12;36;0
2020-04-13 04:30:00;2;2;1;0;2;0;1;26;13;39;26;13;39;0
2020-04-13 04:45:00;0;1;2;1;3;1;1;26;13;39;26;13;39;0
2020-04-13 05:00:00;1;1;0;0;10;3;1;20;10;29;20;10;29;0
2020-04-13 05:15:00;3;1;2;3;4;0;0;20;10;30;20;10;30;0
2020-04-13 05:30:00;5;8;11;7;7;1;0;20;10;31;20;10;31;0
2020-04-13 05:45:00;6;2;2;1;7;1;3;20;10;30;20;10;30;0
2020-04-13 06:00:00;3;7;4;0;5;2;5;20;10;30;20;10;30;0
2020-04-13 06:15:00;4;3;2;2;6;0;2;20;10;30;20;10;30;0
2020-04-13 06:30:00;5;5;6;1;6;1;2;20;10;30;20;10;30;0
2020-04-13 06:45:00;10;3;4;3;10;4;9;20;10;30;20;10;30;0
2020-04-13 07:00:00;7;1;4;1;7;4;9;20;10;30;20;10;30;0
2020-04-13 07:15:00;4;3;1;3;8;2;4;20;10;30;20;10;30;0
2020-04-13 07:30:00;5;4;4;3;9;0;6;20;10;30;20;10;30;0
2020-04-13 07:45:00;7;3;5;3;10;2;4;20;10;30;20;10;30;0
2020-04-13 08:00:00;8;6;9;4;5;2;5;20;10;30;20;10;30;0
2020-04-13 08:15:00;3;4;8;5;10;2;6;20;10;30;20;10;30;0
2020-04-13 08:30:00;9;5;5;4;11;3;9;20;10;30;20;10;30;0
2020-04-13 08:45:00;12;3;6;7;18;7;12;20;10;30;20;10;30;0
2020-04-13 09:00:00;11;11;8;6;18;8;12;20;10;30;20;10;30;0
2020-04-13 09:15:00;13;12;10;3;15;5;18;20;10;30;20;10;30;0
2020-04-13 09:30:00;16;14;17;9;25;6;12;20;10;30;20;10;30;0
2020-04-13 09:45:00;21;17;20;8;30;6;16;20;10;30;20;10;30;0
2020-04-13 10:00:00;28;10;16;9;34;7;21;20;10;30;20;10;30;0
2020-04-13 10:15:00;30;17;18;10;27;7;20;20;10;30;20;10;30;0
2020-04-13 10:30:00;22;19;17;16;27;9;26;20;10;30;20;10;30;0
2020-04-13 10:45:00;21;20;22;11;39;12;29;20;10;30;20;10;30;0
2020-04-13 11:00:00;34;21;15;10;30;12;27;20;10;30;20;10;30;0
2020-04-13 11:15:00;27;23;17;11;31;12;26;20;10;30;20;10;30;0
2020-04-13 11:30:00;26;25;15;7;39;14;21;18;9;27;18;9;27;0
2020-04-13 11:45:00;31;13;11;10;43;13;30;20;10;29;20;10;29;0
2020-04-13 12:00:00;37;13;14;11;48;12;33;20;10;31;20;10;31;0
2020-04-13 12:15:00;32;16;15;14;49;11;28;18;9;27;18;9;26;0
2020-04-13 12:30:00;37;21;14;14;46;13;27;20;10;29;20;10;29;0
2020-04-13 12:45:00;30;24;18;12;50;16;26;20;10;31;20;10;31;0
2020-04-13 13:00:00;39;18;18;11;37;18;26;20;10;30;20;10;30;0
2020-04-13 13:15:00;44;36;19;9;54;19;38;20;10;30;20;10;30;0
2020-04-13 13:30:00;23;21;16;11;47;18;37;20;10;30;20;10;30;0
2020-04-13 13:45:00;34;36;18;17;48;15;28;20;10;30;20;10;30;0
2020-04-13 14:00:00;38;19;16;12;52;16;29;20;10;30;20;10;30;0
2020-04-13 14:15:00;31;20;19;10;43;17;32;20;10;30;20;10;30;0
2020-04-13 14:30:00;29;19;17;10;57;9;37;20;10;30;20;10;30;0
2020-04-13 14:45:00;33;23;20;13;55;17;42;20;10;30;20;10;30;0
2020-04-13 15:00:00;41;26;17;11;47;17;39;20;10;30;20;10;30;0
2020-04-13 15:15:00;35;22;19;12;36;15;36;20;10;30;20;10;30;0
2020-04-13 15:30:00;34;30;22;14;48;16;26;21;11;30;21;11;30;0
2020-04-13 15:45:00;28;18;20;19;64;18;41;20;10;30;20;10;30;0
2020-04-13 16:00:00;30;34;23;16;60;20;29;20;10;30;20;10;30;0
2020-04-13 16:15:00;25;22;17;8;53;16;24;20;10;30;20;10;30;0
