DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2021-01-05 00:00:00;1;0;0;0;0;0;0;0;0;0;0
2021-01-05 00:15:00;1;0;0;0;0;0;0;0;0;0;1
2021-01-05 00:30:00;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 00:45:00;1;3;0;0;0;0;0;0;1;0;0
2021-01-05 01:00:00;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 01:15:00;2;1;0;0;0;0;0;0;0;0;0
2021-01-05 01:30:00;0;0;0;0;0;0;0;0;0;0;2
2021-01-05 01:45:00;0;0;0;0;0;0;0;0;0;0;1
2021-01-05 02:00:00;0;0;0;0;0;0;0;0;0;0;1
2021-01-05 02:15:00;2;1;0;0;0;0;0;0;0;0;1
2021-01-05 02:30:00;0;0;0;0;0;0;0;0;0;0;2
2021-01-05 02:45:00;1;0;0;0;0;0;0;0;0;0;2
2021-01-05 03:00:00;2;1;0;0;0;0;0;0;0;0;2
2021-01-05 03:15:00;1;0;0;0;0;0;0;0;0;0;1
2021-01-05 03:30:00;2;2;0;0;0;0;0;0;0;0;2
2021-01-05 03:45:00;2;0;0;0;0;0;0;0;0;0;0
2021-01-05 04:00:00;1;0;0;0;0;0;0;0;0;0;1
2021-01-05 04:15:00;0;0;0;0;0;0;0;0;0;0;4
2021-01-05 04:30:00;2;0;0;0;0;0;0;0;0;0;4
2021-01-05 04:45:00;2;0;2;2;1;0;1;0;0;0;7
2021-01-05 05:00:00;7;3;1;1;0;0;0;0;0;1;7
2021-01-05 05:15:00;11;5;4;4;2;0;2;0;0;4;8
2021-01-05 05:30:00;18;9;4;4;1;0;2;0;1;1;15
2021-01-05 05:45:00;29;5;2;2;5;1;5;0;1;2;13
2021-01-05 06:00:00;9;2;1;1;3;0;5;1;1;5;11
2021-01-05 06:15:00;8;4;0;0;4;1;3;2;0;1;12
2021-01-05 06:30:00;27;9;0;0;4;0;5;0;1;7;19
2021-01-05 06:45:00;28;6;0;0;4;0;6;0;1;2;25
2021-01-05 07:00:00;22;2;0;0;3;0;4;0;1;2;15
2021-01-05 07:15:00;30;4;1;1;4;0;4;1;0;3;19
2021-01-05 07:30:00;30;8;3;3;4;1;6;1;3;3;16
2021-01-05 07:45:00;21;2;1;1;5;0;6;0;1;2;13
2021-01-05 08:00:00;20;9;1;1;6;2;5;2;0;4;16
2021-01-05 08:15:00;16;5;1;1;2;0;2;0;0;2;12
2021-01-05 08:30:00;27;8;2;2;4;1;4;0;0;3;16
2021-01-05 08:45:00;30;3;1;1;6;1;6;0;0;3;12
2021-01-05 09:00:00;23;1;0;1;2;0;2;0;1;2;23
2021-01-05 09:15:00;13;4;0;0;2;0;2;0;0;3;23
2021-01-05 09:30:00;24;3;1;1;1;0;1;1;0;1;19
2021-01-05 09:45:00;28;7;0;0;1;0;1;0;0;1;25
2021-01-05 10:00:00;28;3;1;1;4;1;4;1;0;3;32
2021-01-05 10:15:00;31;2;0;0;2;0;2;0;2;2;25
