DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-11-01 00:00:00;22;9;11;13;0;1
2019-11-01 00:15:00;30;9;17;23;4;10
2019-11-01 00:30:00;30;13;16;18;3;3
2019-11-01 00:45:00;21;10;15;24;4;4
2019-11-01 01:00:00;33;13;16;18;2;6
2019-11-01 01:15:00;28;3;11;23;3;4
2019-11-01 01:30:00;26;9;9;9;1;5
2019-11-01 01:45:00;20;6;9;18;1;3
2019-11-01 02:00:00;15;4;6;17;1;2
2019-11-01 02:15:00;11;3;8;16;1;2
2019-11-01 02:30:00;24;9;5;13;0;0
2019-11-01 02:45:00;19;8;7;6;1;2
2019-11-01 03:00:00;17;4;7;6;1;2
2019-11-01 03:15:00;13;4;9;9;1;3
2019-11-01 03:30:00;24;6;3;11;0;2
2019-11-01 03:45:00;21;12;4;9;1;7
2019-11-01 04:00:00;14;2;6;15;4;1
2019-11-01 04:15:00;11;4;6;8;0;3
2019-11-01 04:30:00;5;1;5;11;3;1
2019-11-01 04:45:00;12;5;3;6;0;2
2019-11-01 05:00:00;13;7;4;7;2;0
2019-11-01 05:15:00;8;4;5;9;0;6
2019-11-01 05:30:00;22;14;12;21;0;2
2019-11-01 05:45:00;17;8;14;35;1;1
2019-11-01 06:00:00;17;6;15;34;2;3
2019-11-01 06:15:00;26;4;15;26;2;4
2019-11-01 06:30:00;15;3;10;14;1;1
2019-11-01 06:45:00;14;5;9;15;5;4
2019-11-01 07:00:00;16;7;12;16;1;5
2019-11-01 07:15:00;24;4;6;14;0;2
2019-11-01 07:30:00;21;7;12;21;0;1
2019-11-01 07:45:00;24;9;14;19;1;7
2019-11-01 08:00:00;37;18;19;12;1;4
2019-11-01 08:15:00;37;13;18;20;1;10
2019-11-01 08:30:00;46;26;11;24;2;11
2019-11-01 08:45:00;55;18;21;42;2;14
2019-11-01 09:00:00;52;25;29;26;2;9
2019-11-01 09:15:00;45;21;34;41;3;19
2019-11-01 09:30:00;59;31;30;42;2;6
2019-11-01 09:45:00;77;48;47;52;1;13
2019-11-01 10:00:00;77;45;47;57;2;12
2019-11-01 10:15:00;85;66;47;65;5;12
2019-11-01 10:30:00;91;48;57;61;8;13
2019-11-01 10:45:00;88;61;59;68;4;21
2019-11-01 11:00:00;76;52;49;66;3;20
2019-11-01 11:15:00;89;49;62;75;1;18
2019-11-01 11:30:00;121;78;65;88;4;18
2019-11-01 11:45:00;106;87;58;82;6;23
2019-11-01 12:00:00;103;89;58;75;5;21
2019-11-01 12:15:00;93;70;67;82;4;23
2019-11-01 12:30:00;98;66;53;74;4;18
2019-11-01 12:45:00;101;57;62;92;3;23
2019-11-01 13:00:00;98;65;68;91;6;20
2019-11-01 13:15:00;106;81;77;108;8;19
2019-11-01 13:30:00;110;83;92;119;4;24
2019-11-01 13:45:00;112;75;86;106;6;24
2019-11-01 14:00:00;128;73;91;90;7;21
2019-11-01 14:15:00;107;69;93;91;9;26
2019-11-01 14:30:00;108;74;76;94;13;23
2019-11-01 14:45:00;114;79;69;97;8;22
2019-11-01 15:00:00;107;70;72;89;6;22
2019-11-01 15:15:00;128;76;85;92;11;15
2019-11-01 15:30:00;141;84;88;103;10;26
2019-11-01 15:45:00;127;86;90;138;17;25
2019-11-01 16:00:00;133;89;74;96;10;24
2019-11-01 16:15:00;132;94;79;107;12;22
2019-11-01 16:30:00;125;93;99;112;9;29
2019-11-01 16:45:00;106;81;64;112;11;17
2019-11-01 17:00:00;107;70;78;89;5;18
2019-11-01 17:15:00;108;68;82;112;7;21
2019-11-01 17:30:00;98;67;70;106;7;23
2019-11-01 17:45:00;106;65;73;82;4;16
2019-11-01 18:00:00;93;56;58;93;6;23
2019-11-01 18:15:00;109;57;60;87;6;27
2019-11-01 18:30:00;82;49;58;80;6;26
2019-11-01 18:45:00;94;50;50;60;1;17
2019-11-01 19:00:00;79;54;52;84;8;16
2019-11-01 19:15:00;82;63;60;86;10;25
2019-11-01 19:30:00;103;73;42;154;12;56
2019-11-01 19:45:00;98;77;69;77;11;53
2019-11-01 20:00:00;83;50;59;75;4;6
2019-11-01 20:15:00;68;40;43;51;2;7
2019-11-01 20:30:00;73;33;42;56;3;11
2019-11-01 20:45:00;66;34;33;44;4;12
2019-11-01 21:00:00;52;30;35;61;4;14
2019-11-01 21:15:00;50;23;29;47;4;11
2019-11-01 21:30:00;55;24;25;58;4;9
2019-11-01 21:45:00;51;25;22;50;3;6
2019-11-01 22:00:00;45;29;26;41;3;8
2019-11-01 22:15:00;42;14;24;40;4;10
2019-11-01 22:30:00;57;22;26;32;4;5
2019-11-01 22:45:00;54;15;12;26;3;5
2019-11-01 23:00:00;47;15;19;33;3;4
2019-11-01 23:15:00;38;19;10;28;4;8
2019-11-01 23:30:00;27;18;10;17;2;3
2019-11-01 23:45:00;30;10;9;29;6;6
