DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-03-19 00:00:00;8;4;3;2;2;6;0;7
2020-03-19 00:15:00;4;7;2;1;2;4;0;1
2020-03-19 00:30:00;6;5;2;1;1;2;0;7
2020-03-19 00:45:00;5;4;2;0;0;2;0;4
2020-03-19 01:00:00;3;5;3;0;0;2;0;1
2020-03-19 01:15:00;7;0;0;0;0;1;0;4
2020-03-19 01:30:00;8;5;2;0;0;0;0;4
2020-03-19 01:45:00;7;2;0;1;1;3;0;5
2020-03-19 02:00:00;9;14;5;1;1;2;0;2
2020-03-19 02:15:00;7;7;3;1;1;3;0;9
2020-03-19 02:30:00;12;8;0;3;3;4;0;3
2020-03-19 02:45:00;10;5;0;1;0;2;0;4
2020-03-19 03:00:00;7;6;1;2;2;5;0;2
2020-03-19 03:15:00;6;4;0;1;1;4;0;11
2020-03-19 03:30:00;7;4;1;2;2;4;0;2
2020-03-19 03:45:00;9;3;3;1;2;4;0;5
2020-03-19 04:00:00;10;10;3;3;3;5;0;4
2020-03-19 04:15:00;12;8;4;1;1;2;0;11
2020-03-19 04:30:00;18;10;1;4;3;9;0;8
2020-03-19 04:45:00;28;11;1;2;2;5;0;14
2020-03-19 05:00:00;26;13;1;3;2;6;0;16
2020-03-19 05:15:00;35;26;12;3;3;9;0;26
2020-03-19 05:30:00;44;32;18;3;3;17;0;21
2020-03-19 05:45:00;77;71;21;4;9;33;0;33
2020-03-19 06:00:00;69;42;18;3;5;35;0;31
2020-03-19 06:15:00;70;76;19;6;7;62;0;52
2020-03-19 06:30:00;95;94;27;17;17;78;0;46
2020-03-19 06:45:00;139;143;20;18;19;97;0;56
2020-03-19 07:00:00;100;108;34;15;16;100;0;67
2020-03-19 07:15:00;115;119;20;27;22;78;0;56
2020-03-19 07:30:00;112;112;31;12;20;72;0;62
2020-03-19 07:45:00;103;113;25;25;23;99;0;62
2020-03-19 08:00:00;100;106;33;13;16;59;0;45
2020-03-19 08:15:00;83;88;22;18;19;63;0;59
2020-03-19 08:30:00;96;103;19;9;13;48;0;50
2020-03-19 08:45:00;103;88;20;14;15;47;0;53
2020-03-19 09:00:00;79;64;16;12;14;41;0;48
2020-03-19 09:15:00;77;71;12;13;16;48;0;44
2020-03-19 09:30:00;87;74;24;10;13;36;0;51
2020-03-19 09:45:00;101;87;24;9;40;39;0;58
2020-03-19 10:00:00;90;73;26;13;38;47;0;54
2020-03-19 10:15:00;89;80;22;13;80;50;0;56
2020-03-19 10:30:00;86;79;12;13;16;39;0;40
2020-03-19 10:45:00;95;87;26;13;19;52;0;71
2020-03-19 11:00:00;100;70;31;15;13;43;0;70
2020-03-19 11:15:00;94;91;23;13;12;35;0;70
2020-03-19 11:30:00;89;77;23;10;14;42;0;54
2020-03-19 11:45:00;92;93;22;7;6;37;0;71
2020-03-19 12:00:00;87;71;18;8;9;42;0;83
2020-03-19 12:15:00;113;71;21;13;10;38;0;66
2020-03-19 12:30:00;94;72;18;20;18;50;0;57
2020-03-19 12:45:00;82;76;28;12;10;42;0;65
2020-03-19 13:00:00;81;77;26;8;8;39;0;59
2020-03-19 13:15:00;100;88;22;7;9;41;0;63
2020-03-19 13:30:00;93;72;32;13;13;52;0;64
2020-03-19 13:45:00;83;59;20;11;8;55;0;58
2020-03-19 14:00:00;91;86;24;8;6;40;0;63
2020-03-19 14:15:00;111;99;24;15;16;62;0;84
2020-03-19 14:30:00;106;93;32;12;12;46;0;59
2020-03-19 14:45:00;113;79;40;8;9;39;0;78
2020-03-19 15:00:00;99;74;29;9;9;51;0;75
2020-03-19 15:15:00;99;91;31;8;9;49;0;76
2020-03-19 15:30:00;117;96;39;13;7;46;0;85
2020-03-19 15:45:00;119;105;29;11;16;47;0;81
2020-03-19 16:00:00;109;81;45;8;12;47;0;89
2020-03-19 16:15:00;105;81;41;10;14;52;0;81
2020-03-19 16:30:00;107;90;63;10;12;72;0;85
2020-03-19 16:45:00;104;85;55;8;6;48;0;66
2020-03-19 17:00:00;99;76;55;14;3;44;0;87
2020-03-19 17:15:00;90;65;50;11;7;51;0;80
2020-03-19 17:30:00;79;61;44;10;7;38;0;65
2020-03-19 17:45:00;64;69;32;8;6;49;0;66
2020-03-19 18:00:00;62;57;30;8;9;50;0;53
2020-03-19 18:15:00;62;52;23;9;4;44;0;53
2020-03-19 18:30:00;52;38;19;6;6;37;0;50
2020-03-19 18:45:00;44;39;22;9;6;37;0;35
2020-03-19 19:00:00;43;34;22;7;8;39;0;48
2020-03-19 19:15:00;35;32;20;5;1;22;0;35
2020-03-19 19:30:00;37;27;10;4;4;27;0;16
2020-03-19 19:45:00;25;25;9;4;104;25;0;34
2020-03-19 20:00:00;27;19;9;6;71;22;0;26
2020-03-19 20:15:00;22;21;11;6;2;21;0;22
2020-03-19 20:30:00;22;19;4;0;2;11;0;16
2020-03-19 20:45:00;24;17;3;2;5;14;0;24
2020-03-19 21:00:00;28;27;8;2;2;9;0;13
2020-03-19 21:15:00;18;12;5;0;1;19;0;13
2020-03-19 21:30:00;21;17;8;4;4;13;0;12
2020-03-19 21:45:00;14;12;7;3;2;12;0;15
2020-03-19 22:00:00;24;19;5;1;0;4;0;12
2020-03-19 22:15:00;24;14;5;2;2;10;0;11
2020-03-19 22:30:00;21;12;3;1;1;9;0;9
2020-03-19 22:45:00;6;5;3;0;1;6;0;7
2020-03-19 23:00:00;8;8;4;1;1;5;0;5
2020-03-19 23:15:00;5;10;5;4;5;11;0;5
2020-03-19 23:30:00;5;6;1;0;1;5;0;7
2020-03-19 23:45:00;6;9;2;3;2;8;0;4
