DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-05-08 00:00:00;0;5;1;0;1;3;1;6;0;1;6;4;3
2020-05-08 00:15:00;0;6;6;2;4;5;2;8;4;3;7;7;2
2020-05-08 00:30:00;0;8;3;1;2;5;2;8;2;1;5;4;3
2020-05-08 00:45:00;0;3;2;0;3;7;3;3;2;0;1;3;0
2020-05-08 01:00:00;0;2;1;0;0;3;2;7;1;1;6;5;3
2020-05-08 01:15:00;0;3;1;0;0;2;3;1;1;1;1;2;0
2020-05-08 01:30:00;0;2;2;0;1;3;4;6;1;0;4;2;1
2020-05-08 01:45:00;0;4;2;0;2;7;1;2;0;0;2;2;2
2020-05-08 02:00:00;0;4;2;0;3;4;0;5;1;0;3;5;1
2020-05-08 02:15:00;0;1;1;0;1;5;3;5;0;1;3;2;1
2020-05-08 02:30:00;0;2;0;0;3;3;1;3;1;0;2;3;2
2020-05-08 02:45:00;0;4;1;0;1;6;0;3;0;1;3;0;2
2020-05-08 03:00:00;0;3;2;0;1;2;1;2;2;1;3;2;0
2020-05-08 03:15:00;0;0;1;0;2;0;0;3;0;0;3;2;2
2020-05-08 03:30:00;0;1;0;0;2;2;0;3;1;0;2;0;0
2020-05-08 03:45:00;0;4;0;0;0;1;0;0;1;1;0;1;1
2020-05-08 04:00:00;0;5;0;0;0;5;2;0;1;1;0;0;1
2020-05-08 04:15:00;0;4;3;0;1;5;2;5;1;0;4;1;1
2020-05-08 04:30:00;0;3;4;0;3;8;4;4;1;1;16;5;3
2020-05-08 04:45:00;0;4;1;0;1;10;4;5;2;0;10;3;1
2020-05-08 05:00:00;0;12;9;0;6;13;4;17;3;3;26;25;8
2020-05-08 05:15:00;0;11;7;1;10;23;9;26;17;3;51;57;12
2020-05-08 05:30:00;0;15;6;2;12;21;8;53;38;0;50;54;18
2020-05-08 05:45:00;0;20;11;1;10;25;9;42;37;0;47;44;23
2020-05-08 06:00:00;0;16;8;2;8;25;15;33;26;0;37;38;11
2020-05-08 06:15:00;0;23;13;2;17;25;13;59;50;1;41;47;22
2020-05-08 06:30:00;0;24;22;1;26;55;14;65;60;2;53;56;27
2020-05-08 06:45:00;0;39;25;3;26;44;14;70;68;3;50;62;25
2020-05-08 07:00:00;0;28;24;2;25;33;11;53;63;4;42;45;21
2020-05-08 07:15:00;0;20;12;4;20;56;11;38;56;6;34;25;10
2020-05-08 07:30:00;0;37;34;4;28;55;16;78;97;7;55;50;37
2020-05-08 07:45:00;0;33;30;7;34;51;23;43;43;10;49;47;41
2020-05-08 08:00:00;0;44;35;5;25;44;20;61;64;4;40;42;34
2020-05-08 08:15:00;0;34;23;5;21;45;11;61;48;4;31;40;31
2020-05-08 08:30:00;0;39;37;4;32;50;14;82;52;9;53;40;36
