DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-05-29 00:00:00;0;8;2;1;5;4;1;5;3;0;5;8;1
2020-05-29 00:15:00;0;4;6;5;1;5;5;8;7;2;3;6;3
2020-05-29 00:30:00;0;3;4;2;2;3;2;8;1;0;6;6;2
2020-05-29 00:45:00;0;3;1;0;3;10;3;4;0;1;4;4;2
2020-05-29 01:00:00;0;7;1;1;0;3;1;4;1;1;6;5;0
2020-05-29 01:15:00;0;5;5;0;2;5;3;4;0;0;3;4;1
2020-05-29 01:30:00;0;4;3;0;1;7;1;3;0;1;6;4;0
2020-05-29 01:45:00;0;1;0;0;0;6;2;6;2;0;4;4;2
2020-05-29 02:00:00;0;1;0;0;2;3;0;4;1;1;5;5;1
2020-05-29 02:15:00;0;1;0;0;1;2;1;3;2;0;2;1;1
2020-05-29 02:30:00;0;1;1;1;0;3;3;1;0;2;3;1;0
2020-05-29 02:45:00;0;2;0;0;2;5;1;4;1;0;3;5;0
2020-05-29 03:00:00;0;1;0;0;2;5;0;3;0;1;3;2;0
2020-05-29 03:15:00;0;7;1;0;3;4;1;4;1;0;0;0;2
2020-05-29 03:30:00;0;1;1;0;2;7;0;0;0;0;1;0;5
2020-05-29 03:45:00;0;1;0;0;1;1;0;3;2;1;1;2;3
2020-05-29 04:00:00;0;2;2;0;0;4;0;3;0;1;2;1;0
2020-05-29 04:15:00;0;0;4;0;2;3;0;4;1;1;5;2;3
2020-05-29 04:30:00;0;4;1;1;3;5;2;8;3;1;15;5;6
2020-05-29 04:45:00;0;3;3;0;4;6;1;8;5;1;11;7;6
2020-05-29 05:00:00;0;12;13;1;2;9;7;24;9;3;46;38;4
2020-05-29 05:15:00;0;11;7;1;4;21;5;25;19;4;52;58;8
2020-05-29 05:30:00;0;13;14;1;18;37;15;40;26;1;55;55;15
2020-05-29 05:45:00;0;28;21;1;28;54;14;53;42;1;42;49;24
2020-05-29 06:00:00;0;24;19;4;25;60;20;41;35;2;42;43;20
2020-05-29 06:15:00;0;26;13;0;17;37;15;58;50;3;48;55;20
2020-05-29 06:30:00;0;28;16;3;25;42;14;61;74;3;65;67;21
2020-05-29 06:45:00;0;36;22;2;30;49;11;72;75;4;50;49;28
2020-05-29 07:00:00;0;31;26;1;27;47;19;70;75;6;55;50;32
2020-05-29 07:15:00;0;25;19;2;35;65;8;72;93;3;50;47;37
2020-05-29 07:30:00;0;38;34;8;37;56;12;92;90;10;72;72;48
2020-05-29 08:00:00;0;42;32;8;30;41;16;62;57;9;62;49;57
2020-05-29 08:15:00;0;44;24;6;34;53;13;74;55;5;51;44;33
2020-05-29 08:30:00;0;58;31;6;45;63;23;65;75;11;45;50;53
2020-05-29 08:45:00;0;43;36;7;33;56;27;64;52;13;64;53;43
2020-05-29 09:00:00;0;44;35;11;34;46;18;76;48;16;46;34;32
2020-05-29 09:15:00;0;42;49;12;43;54;13;48;43;11;51;44;37
2020-05-29 09:30:00;0;50;40;6;36;49;17;69;46;10;59;45;39
2020-05-29 09:45:00;0;49;37;6;36;65;23;82;48;19;68;56;28
2020-05-29 10:00:00;0;44;43;11;40;57;18;65;44;17;54;47;42
2020-05-29 10:15:00;0;50;41;17;57;58;30;72;51;13;56;45;41
2020-05-29 10:30:00;0;61;49;9;52;63;32;78;55;15;54;52;36
2020-05-29 10:45:00;0;61;53;12;45;65;29;69;53;26;71;52;60
2020-05-29 11:00:00;0;59;50;15;47;70;39;71;55;16;79;50;39
2020-05-29 11:15:00;0;71;52;12;52;71;28;73;40;17;66;66;41
2020-05-29 11:30:00;0;63;61;12;53;68;27;82;44;15;74;66;41
2020-05-29 11:45:00;0;64;59;4;39;75;22;70;38;11;65;56;45
2020-05-29 12:00:00;0;88;77;9;56;82;27;71;48;12;75;75;48
2020-05-29 12:15:00;0;91;82;12;63;82;43;73;45;10;68;70;41
2020-05-29 12:30:00;0;161;94;16;49;85;34;78;54;16;61;57;43
2020-05-29 12:45:00;0;85;79;13;53;90;34;73;47;14;71;77;45
2020-05-29 13:00:00;0;92;95;13;48;58;28;72;47;19;84;75;53
2020-05-29 13:15:00;0;87;98;5;65;89;32;86;50;14;84;89;40
2020-05-29 13:30:00;0;80;85;13;52;74;43;83;69;8;100;120;41
2020-05-29 13:45:00;0;85;70;11;61;86;26;92;78;21;95;112;47
2020-05-29 14:00:00;0;94;85;13;70;89;41;88;64;21;83;90;38
2020-05-29 14:15:00;0;84;105;13;77;101;51;74;46;14;66;61;49
2020-05-29 14:30:00;0;101;95;11;83;114;39;87;65;18;66;61;49
2020-05-29 14:45:00;0;82;81;11;60;95;38;87;54;22;81;76;51
2020-05-29 15:00:00;0;103;83;13;67;98;30;85;59;11;75;72;46
2020-05-29 15:15:00;0;94;95;12;70;99;33;65;51;15;70;76;41
2020-05-29 15:30:00;0;66;70;10;49;58;37;81;52;15;74;61;58
2020-05-29 15:45:00;0;75;70;13;55;74;23;76;47;19;59;55;46
2020-05-29 16:00:00;0;79;74;15;58;66;37;62;58;14;63;73;58
2020-05-29 16:15:00;0;64;61;3;49;65;23;59;41;18;62;65;33
2020-05-29 16:30:00;0;80;69;9;50;73;33;85;64;20;59;59;51
2020-05-29 16:45:00;0;69;63;9;52;63;25;62;48;14;65;56;39
2020-05-29 17:00:00;0;73;55;11;57;81;26;81;48;23;48;62;44
2020-05-29 17:15:00;0;66;70;8;53;71;23;70;39;18;72;62;39
2020-05-29 17:30:00;0;70;73;9;47;58;26;73;55;21;66;76;36
2020-05-29 17:45:00;0;62;58;12;54;78;25;79;58;20;48;57;47
2020-05-29 18:00:00;0;60;48;5;59;73;23;74;49;11;61;60;36
2020-05-29 18:15:00;0;58;59;12;39;60;21;71;43;13;63;59;42
2020-05-29 18:30:00;0;45;41;9;39;58;16;61;39;14;54;61;31
2020-05-29 18:45:00;0;51;50;5;39;60;29;63;41;15;45;48;38
2020-05-29 19:00:00;0;49;42;9;47;59;30;60;32;13;44;40;34
2020-05-29 19:15:00;0;38;34;7;27;46;23;40;23;12;46;44;30
2020-05-29 19:30:00;0;46;38;5;21;39;20;57;32;15;41;37;28
2020-05-29 19:45:00;0;34;32;7;28;38;16;50;33;7;38;34;27
2020-05-29 20:00:00;0;39;26;10;30;40;19;47;38;15;38;33;26
2020-05-29 20:15:00;0;48;34;2;21;43;16;39;20;6;35;34;26
2020-05-29 20:30:00;0;36;22;3;19;41;12;34;20;2;37;27;27
2020-05-29 20:45:00;0;36;17;6;14;32;15;40;17;6;29;33;11
2020-05-29 21:00:00;0;27;22;6;20;30;10;35;16;6;42;40;16
2020-05-29 21:15:00;0;28;23;3;16;24;8;46;19;5;58;50;19
2020-05-29 21:30:00;0;28;21;5;24;39;13;40;13;5;28;29;18
2020-05-29 21:45:00;0;23;15;4;46;73;9;36;11;7;28;32;14
2020-05-29 22:00:00;0;35;30;8;33;61;21;20;14;4;24;17;15
2020-05-29 22:15:00;0;49;34;4;32;61;21;42;22;4;24;19;17
2020-05-29 22:30:00;0;29;17;3;11;27;11;43;15;4;28;23;18
2020-05-29 22:45:00;0;28;12;2;12;16;8;16;5;3;21;18;8
2020-05-29 23:00:00;0;24;15;4;13;19;4;19;4;2;20;16;7
2020-05-29 23:15:00;0;9;8;1;6;17;4;18;7;5;20;17;11
