DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-11-17 00:00:00;3;2;2;0;2;0;6;4
2020-11-17 00:15:00;2;4;5;0;2;0;5;5
2020-11-17 00:30:00;1;8;8;1;0;0;5;4
2020-11-17 00:45:00;1;3;3;0;0;0;5;1
2020-11-17 01:00:00;1;3;4;1;1;0;3;3
2020-11-17 01:15:00;1;2;2;4;3;0;1;0
2020-11-17 01:30:00;1;2;2;0;0;0;0;1
2020-11-17 01:45:00;3;2;2;0;1;0;0;0
2020-11-17 02:00:00;1;2;2;0;0;0;2;3
2020-11-17 02:15:00;1;2;2;2;4;0;1;0
2020-11-17 02:30:00;2;3;3;2;2;0;3;2
2020-11-17 02:45:00;0;3;3;0;1;0;1;1
2020-11-17 03:00:00;1;2;2;0;0;0;1;0
2020-11-17 03:15:00;2;2;2;1;3;0;1;0
2020-11-17 03:30:00;0;0;0;3;5;0;4;3
2020-11-17 03:45:00;3;3;3;1;1;0;4;0
2020-11-17 04:00:00;2;3;3;0;1;0;1;4
2020-11-17 04:15:00;2;6;6;3;2;0;2;0
2020-11-17 04:30:00;4;9;9;1;3;0;8;1
2020-11-17 04:45:00;19;26;27;2;1;0;7;8
2020-11-17 05:00:00;37;72;70;15;18;0;22;8
2020-11-17 05:15:00;77;100;101;7;16;0;36;11
2020-11-17 05:30:00;85;103;103;14;22;0;53;21
2020-11-17 05:45:00;60;60;59;35;36;0;57;37
2020-11-17 06:00:00;54;54;55;32;45;0;44;41
2020-11-17 06:15:00;78;78;76;20;29;0;34;27
2020-11-17 06:30:00;106;76;78;19;32;0;55;31
2020-11-17 06:45:00;88;80;77;10;14;0;38;34
2020-11-17 07:00:00;99;89;90;12;21;0;49;32
2020-11-17 07:15:00;108;89;88;13;22;0;58;35
2020-11-17 07:30:00;159;116;118;26;39;0;89;82
2020-11-17 07:45:00;173;106;103;15;23;0;93;75
2020-11-17 08:00:00;159;111;105;16;24;0;85;67
2020-11-17 08:15:00;96;61;58;19;31;0;75;51
2020-11-17 08:30:00;112;79;76;10;23;0;65;40
2020-11-17 08:45:00;68;49;48;13;27;0;76;56
2020-11-17 09:00:00;63;63;62;12;27;0;54;44
2020-11-17 09:15:00;34;57;57;13;18;0;55;42
2020-11-17 09:30:00;62;47;47;9;25;0;69;54
2020-11-17 09:45:00;43;66;65;11;20;0;63;46
2020-11-17 10:00:00;55;59;56;16;19;0;64;34
2020-11-17 10:15:00;66;67;64;14;20;0;59;43
2020-11-17 10:30:00;63;45;46;19;22;0;65;40
2020-11-17 10:45:00;87;58;57;21;23;0;85;51
2020-11-17 11:00:00;53;58;60;16;21;0;67;45
2020-11-17 11:15:00;62;62;61;18;19;0;78;35
2020-11-17 11:30:00;80;55;54;13;22;0;67;52
2020-11-17 11:45:00;85;51;50;16;24;0;68;37
2020-11-17 12:00:00;86;63;64;22;33;0;72;57
2020-11-17 12:15:00;67;62;59;22;22;0;63;56
2020-11-17 12:30:00;81;59;59;23;27;0;83;51
2020-11-17 12:45:00;67;62;62;17;24;0;72;57
2020-11-17 13:00:00;109;79;82;20;107;0;76;55
2020-11-17 13:15:00;80;85;85;16;26;0;86;50
2020-11-17 13:30:00;120;99;102;18;27;0;70;49
2020-11-17 13:45:00;101;85;82;13;25;0;85;52
2020-11-17 14:00:00;94;85;86;30;40;0;94;75
2020-11-17 14:15:00;92;73;70;36;47;0;110;89
2020-11-17 14:30:00;80;59;56;37;52;0;83;82
2020-11-17 14:45:00;94;71;69;27;42;0;104;94
2020-11-17 15:00:00;88;52;55;27;29;0;112;73
2020-11-17 15:15:00;107;68;68;15;31;0;92;67
2020-11-17 15:30:00;95;63;64;23;31;0;105;63
2020-11-17 15:45:00;95;67;68;23;36;0;105;78
2020-11-17 16:00:00;114;81;75;27;98;0;106;93
2020-11-17 16:15:00;113;68;69;21;25;0;110;78
2020-11-17 16:30:00;89;68;71;21;22;0;87;76
2020-11-17 16:45:00;102;64;60;19;35;0;105;79
2020-11-17 17:00:00;90;65;64;16;22;0;99;67
2020-11-17 17:15:00;92;81;81;13;24;0;94;71
2020-11-17 17:30:00;84;48;51;18;32;0;89;67
2020-11-17 17:45:00;62;57;57;10;20;0;77;57
2020-11-17 18:00:00;73;48;49;17;17;0;82;49
2020-11-17 18:15:00;62;39;43;19;31;0;73;47
2020-11-17 18:30:00;43;47;45;10;13;0;54;51
2020-11-17 18:45:00;37;36;36;4;14;0;40;28
2020-11-17 19:00:00;42;43;44;7;13;0;44;32
2020-11-17 19:15:00;48;39;38;9;13;0;48;27
2020-11-17 19:30:00;34;41;43;7;12;0;46;19
2020-11-17 19:45:00;32;36;32;7;12;0;40;17
2020-11-17 20:00:00;31;23;22;13;5;0;43;19
2020-11-17 20:15:00;18;23;22;8;11;0;40;21
2020-11-17 20:30:00;26;30;30;8;16;0;32;17
2020-11-17 20:45:00;26;31;32;6;18;0;27;15
2020-11-17 21:00:00;52;79;75;4;10;0;21;14
2020-11-17 21:15:00;41;91;92;6;8;0;22;9
2020-11-17 21:30:00;31;49;47;4;8;0;30;11
2020-11-17 21:45:00;14;28;29;17;20;0;38;22
2020-11-17 22:00:00;14;16;16;28;43;0;38;33
2020-11-17 22:15:00;12;18;18;11;18;0;21;14
2020-11-17 22:30:00;13;16;14;8;7;0;24;10
2020-11-17 22:45:00;7;12;13;3;5;0;12;4
2020-11-17 23:00:00;8;15;15;3;10;0;9;5
2020-11-17 23:15:00;6;10;11;2;4;0;7;5
2020-11-17 23:30:00;5;11;11;0;0;0;6;3
