DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-09-07 00:00:00;2;7;1;2;0;1;0;5;11;0;0;0;0;0
2019-09-07 00:15:00;3;12;2;4;2;1;0;2;7;0;0;0;0;0
2019-09-07 00:30:00;6;13;3;7;3;0;0;3;12;0;0;0;0;0
2019-09-07 00:45:00;5;9;3;3;0;0;0;3;7;0;0;0;0;0
2019-09-07 01:00:00;2;6;1;2;1;0;0;0;3;0;0;0;0;0
2019-09-07 01:15:00;1;6;3;4;2;1;0;1;12;0;0;0;0;0
2019-09-07 01:30:00;6;8;1;2;1;0;0;4;6;0;0;0;0;0
2019-09-07 01:45:00;2;9;3;2;2;1;2;3;7;0;0;0;0;0
2019-09-07 02:00:00;1;4;0;4;0;1;0;3;10;0;0;0;0;0
2019-09-07 02:15:00;1;5;1;2;0;1;0;2;5;0;0;0;0;0
2019-09-07 02:30:00;4;3;1;1;0;0;0;1;4;0;0;0;0;0
2019-09-07 02:45:00;2;1;0;2;0;1;0;2;4;0;0;0;0;0
2019-09-07 03:00:00;0;6;1;0;0;0;0;3;2;0;0;0;0;0
2019-09-07 03:15:00;4;4;0;4;0;0;0;0;2;0;0;0;0;0
2019-09-07 03:30:00;1;2;1;1;0;0;0;1;3;0;0;0;0;0
2019-09-07 03:45:00;2;6;1;0;0;1;1;3;2;0;0;0;0;0
2019-09-07 04:00:00;1;4;2;3;0;0;0;1;5;0;0;0;0;0
2019-09-07 04:15:00;1;3;0;2;0;0;0;1;4;0;0;0;0;0
2019-09-07 04:30:00;0;7;1;0;0;0;0;0;1;0;0;0;0;0
2019-09-07 04:45:00;3;8;0;1;0;0;0;0;5;0;0;0;0;0
2019-09-07 05:00:00;3;3;1;1;0;0;1;2;7;0;0;0;0;0
2019-09-07 05:15:00;4;10;1;1;0;0;0;7;14;0;0;0;0;0
2019-09-07 05:30:00;7;15;5;6;2;1;4;12;14;0;0;0;0;0
2019-09-07 05:45:00;19;47;10;7;4;3;4;8;10;0;0;0;0;0
2019-09-07 06:00:00;24;56;16;14;2;4;8;1;11;0;0;0;0;0
2019-09-07 06:15:00;12;21;2;2;3;0;0;6;12;0;0;0;0;0
2019-09-07 06:30:00;3;7;2;2;0;0;0;8;12;0;0;0;0;0
2019-09-07 06:45:00;7;9;7;6;1;2;1;6;9;0;0;0;0;0
2019-09-07 07:00:00;6;10;9;10;1;1;0;5;7;0;0;0;0;0
2019-09-07 07:15:00;7;7;4;4;0;0;0;11;6;0;0;0;3;0
2019-09-07 07:30:00;9;9;4;6;1;1;0;10;5;0;0;0;1;0
2019-09-07 07:45:00;9;15;3;3;4;0;0;20;12;0;0;0;0;0
2019-09-07 08:00:00;5;7;3;4;1;0;0;16;15;0;0;0;0;0
2019-09-07 08:15:00;13;9;4;3;7;0;1;17;12;0;0;0;0;0
2019-09-07 08:30:00;8;10;0;1;1;0;0;21;15;0;0;0;0;0
2019-09-07 08:45:00;19;24;4;4;1;3;1;22;13;0;0;0;0;0
2019-09-07 09:00:00;17;21;1;4;6;1;1;27;28;0;2;0;0;0
2019-09-07 09:15:00;18;24;2;1;2;0;0;28;24;0;0;0;0;0
2019-09-07 09:30:00;21;16;8;10;7;1;0;17;26;0;0;0;0;0
2019-09-07 09:45:00;16;24;9;9;6;1;0;28;18;0;0;0;2;0
2019-09-07 10:00:00;28;32;8;9;7;2;0;36;27;0;0;2;0;0
2019-09-07 10:15:00;29;40;6;10;8;0;0;26;20;0;0;0;0;0
2019-09-07 10:30:00;25;32;15;19;4;6;1;40;27;0;0;0;3;0
2019-09-07 10:45:00;29;36;7;6;4;4;0;24;26;0;0;0;0;0
2019-09-07 11:00:00;35;31;7;8;10;1;2;29;35;0;0;0;2;1
2019-09-07 11:15:00;19;30;7;5;10;1;0;28;33;0;0;0;0;0
2019-09-07 11:30:00;28;32;14;8;3;5;1;25;29;0;0;0;0;0
2019-09-07 11:45:00;39;39;5;5;6;5;2;35;33;0;0;10;4;6
2019-09-07 12:00:00;25;24;9;13;6;2;0;29;27;0;0;0;0;0
2019-09-07 12:15:00;21;32;12;16;11;3;1;30;26;0;0;0;2;0
