DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-09-07 00:00:00;1;3;4;0;0;9;0;0;10;0;0;0;0;0;0;0;0
2020-09-07 00:15:00;1;7;1;0;0;9;0;0;7;1;0;0;0;0;0;0;0
2020-09-07 00:30:00;1;6;2;0;0;7;0;0;7;0;0;0;0;0;0;0;0
2020-09-07 00:45:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-07 01:00:00;0;5;1;0;0;7;0;0;6;0;0;0;0;0;0;0;0
2020-09-07 01:15:00;2;1;1;0;0;5;0;0;4;2;0;1;0;0;0;0;0
2020-09-07 01:30:00;0;5;2;0;0;2;0;0;3;1;0;2;0;0;0;0;0
2020-09-07 01:45:00;0;1;0;0;0;3;0;0;3;0;0;1;0;0;0;0;0
2020-09-07 02:00:00;0;5;0;2;2;2;2;0;3;1;1;1;0;0;0;0;0
2020-09-07 02:15:00;1;4;3;0;0;2;1;0;3;0;0;0;0;0;0;0;0
2020-09-07 02:30:00;1;9;1;1;1;3;0;0;3;0;0;0;0;0;0;0;0
2020-09-07 02:45:00;0;7;1;0;0;4;0;0;4;1;0;0;0;0;0;0;0
2020-09-07 03:00:00;0;4;0;0;0;3;0;0;3;1;0;1;0;0;0;0;0
2020-09-07 03:15:00;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-07 03:30:00;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-07 03:45:00;0;2;2;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-09-07 04:00:00;1;4;2;0;0;1;0;0;1;0;1;1;0;0;0;0;0
2020-09-07 04:15:00;1;5;0;0;0;3;0;0;3;0;0;1;0;0;0;0;0
2020-09-07 04:30:00;0;2;1;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-09-07 04:45:00;1;13;2;0;0;5;0;0;5;0;0;1;0;0;0;0;0
2020-09-07 05:00:00;5;18;10;1;0;7;1;0;8;0;1;3;0;0;0;0;0
2020-09-07 05:15:00;7;22;8;1;0;16;1;0;17;2;3;9;0;0;0;0;0
2020-09-07 05:30:00;2;46;13;3;0;20;3;0;18;3;0;3;0;0;0;0;0
2020-09-07 05:45:00;17;31;14;2;0;46;2;0;42;5;2;1;0;0;0;0;0
2020-09-07 06:00:00;10;34;11;3;2;54;3;1;54;3;3;9;0;0;0;0;0
2020-09-07 06:15:00;10;41;23;2;0;59;2;0;57;3;2;2;0;0;0;0;0
2020-09-07 06:30:00;8;46;25;10;5;93;9;1;95;5;2;9;0;0;0;0;0
2020-09-07 06:45:00;7;52;34;10;4;117;10;3;119;12;2;11;1;0;0;0;0
