DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-08-18 00:00:00;1;4;1;0;1;0;1;0;1;4;1
2020-08-18 00:15:00;0;2;1;1;1;2;6;1;2;2;0
2020-08-18 00:30:00;0;5;6;0;0;1;4;2;0;5;0
2020-08-18 00:45:00;0;2;4;0;0;0;4;2;0;5;1
2020-08-18 01:00:00;0;0;3;0;0;0;1;1;0;4;1
2020-08-18 01:15:00;0;2;4;0;0;1;1;0;0;0;2
2020-08-18 01:30:00;0;5;2;0;0;0;3;2;0;0;1
2020-08-18 01:45:00;0;1;0;0;0;1;0;0;0;4;2
2020-08-18 02:00:00;0;1;2;0;0;0;0;0;0;0;1
2020-08-18 02:15:00;0;0;1;1;1;1;3;0;0;1;0
2020-08-18 02:30:00;0;0;0;0;0;0;0;1;0;1;1
2020-08-18 02:45:00;0;1;5;1;1;0;2;0;0;1;0
2020-08-18 03:00:00;0;0;1;1;1;0;1;0;0;0;0
2020-08-18 03:15:00;0;0;0;0;0;1;1;0;0;0;2
2020-08-18 03:30:00;0;1;1;0;0;0;4;1;1;0;1
2020-08-18 03:45:00;0;2;3;0;0;0;0;0;0;2;2
2020-08-18 04:00:00;0;1;2;0;0;0;1;0;1;0;1
2020-08-18 04:15:00;0;2;2;0;0;2;2;0;0;0;1
2020-08-18 04:30:00;0;2;5;0;0;0;1;0;0;1;2
2020-08-18 04:45:00;0;0;4;0;0;2;2;0;0;3;2
2020-08-18 05:00:00;3;5;5;0;0;2;2;0;0;2;5
2020-08-18 05:15:00;1;11;9;0;1;2;4;1;5;8;7
2020-08-18 05:30:00;2;20;9;2;3;0;5;0;4;14;9
2020-08-18 05:45:00;1;29;11;9;9;6;7;2;5;22;6
2020-08-18 06:00:00;2;18;5;5;7;2;9;3;6;13;8
2020-08-18 06:15:00;2;19;14;8;9;8;12;4;5;12;12
2020-08-18 06:30:00;7;26;20;6;12;4;19;4;8;11;15
2020-08-18 06:45:00;2;23;21;2;5;6;11;5;10;12;18
2020-08-18 07:00:00;8;19;20;5;10;9;15;4;9;12;16
2020-08-18 07:15:00;1;32;31;12;14;7;16;3;14;19;15
2020-08-18 07:30:00;3;35;24;10;9;6;25;7;16;31;19
2020-08-18 07:45:00;5;19;29;6;13;14;24;9;17;24;21
2020-08-18 08:00:00;1;32;25;10;11;12;24;20;20;16;17
2020-08-18 08:15:00;5;23;34;16;20;9;20;10;13;13;13
2020-08-18 08:30:00;2;17;22;12;13;9;20;12;14;17;10
2020-08-18 08:45:00;6;21;28;10;16;11;25;9;15;25;17
2020-08-18 09:00:00;3;21;17;4;8;16;18;16;11;13;16
2020-08-18 09:15:00;5;26;23;9;9;13;17;10;20;21;20
2020-08-18 09:30:00;5;31;23;9;12;11;23;15;19;24;13
2020-08-18 09:45:00;10;28;42;8;18;9;25;14;23;22;18
2020-08-18 10:00:00;2;28;16;6;8;13;24;10;17;16;19
2020-08-18 10:15:00;7;29;44;13;16;8;19;14;21;25;15
2020-08-18 10:30:00;9;37;20;11;16;9;33;18;18;22;13
2020-08-18 10:45:00;6;29;25;12;14;8;27;12;21;21;15
2020-08-18 11:00:00;6;22;36;8;13;12;23;10;16;25;21
2020-08-18 11:15:00;4;34;46;12;13;14;21;17;25;28;16
2020-08-18 11:30:00;9;37;26;16;19;18;18;16;13;16;28
2020-08-18 11:45:00;7;32;38;3;6;17;25;21;20;18;18
2020-08-18 12:00:00;5;25;36;6;9;8;25;13;22;19;21
2020-08-18 12:15:00;7;27;33;10;15;12;21;16;18;15;19
2020-08-18 12:30:00;5;30;38;7;9;17;29;15;17;19;13
2020-08-18 12:45:00;1;23;41;8;11;18;25;16;14;18;13
2020-08-18 13:00:00;4;32;30;5;7;14;33;14;9;22;16
2020-08-18 13:15:00;4;24;27;5;7;12;33;22;19;29;16
2020-08-18 13:30:00;8;22;41;5;7;15;28;16;17;24;19
2020-08-18 13:45:00;4;36;41;10;11;14;28;17;18;32;30
2020-08-18 14:00:00;6;30;38;7;11;14;26;15;18;19;27
2020-08-18 14:15:00;4;31;32;12;14;10;26;18;16;25;19
2020-08-18 14:30:00;3;35;43;11;12;13;22;13;18;22;27
2020-08-18 14:45:00;3;29;34;5;5;19;28;20;24;38;24
2020-08-18 15:00:00;6;32;36;8;9;11;30;13;20;28;19
2020-08-18 15:15:00;3;39;36;10;11;16;28;30;22;23;25
2020-08-18 15:30:00;5;42;37;10;13;13;31;21;20;23;21
2020-08-18 15:45:00;6;38;51;13;16;12;28;12;20;26;28
2020-08-18 16:00:00;3;35;49;13;15;22;31;17;15;18;27
2020-08-18 16:15:00;6;37;49;5;10;13;33;25;23;24;28
2020-08-18 16:30:00;10;43;48;11;16;15;37;24;20;24;30
2020-08-18 16:45:00;5;36;42;12;13;20;28;15;29;17;35
2020-08-18 17:00:00;8;49;42;4;6;19;35;27;30;28;30
2020-08-18 17:15:00;5;38;43;15;16;25;36;21;23;36;25
2020-08-18 17:30:00;4;31;34;12;14;12;29;24;27;27;21
2020-08-18 17:45:00;10;37;54;11;13;10;29;17;20;37;23
2020-08-18 18:00:00;5;29;35;8;11;17;35;12;18;11;26
2020-08-18 18:15:00;2;32;28;8;8;14;27;15;16;21;21
2020-08-18 18:30:00;6;28;24;6;9;13;32;14;20;14;15
2020-08-18 18:45:00;2;23;30;13;16;12;34;16;19;16;19
2020-08-18 19:00:00;6;19;18;3;6;13;22;9;17;13;18
2020-08-18 19:15:00;4;22;25;3;5;12;20;7;11;12;18
2020-08-18 19:30:00;2;21;18;4;5;11;26;14;15;19;12
2020-08-18 19:45:00;7;19;15;5;9;16;24;9;16;18;13
2020-08-18 20:00:00;3;25;19;7;9;7;16;6;19;14;15
2020-08-18 20:15:00;4;21;19;5;10;15;18;8;11;15;17
2020-08-18 20:30:00;1;11;19;6;8;17;19;11;10;9;17
2020-08-18 20:45:00;3;20;19;4;6;8;17;8;13;15;11
2020-08-18 21:00:00;1;16;20;3;3;11;17;12;5;8;15
2020-08-18 21:15:00;0;12;16;4;4;12;19;10;3;12;9
2020-08-18 21:30:00;0;9;11;3;4;8;7;8;5;6;8
2020-08-18 21:45:00;0;9;15;1;1;7;16;2;6;10;6
2020-08-18 22:00:00;3;16;14;1;2;5;13;6;4;7;13
2020-08-18 22:15:00;1;7;22;1;1;11;10;8;1;4;7
2020-08-18 22:30:00;0;5;8;1;2;6;7;3;5;7;6
2020-08-18 22:45:00;1;3;12;0;3;10;10;6;5;4;6
2020-08-18 23:00:00;2;3;11;4;5;5;12;3;2;4;6
2020-08-18 23:15:00;0;2;10;2;2;2;8;8;1;4;2
2020-08-18 23:30:00;0;6;11;0;0;3;5;8;2;3;3
