DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-10-29 00:00:00;2;3;2;4;0;1;6;2;0;0
2020-10-29 00:15:00;3;6;2;4;0;0;2;3;0;0
2020-10-29 00:30:00;1;2;0;2;1;0;0;0;0;0
2020-10-29 00:45:00;3;4;3;4;0;0;1;0;0;0
2020-10-29 01:00:00;2;3;0;1;0;0;2;2;0;0
2020-10-29 01:15:00;4;6;0;1;0;0;0;1;0;0
2020-10-29 01:30:00;2;1;1;1;0;0;0;1;0;0
2020-10-29 01:45:00;3;3;3;4;0;1;2;2;0;0
2020-10-29 02:00:00;3;8;0;0;2;0;1;5;0;0
2020-10-29 02:15:00;4;1;0;0;0;0;1;2;0;0
2020-10-29 02:30:00;1;2;0;2;1;1;0;0;0;0
2020-10-29 02:45:00;0;1;2;2;1;0;1;1;0;0
2020-10-29 03:00:00;2;3;1;1;0;0;0;0;0;0
2020-10-29 03:15:00;2;3;1;1;0;0;0;0;0;0
2020-10-29 03:30:00;2;3;2;3;0;0;1;1;0;0
2020-10-29 03:45:00;3;1;1;1;0;0;0;0;0;0
2020-10-29 04:00:00;1;2;1;1;0;0;0;0;0;0
2020-10-29 04:15:00;5;7;6;6;3;1;0;1;0;0
2020-10-29 04:30:00;11;9;6;9;1;0;0;1;0;0
2020-10-29 04:45:00;21;6;18;23;1;3;1;2;0;0
2020-10-29 05:00:00;55;9;44;43;0;2;1;5;0;0
2020-10-29 05:15:00;107;20;113;116;1;1;2;8;0;0
2020-10-29 05:30:00;130;26;115;100;3;9;16;22;0;0
2020-10-29 05:45:00;86;37;64;65;30;5;81;65;0;0
2020-10-29 06:00:00;52;27;56;53;77;1;118;106;0;0
2020-10-29 06:15:00;35;21;73;64;12;1;45;36;0;0
2020-10-29 06:30:00;64;36;64;65;3;5;12;11;0;0
2020-10-29 06:45:00;82;43;75;65;3;1;5;10;0;0
2020-10-29 07:00:00;51;32;61;54;3;2;10;6;0;0
2020-10-29 07:15:00;52;38;58;48;4;2;11;7;0;0
2020-10-29 07:30:00;67;69;94;84;4;5;18;9;1;22
2020-10-29 07:45:00;57;58;108;99;3;8;16;8;1;0
2020-10-29 08:00:00;60;64;83;81;5;3;12;10;0;0
2020-10-29 08:15:00;55;55;81;76;2;2;13;13;0;0
2020-10-29 08:30:00;38;55;67;67;6;4;13;9;2;2
2020-10-29 08:45:00;35;39;65;65;5;4;10;12;0;0
2020-10-29 09:00:00;28;46;53;46;5;0;7;6;2;0
2020-10-29 09:15:00;45;56;64;54;6;6;10;4;0;0
2020-10-29 09:30:00;27;42;52;43;3;1;10;3;1;0
2020-10-29 09:45:00;40;45;53;38;4;4;10;8;0;1
2020-10-29 10:00:00;34;52;52;28;10;6;16;12;0;0
2020-10-29 10:15:00;38;39;61;37;11;9;13;15;0;0
2020-10-29 10:30:00;24;44;54;35;1;2;10;14;4;6
2020-10-29 10:45:00;27;48;53;26;5;3;15;11;2;1
2020-10-29 11:00:00;38;42;67;39;7;1;20;11;0;0
2020-10-29 11:15:00;34;50;66;29;8;4;12;9;0;0
