DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-04-28 00:00:00;4;9;0;4;5;0;1;0;0;0;0;0;0;0
2020-04-28 00:15:00;6;4;0;4;8;1;0;2;2;0;0;0;0;0
2020-04-28 00:30:00;8;9;0;2;5;1;0;0;0;0;0;0;0;0
2020-04-28 00:45:00;5;2;0;4;6;0;0;1;0;0;0;0;0;0
2020-04-28 01:00:00;2;5;0;4;4;0;1;1;0;0;0;0;0;0
2020-04-28 01:15:00;1;2;0;3;7;1;1;0;0;0;0;0;0;0
2020-04-28 01:30:00;3;4;0;3;5;2;0;0;0;0;0;0;0;0
2020-04-28 01:45:00;5;5;0;2;7;0;1;1;0;0;0;0;0;0
2020-04-28 02:00:00;1;3;0;4;3;1;0;0;0;0;0;0;0;0
2020-04-28 02:15:00;2;2;0;4;5;1;0;0;0;0;0;0;0;0
2020-04-28 02:30:00;2;4;0;1;3;2;0;0;0;0;0;0;0;0
2020-04-28 02:45:00;3;7;0;2;4;6;0;0;0;0;0;0;0;0
2020-04-28 03:00:00;1;4;0;3;8;1;0;0;0;0;0;0;0;0
2020-04-28 03:15:00;3;7;0;5;5;1;0;0;0;0;0;0;0;0
2020-04-28 03:30:00;3;2;0;6;5;0;0;0;0;0;0;0;0;0
2020-04-28 03:45:00;3;8;0;5;2;0;1;2;0;0;0;0;0;0
2020-04-28 04:00:00;3;5;0;4;7;0;0;0;1;0;0;0;0;0
2020-04-28 04:15:00;5;6;0;6;18;0;0;0;0;0;0;0;0;0
2020-04-28 04:30:00;6;9;0;7;15;1;1;1;0;0;0;0;0;0
2020-04-28 04:45:00;9;14;0;12;13;1;0;0;0;0;1;0;0;0
2020-04-28 05:00:00;15;27;0;12;32;2;0;0;0;1;1;0;0;0
2020-04-28 05:15:00;46;50;0;22;38;2;1;2;0;0;0;0;0;0
2020-04-28 05:30:00;65;81;0;30;32;5;1;2;0;0;0;0;0;0
2020-04-28 05:45:00;61;92;0;15;25;15;0;3;2;2;0;0;0;0
2020-04-28 06:00:00;49;70;0;27;38;7;0;2;0;0;0;0;0;0
2020-04-28 06:15:00;83;116;0;42;68;20;2;5;2;2;0;3;0;0
2020-04-28 06:30:00;114;163;1;62;90;26;1;5;4;4;0;0;0;0
2020-04-28 06:45:00;109;146;0;55;76;40;5;13;6;3;10;1;0;0
2020-04-28 07:00:00;105;149;0;55;72;51;5;17;3;3;1;0;0;0
2020-04-28 07:15:00;109;151;0;72;88;71;5;21;4;20;0;0;0;0
2020-04-28 07:30:00;117;170;0;77;88;55;14;23;8;17;0;1;12;0
2020-04-28 07:45:00;118;167;0;65;71;75;12;31;11;15;0;1;2;0
2020-04-28 08:00:00;72;114;1;59;62;46;5;21;6;10;1;0;3;0
2020-04-28 08:15:00;60;110;1;52;64;48;7;16;6;9;0;0;15;0
2020-04-28 08:30:00;65;109;3;72;81;56;8;13;10;12;0;10;3;0
2020-04-28 08:45:00;73;128;0;68;77;42;12;18;9;5;1;1;1;1
2020-04-28 09:00:00;62;122;3;54;69;38;11;17;5;11;0;5;4;0
2020-04-28 09:15:00;65;98;2;82;91;43;8;26;15;11;1;4;6;1
2020-04-28 09:30:00;76;117;1;59;86;39;10;25;11;17;5;1;2;6
2020-04-28 09:45:00;69;123;1;69;99;50;11;20;16;13;1;0;0;0
2020-04-28 10:00:00;73;109;1;69;84;46;10;22;14;6;0;6;4;0
2020-04-28 10:15:00;87;120;2;72;90;58;11;22;9;4;6;0;8;3
2020-04-28 10:30:00;70;126;1;78;111;47;10;26;7;5;4;7;5;10
2020-04-28 10:45:00;74;122;2;71;93;43;11;21;8;15;9;1;35;0
2020-04-28 11:00:00;67;130;1;74;112;28;14;21;10;17;0;0;6;2
2020-04-28 11:15:00;94;135;2;84;99;40;25;33;12;9;10;16;4;3
2020-04-28 11:30:00;71;128;2;73;101;48;20;25;14;14;2;3;2;1
2020-04-28 11:45:00;77;117;1;79;92;42;20;34;18;5;3;22;2;3
2020-04-28 12:00:00;75;136;1;98;110;30;16;23;12;14;4;3;2;1
2020-04-28 12:15:00;79;132;2;83;106;30;11;21;10;15;4;0;4;0
2020-04-28 12:30:00;81;108;1;82;106;39;15;24;15;16;6;0;3;4
2020-04-28 12:45:00;109;134;2;82;109;39;20;33;16;13;4;0;0;2
2020-04-28 13:00:00;94;148;0;79;120;40;18;26;22;2;11;0;7;4
2020-04-28 13:15:00;87;135;2;86;108;44;8;25;21;4;15;3;8;3
2020-04-28 13:30:00;76;132;2;86;120;36;4;18;9;2;6;3;22;4
2020-04-28 13:45:00;88;153;3;90;112;43;8;13;9;12;1;1;5;3
2020-04-28 14:00:00;86;121;2;102;114;35;11;25;9;3;1;13;3;4
2020-04-28 14:15:00;71;131;4;106;115;52;8;15;12;12;19;4;8;4
2020-04-28 14:30:00;93;144;3;108;121;37;14;26;15;10;9;5;13;0
2020-04-28 14:45:00;87;134;1;108;113;44;12;12;16;5;3;0;11;5
2020-04-28 15:00:00;84;122;1;98;124;32;15;17;12;14;1;1;2;0
2020-04-28 15:15:00;91;130;1;109;145;49;9;22;13;7;4;17;1;4
2020-04-28 15:30:00;77;116;1;104;120;51;17;27;11;12;1;14;1;2
2020-04-28 15:45:00;78;111;1;99;108;36;14;21;8;10;1;2;4;0
2020-04-28 16:00:00;94;136;0;119;112;50;21;35;16;8;2;11;1;1
2020-04-28 16:15:00;110;139;0;118;134;52;15;27;7;12;5;0;6;2
2020-04-28 16:30:00;89;134;1;117;120;51;19;30;11;8;3;10;1;1
2020-04-28 16:45:00;120;163;1;119;132;47;15;31;13;11;1;25;5;3
2020-04-28 17:00:00;106;154;1;120;120;48;17;37;9;15;5;5;6;3
2020-04-28 17:15:00;100;142;1;104;121;51;14;31;13;19;4;6;4;0
2020-04-28 17:30:00;107;145;3;105;107;40;9;20;10;10;3;2;7;0
2020-04-28 17:45:00;89;135;1;92;101;31;15;25;11;14;1;19;11;0
2020-04-28 18:00:00;91;142;0;93;102;44;13;22;14;0;3;15;0;0
2020-04-28 18:15:00;74;96;0;82;89;36;12;23;13;5;9;3;9;2
2020-04-28 18:30:00;61;95;0;71;86;29;11;23;10;5;3;7;1;14
2020-04-28 18:45:00;81;95;0;65;72;30;9;17;5;7;2;6;7;1
2020-04-28 19:00:00;74;112;0;65;85;24;7;14;8;1;7;20;7;20
2020-04-28 19:15:00;69;102;0;54;68;33;11;17;7;3;0;5;1;0
2020-04-28 19:30:00;44;79;1;40;56;29;8;19;6;0;1;1;0;0
2020-04-28 19:45:00;49;67;2;42;46;21;6;13;2;1;1;8;5;1
2020-04-28 20:00:00;44;63;1;42;60;15;5;7;4;0;0;1;0;0
2020-04-28 20:15:00;28;37;0;42;50;18;0;8;3;0;1;0;0;0
2020-04-28 20:30:00;24;42;0;25;36;11;0;5;4;0;0;0;0;0
2020-04-28 20:45:00;30;40;0;25;32;15;2;8;4;0;0;0;0;0
2020-04-28 21:00:00;24;36;0;21;28;6;5;4;4;1;0;0;0;0
2020-04-28 21:15:00;34;37;0;17;22;6;2;4;0;1;0;1;0;0
2020-04-28 21:30:00;26;34;1;14;30;6;4;2;0;0;0;0;0;0
2020-04-28 21:45:00;11;21;1;12;32;5;0;3;1;0;0;0;0;0
2020-04-28 22:00:00;16;20;0;23;35;3;0;4;4;0;0;0;0;0
2020-04-28 22:15:00;12;23;0;12;26;5;1;1;4;0;0;0;0;0
2020-04-28 22:30:00;18;20;0;14;26;3;1;1;3;1;0;0;0;0
2020-04-28 22:45:00;12;15;0;6;10;2;2;5;0;1;0;1;0;0
2020-04-28 23:00:00;13;14;0;8;8;2;0;0;1;0;0;0;0;0
2020-04-28 23:15:00;8;12;0;9;9;1;1;1;1;0;0;0;0;2
2020-04-28 23:30:00;11;15;0;3;13;4;0;0;1;0;0;0;0;0
