DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-09-01 00:00:00;0;3;10;3;3;7;11;6;5;10;7
2019-09-01 00:15:00;1;5;6;2;3;6;19;3;11;13;6
2019-09-01 00:30:00;1;6;11;2;3;3;10;7;3;10;3
2019-09-01 00:45:00;0;3;8;3;3;6;16;11;5;12;7
2019-09-01 01:00:00;0;4;6;2;3;5;9;3;5;10;4
2019-09-01 01:15:00;0;3;10;2;4;8;12;4;1;10;3
2019-09-01 01:30:00;0;2;7;0;1;6;6;4;4;7;7
2019-09-01 01:45:00;0;1;5;1;3;3;5;2;5;6;4
2019-09-01 02:00:00;0;4;4;2;3;3;6;2;2;6;4
2019-09-01 02:15:00;0;4;4;2;2;8;11;4;2;3;5
2019-09-01 02:30:00;1;2;4;2;3;9;8;1;1;7;1
2019-09-01 02:45:00;0;1;5;2;3;7;8;0;0;4;0
2019-09-01 03:00:00;1;0;6;3;4;5;8;4;3;6;1
2019-09-01 03:15:00;0;1;7;1;3;10;11;5;2;2;2
2019-09-01 03:30:00;0;3;2;1;1;8;9;1;1;5;0
2019-09-01 03:45:00;0;3;4;0;0;3;8;1;2;9;3
2019-09-01 04:00:00;0;0;2;0;0;4;3;0;1;4;1
2019-09-01 04:15:00;0;1;2;0;0;3;3;0;0;4;2
2019-09-01 04:30:00;0;0;4;1;2;4;4;2;1;5;2
2019-09-01 04:45:00;1;1;4;1;2;0;2;1;1;3;3
2019-09-01 05:00:00;2;2;2;2;4;4;5;0;2;3;3
2019-09-01 05:15:00;0;3;2;0;0;2;7;3;0;5;1
2019-09-01 05:30:00;0;6;6;1;1;2;5;0;5;10;2
2019-09-01 05:45:00;0;8;7;0;0;5;10;3;3;7;1
2019-09-01 06:00:00;0;3;3;0;1;0;3;0;0;4;4
2019-09-01 06:15:00;0;2;3;0;0;2;4;2;3;1;1
2019-09-01 06:30:00;1;1;7;0;1;1;7;1;2;3;4
2019-09-01 06:45:00;1;7;2;0;1;1;3;0;0;0;4
2019-09-01 07:00:00;0;2;0;1;1;0;2;1;4;2;4
2019-09-01 07:15:00;2;5;5;2;3;0;4;1;3;3;10
2019-09-01 07:30:00;0;10;1;1;1;1;1;0;5;3;5
2019-09-01 07:45:00;0;11;6;4;4;4;5;0;12;9;7
2019-09-01 08:00:00;4;7;3;0;1;0;3;1;4;6;3
2019-09-01 08:15:00;0;9;7;0;0;3;9;3;4;8;2
2019-09-01 08:30:00;0;4;3;2;2;1;5;2;4;13;6
2019-09-01 08:45:00;3;10;7;2;4;5;14;1;7;5;3
2019-09-01 09:00:00;1;13;14;1;1;1;5;2;7;3;9
2019-09-01 09:15:00;5;5;14;0;3;6;5;2;8;13;8
2019-09-01 09:30:00;1;0;23;2;2;6;9;5;8;11;12
2019-09-01 09:45:00;3;0;43;3;7;5;7;1;16;6;5
2019-09-01 10:00:00;1;1;34;5;5;2;8;2;12;9;9
2019-09-01 10:15:00;1;0;29;3;4;6;8;4;12;9;18
2019-09-01 10:30:00;6;1;18;3;5;3;9;3;13;12;8
2019-09-01 10:45:00;6;16;24;7;8;5;11;8;23;12;13
2019-09-01 11:00:00;4;19;20;4;4;2;14;4;9;6;16
2019-09-01 11:15:00;3;17;20;7;10;9;10;2;17;11;17
2019-09-01 11:30:00;5;22;23;8;9;6;10;9;14;14;13
2019-09-01 11:45:00;6;23;31;3;8;6;9;4;15;17;25
2019-09-01 12:00:00;1;10;22;5;7;9;16;6;9;8;21
2019-09-01 12:15:00;7;16;18;3;7;4;12;13;9;11;10
2019-09-01 12:30:00;1;28;18;4;5;10;11;5;8;11;16
2019-09-01 12:45:00;4;32;20;9;12;11;18;8;11;15;20
