DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-08-07 00:00:00;0;11;6;2;1;6;4;10;3;1;8;3;6
2019-08-07 00:15:00;0;7;3;1;0;8;3;3;3;0;4;4;6
2019-08-07 00:30:00;0;7;3;1;4;8;1;3;3;1;12;6;5
2019-08-07 00:45:00;0;2;2;1;3;6;1;6;2;2;6;8;2
2019-08-07 01:00:00;0;3;4;0;2;6;1;6;2;0;4;2;2
2019-08-07 01:15:00;0;5;3;0;2;4;4;3;5;1;2;3;2
2019-08-07 01:30:00;0;2;1;0;2;4;0;4;1;1;2;5;1
2019-08-07 01:45:00;0;4;3;0;4;6;1;1;1;0;4;2;3
2019-08-07 02:00:00;0;0;2;1;1;1;1;3;0;0;2;3;2
2019-08-07 02:15:00;0;0;3;2;1;1;0;3;1;0;3;6;1
2019-08-07 02:30:00;0;3;0;0;2;5;1;2;0;0;2;4;0
2019-08-07 02:45:00;0;0;0;0;1;3;0;1;0;0;2;1;2
2019-08-07 03:00:00;0;4;1;0;0;4;1;0;0;2;4;3;0
2019-08-07 03:15:00;0;2;0;0;0;2;0;0;0;0;2;3;1
2019-08-07 03:30:00;0;4;1;0;2;7;0;4;0;0;2;1;0
2019-08-07 03:45:00;0;2;2;0;0;3;1;0;1;1;1;1;1
2019-08-07 04:00:00;0;5;0;0;0;8;1;4;3;2;4;4;3
2019-08-07 04:15:00;0;6;1;0;2;5;0;5;0;0;9;3;1
2019-08-07 04:30:00;0;7;4;0;3;6;6;3;2;1;13;7;1
2019-08-07 04:45:00;0;2;3;1;5;11;1;17;4;2;24;17;12
2019-08-07 05:00:00;0;11;6;0;3;9;5;18;10;6;44;44;5
2019-08-07 05:15:00;0;13;16;1;6;18;10;33;18;3;67;71;12
2019-08-07 05:30:00;0;18;17;4;24;47;16;41;38;3;70;76;19
2019-08-07 05:45:00;0;22;21;0;33;54;16;45;53;6;59;58;25
2019-08-07 06:00:00;0;30;15;2;34;73;22;46;38;6;58;65;20
2019-08-07 06:15:00;0;30;26;4;16;31;10;74;58;5;62;88;31
2019-08-07 06:30:00;0;32;27;2;27;42;15;94;104;9;64;107;35
2019-08-07 06:45:00;0;48;31;3;27;47;12;100;104;14;59;102;42
2019-08-07 07:00:00;0;34;28;2;29;34;12;97;98;8;68;90;33
2019-08-07 07:15:00;0;39;31;4;38;45;10;82;78;6;88;92;45
2019-08-07 07:30:00;0;46;42;7;33;59;16;100;98;16;75;90;45
2019-08-07 07:45:00;0;61;47;7;42;60;15;96;111;5;76;77;41
2019-08-07 08:00:00;0;46;45;10;35;46;8;81;87;8;70;78;40
2019-08-07 08:15:00;0;55;45;12;47;56;16;84;81;9;74;72;34
2019-08-07 08:30:00;0;51;44;6;34;44;23;70;68;14;67;77;42
2019-08-07 08:45:00;0;56;45;9;41;52;21;75;56;12;77;86;41
2019-08-07 09:00:00;0;38;27;9;42;42;10;69;50;15;55;40;39
2019-08-07 09:15:00;0;49;40;12;38;42;17;60;49;20;54;48;38
2019-08-07 09:30:00;0;55;43;10;45;51;13;60;48;16;58;51;39
2019-08-07 09:45:00;0;49;55;9;32;54;15;67;55;30;61;57;56
2019-08-07 10:00:00;0;61;41;7;34;54;17;69;50;29;49;52;48
