DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-10-05 00:00:00;3;4;3;3;0;2;0;3
2020-10-05 00:15:00;5;2;1;3;1;4;0;1
2020-10-05 00:30:00;2;3;3;1;1;2;0;3
2020-10-05 00:45:00;3;3;0;2;1;3;0;0
2020-10-05 01:00:00;0;3;3;0;1;4;0;2
2020-10-05 01:15:00;1;0;0;0;1;1;0;1
2020-10-05 01:30:00;1;1;0;1;0;2;0;1
2020-10-05 01:45:00;0;0;0;2;2;3;0;2
2020-10-05 02:00:00;1;0;0;3;3;1;0;2
2020-10-05 02:15:00;0;0;0;2;1;1;0;0
2020-10-05 02:30:00;2;2;0;1;1;2;0;2
2020-10-05 02:45:00;1;0;0;2;4;1;0;2
2020-10-05 03:00:00;2;1;0;0;0;0;0;1
2020-10-05 03:15:00;1;1;1;1;0;1;0;0
2020-10-05 03:30:00;1;0;0;1;1;2;0;0
2020-10-05 03:45:00;4;3;0;2;1;1;0;0
2020-10-05 04:00:00;3;2;0;4;3;1;0;0
2020-10-05 04:15:00;3;5;3;3;1;4;0;2
2020-10-05 04:30:00;5;6;3;3;3;2;0;0
2020-10-05 04:45:00;7;6;13;0;0;6;0;5
2020-10-05 05:00:00;8;15;32;8;2;15;0;2
2020-10-05 05:15:00;16;38;83;5;3;41;0;12
2020-10-05 05:30:00;20;26;56;16;17;30;0;20
2020-10-05 05:45:00;37;30;62;13;20;19;0;15
2020-10-05 06:00:00;32;24;43;10;10;11;0;17
2020-10-05 06:15:00;38;36;68;8;13;28;0;21
2020-10-05 06:30:00;46;39;78;20;20;35;0;26
2020-10-05 06:45:00;47;49;83;14;21;33;0;33
2020-10-05 07:00:00;66;54;77;18;30;27;0;35
2020-10-05 07:15:00;77;66;75;26;68;40;0;46
2020-10-05 07:30:00;115;91;72;33;83;60;0;83
2020-10-05 07:45:00;110;86;99;25;54;74;0;71
2020-10-05 08:00:00;75;64;80;33;43;52;0;63
2020-10-05 08:15:00;73;46;91;35;41;39;0;59
2020-10-05 08:30:00;53;46;46;27;34;26;0;49
2020-10-05 08:45:00;62;53;43;27;39;32;0;46
2020-10-05 09:00:00;48;39;39;26;38;29;0;35
2020-10-05 09:15:00;47;45;24;29;53;32;0;37
2020-10-05 09:30:00;60;48;31;28;43;28;0;41
2020-10-05 09:45:00;68;48;40;41;27;30;0;49
2020-10-05 10:00:00;47;33;29;28;33;23;0;38
2020-10-05 10:15:00;53;44;24;29;56;26;0;40
2020-10-05 10:30:00;56;37;21;35;57;30;0;41
2020-10-05 10:45:00;65;48;31;24;36;31;0;65
2020-10-05 11:00:00;60;45;30;29;34;32;0;45
2020-10-05 11:15:00;54;43;25;34;35;34;0;49
2020-10-05 11:30:00;43;43;22;33;27;41;0;47
2020-10-05 11:45:00;53;36;23;33;28;38;0;50
2020-10-05 12:00:00;50;50;36;36;53;38;0;49
2020-10-05 12:15:00;55;52;27;36;34;42;0;44
2020-10-05 12:30:00;60;47;27;23;38;31;0;52
2020-10-05 12:45:00;63;43;33;41;51;30;0;63
2020-10-05 13:00:00;77;71;47;30;24;53;0;72
2020-10-05 13:15:00;60;56;62;27;37;48;0;58
2020-10-05 13:30:00;68;54;59;31;27;60;0;46
2020-10-05 13:45:00;63;57;65;30;44;46;0;37
2020-10-05 14:00:00;66;59;35;50;37;52;0;47
2020-10-05 14:15:00;66;50;32;81;64;30;0;48
2020-10-05 14:30:00;75;62;31;64;84;40;0;44
2020-10-05 14:45:00;73;47;25;54;61;34;0;50
2020-10-05 15:00:00;74;58;31;50;50;48;0;61
2020-10-05 15:15:00;85;57;30;71;54;43;0;54
2020-10-05 15:30:00;86;63;18;47;69;41;0;56
2020-10-05 15:45:00;82;65;31;50;60;47;0;59
2020-10-05 16:00:00;77;70;25;36;52;50;0;84
2020-10-05 16:15:00;78;66;26;59;57;60;0;67
2020-10-05 16:30:00;81;89;22;62;67;55;0;79
2020-10-05 16:45:00;80;66;31;47;61;29;0;61
2020-10-05 17:00:00;73;64;35;49;87;37;0;64
2020-10-05 17:15:00;63;62;28;51;45;47;0;61
2020-10-05 17:30:00;70;56;32;56;90;41;0;59
2020-10-05 17:45:00;73;51;31;44;43;53;0;57
2020-10-05 18:00:00;56;46;27;51;47;40;0;50
2020-10-05 18:15:00;60;48;33;49;47;33;0;49
2020-10-05 18:30:00;48;31;27;40;23;34;0;48
2020-10-05 18:45:00;46;38;24;49;33;18;0;33
2020-10-05 19:00:00;35;23;25;28;40;30;0;36
2020-10-05 19:15:00;42;21;29;33;22;26;0;35
2020-10-05 19:30:00;30;21;14;28;21;25;0;38
2020-10-05 19:45:00;29;22;23;25;19;20;0;26
2020-10-05 20:00:00;36;22;19;23;13;21;0;31
2020-10-05 20:15:00;37;16;13;20;12;31;0;29
2020-10-05 20:30:00;29;12;19;14;15;16;0;17
2020-10-05 20:45:00;20;13;13;13;16;15;0;19
2020-10-05 21:00:00;26;12;41;16;13;27;0;22
2020-10-05 21:15:00;31;11;37;12;10;20;0;11
2020-10-05 21:30:00;20;5;21;21;3;12;0;11
2020-10-05 21:45:00;18;13;13;35;25;12;0;10
2020-10-05 22:00:00;17;13;12;58;25;17;0;12
2020-10-05 22:15:00;19;9;7;13;10;10;0;10
2020-10-05 22:30:00;10;3;3;11;9;11;0;4
2020-10-05 22:45:00;9;6;10;10;6;6;0;5
2020-10-05 23:00:00;6;6;5;4;3;6;0;5
2020-10-05 23:15:00;5;6;1;6;3;5;0;2
2020-10-05 23:30:00;5;5;5;4;5;6;0;4
2020-10-05 23:45:00;4;2;1;7;5;3;0;3
