DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-06-02 00:00:00;14;11;19;5;3;2;3
2020-06-02 00:15:00;17;8;12;2;4;0;1
2020-06-02 00:30:00;13;6;10;1;1;5;1
2020-06-02 00:45:00;9;2;13;1;4;8;6
2020-06-02 01:00:00;6;3;10;2;1;0;3
2020-06-02 01:15:00;13;9;5;4;3;1;4
2020-06-02 01:30:00;6;1;10;2;1;5;1
2020-06-02 01:45:00;5;2;9;2;1;2;0
2020-06-02 02:00:00;8;4;8;1;4;4;3
2020-06-02 02:15:00;7;3;9;0;3;4;4
2020-06-02 02:30:00;8;4;7;1;0;5;2
2020-06-02 02:45:00;3;2;6;2;4;6;2
2020-06-02 03:00:00;8;2;6;3;4;4;3
2020-06-02 03:15:00;6;5;11;0;4;5;5
2020-06-02 03:30:00;7;1;5;1;2;8;6
2020-06-02 03:45:00;10;4;8;3;5;4;4
2020-06-02 04:00:00;6;2;11;0;2;3;4
2020-06-02 04:15:00;11;6;16;3;3;2;4
2020-06-02 04:30:00;9;9;19;5;1;1;1
2020-06-02 04:45:00;22;12;39;10;2;0;2
2020-06-02 05:00:00;30;15;64;17;1;1;1
2020-06-02 05:15:00;60;24;96;32;2;0;2
2020-06-02 05:30:00;49;34;104;57;3;1;0
2020-06-02 05:45:00;55;29;118;50;2;0;0
2020-06-02 06:00:00;61;39;101;40;5;1;0
2020-06-02 06:15:00;89;53;126;68;3;0;0
2020-06-02 06:30:00;114;55;150;69;7;1;0
2020-06-02 06:45:00;123;66;139;86;9;2;1
2020-06-02 07:00:00;155;80;161;76;10;0;0
2020-06-02 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-02 07:30:00;174;103;187;88;11;1;2
2020-06-02 07:45:00;185;122;189;93;22;1;0
2020-06-02 08:00:00;162;85;150;78;9;3;1
2020-06-02 08:15:00;143;92;163;71;8;2;0
2020-06-02 08:30:00;126;105;155;83;18;1;1
2020-06-02 08:45:00;135;110;154;78;17;2;1
2020-06-02 09:00:00;132;114;152;85;16;1;1
2020-06-02 09:15:00;128;92;154;74;12;0;1
2020-06-02 09:30:00;150;97;175;88;11;1;1
2020-06-02 09:45:00;143;110;184;92;11;2;2
2020-06-02 10:00:00;165;116;180;80;9;5;5
2020-06-02 10:15:00;140;117;184;90;10;0;2
2020-06-02 10:30:00;182;114;197;92;14;2;2
2020-06-02 10:45:00;141;117;180;78;10;1;1
2020-06-02 11:00:00;155;114;190;101;15;2;1
2020-06-02 11:15:00;166;136;177;93;12;2;2
2020-06-02 11:45:00;172;137;179;89;11;3;3
2020-06-02 12:00:00;156;130;172;84;13;3;2
2020-06-02 12:15:00;153;125;188;90;12;4;1
2020-06-02 12:30:00;146;115;181;92;6;5;4
2020-06-02 12:45:00;159;126;191;104;12;2;5
2020-06-02 13:00:00;177;110;192;97;10;5;7
2020-06-02 13:15:00;152;113;189;116;10;0;4
2020-06-02 13:30:00;165;127;213;106;8;1;1
2020-06-02 13:45:00;179;117;199;115;12;1;0
2020-06-02 14:00:00;194;129;166;96;21;7;6
2020-06-02 14:15:00;198;146;208;95;12;4;2
2020-06-02 14:30:00;213;152;185;91;13;5;2
2020-06-02 14:45:00;195;163;177;85;12;0;1
2020-06-02 15:00:00;175;117;186;102;7;6;5
2020-06-02 15:15:00;208;153;182;101;18;0;3
2020-06-02 15:30:00;190;120;198;103;10;2;2
2020-06-02 15:45:00;214;149;203;110;13;1;1
2020-06-02 16:00:00;209;136;173;108;12;3;2
2020-06-02 16:15:00;197;188;205;118;13;6;2
2020-06-02 16:30:00;198;186;210;119;13;5;3
2020-06-02 16:45:00;228;156;198;106;13;4;6
2020-06-02 17:00:00;238;160;206;123;15;4;2
2020-06-02 17:15:00;239;175;218;101;18;2;4
2020-06-02 17:30:00;193;135;187;133;13;5;4
2020-06-02 17:45:00;190;140;191;100;21;0;1
2020-06-02 18:00:00;196;141;196;85;15;5;5
2020-06-02 18:15:00;159;127;170;101;14;3;2
2020-06-02 18:30:00;122;96;169;73;8;2;1
2020-06-02 18:45:00;149;109;144;57;5;4;1
2020-06-02 19:00:00;136;100;138;56;8;0;4
2020-06-02 19:15:00;105;84;161;56;6;5;2
2020-06-02 19:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-02 19:45:00;83;77;106;44;5;2;2
2020-06-02 20:00:00;82;53;87;55;6;1;0
2020-06-02 20:15:00;111;70;102;60;5;0;0
2020-06-02 20:30:00;80;64;85;40;2;1;1
2020-06-02 20:45:00;87;62;108;53;3;1;0
2020-06-02 21:00:00;67;39;93;46;5;2;0
2020-06-02 21:15:00;66;38;94;45;0;0;2
2020-06-02 21:30:00;56;38;65;27;1;4;1
2020-06-02 21:45:00;83;60;80;19;7;0;0
2020-06-02 22:00:00;79;61;54;27;2;1;1
2020-06-02 22:15:00;50;45;53;24;5;1;0
2020-06-02 22:30:00;45;26;39;17;1;0;2
2020-06-02 22:45:00;42;24;47;12;0;0;1
2020-06-02 23:00:00;28;13;32;15;0;2;1
2020-06-02 23:15:00;31;16;36;11;3;0;1
2020-06-02 23:30:00;19;10;18;5;4;0;2
