DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-06-01 00:00:00;9;9;4;1;1;1;1;7;0;0
2020-06-01 00:15:00;4;6;4;1;1;0;2;3;0;0
2020-06-01 00:30:00;2;9;13;3;1;1;0;1;0;0
2020-06-01 00:45:00;8;4;2;1;1;0;1;1;0;0
2020-06-01 01:00:00;5;6;5;1;2;1;0;1;0;0
2020-06-01 01:15:00;4;3;2;1;4;2;0;3;0;0
2020-06-01 01:30:00;1;2;4;0;0;0;0;1;0;0
2020-06-01 01:45:00;4;6;3;2;0;0;0;1;0;0
2020-06-01 02:00:00;2;5;3;1;1;0;0;4;0;0
2020-06-01 02:15:00;4;6;6;4;0;0;0;0;0;0
2020-06-01 02:30:00;2;3;1;2;0;0;1;3;0;0
2020-06-01 02:45:00;1;1;1;1;0;0;0;4;0;0
2020-06-01 03:00:00;1;2;2;1;1;0;0;0;0;0
2020-06-01 03:15:00;3;3;1;0;0;0;0;3;0;0
2020-06-01 03:30:00;0;1;0;0;0;0;0;0;0;0
2020-06-01 03:45:00;1;1;2;0;0;0;0;0;0;0
2020-06-01 04:00:00;1;1;0;1;0;0;0;0;0;0
2020-06-01 04:15:00;1;1;1;0;0;0;0;2;0;0
2020-06-01 04:30:00;1;0;0;0;0;0;0;0;0;0
2020-06-01 04:45:00;1;1;0;0;0;0;0;0;0;0
2020-06-01 05:00:00;1;1;0;0;0;0;0;1;0;0
2020-06-01 05:15:00;5;3;0;0;0;0;0;0;0;0
2020-06-01 05:30:00;2;2;1;0;0;0;0;0;0;0
2020-06-01 05:45:00;4;3;2;0;0;0;2;0;0;0
2020-06-01 06:00:00;4;4;0;1;0;0;0;1;0;0
2020-06-01 06:15:00;4;5;2;0;0;0;0;2;0;0
2020-06-01 06:30:00;4;3;4;0;0;1;0;0;0;0
2020-06-01 06:45:00;5;4;3;1;0;0;0;1;0;0
2020-06-01 07:00:00;5;4;1;1;0;0;0;0;0;0
2020-06-01 07:15:00;5;4;5;1;0;0;0;1;0;0
2020-06-01 07:30:00;7;1;2;0;0;0;0;4;0;0
2020-06-01 07:45:00;9;9;5;5;0;0;0;2;0;0
2020-06-01 08:00:00;5;3;1;0;0;0;0;0;0;0
2020-06-01 08:15:00;5;5;2;0;0;0;1;2;0;0
2020-06-01 08:30:00;18;15;5;2;2;1;1;1;0;0
2020-06-01 08:45:00;6;6;4;0;0;0;1;2;0;0
2020-06-01 09:00:00;17;15;8;2;0;0;1;5;0;0
2020-06-01 09:15:00;21;14;10;0;0;0;3;5;0;0
2020-06-01 09:30:00;14;13;8;1;0;0;1;2;0;0
2020-06-01 09:45:00;33;25;16;1;0;0;2;2;0;0
2020-06-01 10:00:00;16;16;15;3;1;1;1;2;0;0
2020-06-01 10:15:00;28;27;17;2;0;0;2;5;0;0
2020-06-01 10:30:00;14;11;17;2;0;0;2;1;0;0
2020-06-01 10:45:00;27;23;23;4;1;1;3;4;0;0
2020-06-01 11:00:00;21;17;12;5;1;1;1;3;0;0
2020-06-01 11:15:00;44;29;25;3;1;0;0;12;0;0
