DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-08-07 00:00:00;20;8;3;0;3;7;1
2019-08-07 00:15:00;12;5;2;0;5;13;3
2019-08-07 00:30:00;11;8;1;2;4;11;5
2019-08-07 00:45:00;11;8;3;0;4;9;7
2019-08-07 01:00:00;14;6;2;2;4;14;4
2019-08-07 01:15:00;10;8;0;3;2;14;3
2019-08-07 01:30:00;9;8;0;1;2;11;1
2019-08-07 01:45:00;10;7;0;1;1;8;3
2019-08-07 02:00:00;8;4;1;4;7;6;0
2019-08-07 02:15:00;8;5;1;0;1;4;1
2019-08-07 02:30:00;7;2;0;2;1;5;3
2019-08-07 02:45:00;6;1;0;1;3;7;1
2019-08-07 03:00:00;8;2;0;0;0;7;3
2019-08-07 03:15:00;4;5;1;3;3;7;4
2019-08-07 03:30:00;8;6;0;2;3;11;3
2019-08-07 03:45:00;6;7;1;0;1;10;2
2019-08-07 04:00:00;12;11;1;1;2;6;1
2019-08-07 04:15:00;11;10;0;2;3;14;4
2019-08-07 04:30:00;12;15;2;1;1;15;6
2019-08-07 04:45:00;14;13;1;3;2;35;14
2019-08-07 05:00:00;32;17;1;10;11;79;65
2019-08-07 05:15:00;35;21;0;8;8;95;77
2019-08-07 05:30:00;55;43;0;22;25;123;117
2019-08-07 05:45:00;90;69;1;6;20;116;122
2019-08-07 06:00:00;125;88;1;11;22;121;127
2019-08-07 06:15:00;95;70;3;9;18;137;125
2019-08-07 06:30:00;75;80;1;10;19;153;166
2019-08-07 06:45:00;54;70;3;8;25;152;178
2019-08-07 07:00:00;55;70;4;13;33;160;188
2019-08-07 07:15:00;72;87;11;16;39;144;174
2019-08-07 07:30:00;69;69;2;17;43;163;175
2019-08-07 07:45:00;77;70;2;20;47;159;179
2019-08-07 08:00:00;72;57;4;12;32;123;148
2019-08-07 08:15:00;72;63;1;13;32;108;142
2019-08-07 08:30:00;70;77;6;22;34;124;142
2019-08-07 08:45:00;69;55;3;19;28;105;107
2019-08-07 09:00:00;85;71;6;12;24;118;127
2019-08-07 09:15:00;91;73;3;14;26;101;96
2019-08-07 09:30:00;70;63;4;12;29;92;85
2019-08-07 09:45:00;86;66;4;16;27;102;105
2019-08-07 10:00:00;103;65;5;16;26;97;97
2019-08-07 10:15:00;89;66;6;16;27;101;77
2019-08-07 10:30:00;96;74;5;16;29;90;112
2019-08-07 10:45:00;105;56;2;9;27;93;90
2019-08-07 11:00:00;114;49;2;9;23;93;69
2019-08-07 11:15:00;83;46;4;13;23;71;62
2019-08-07 11:30:00;89;63;8;12;26;94;77
2019-08-07 11:45:00;103;65;4;14;25;91;69
2019-08-07 12:00:00;97;59;6;7;29;82;71
2019-08-07 12:15:00;111;44;6;22;35;89;83
2019-08-07 12:30:00;109;57;8;20;34;89;77
2019-08-07 12:45:00;107;55;5;24;38;113;112
2019-08-07 13:00:00;104;53;1;14;28;102;124
2019-08-07 13:15:00;120;71;6;23;31;133;140
2019-08-07 13:30:00;117;48;9;19;38;137;126
2019-08-07 13:45:00;134;73;5;15;25;114;135
2019-08-07 14:00:00;134;74;4;18;32;87;102
2019-08-07 14:15:00;180;107;5;24;38;97;100
2019-08-07 14:30:00;152;97;7;14;32;86;88
2019-08-07 14:45:00;156;108;10;11;25;100;84
2019-08-07 15:00:00;143;73;7;27;49;90;78
2019-08-07 15:15:00;159;102;2;17;52;90;92
2019-08-07 15:30:00;155;113;7;26;40;98;98
2019-08-07 15:45:00;182;105;4;16;27;86;97
2019-08-07 16:00:00;142;116;8;38;53;88;94
2019-08-07 16:15:00;164;118;7;14;33;111;105
2019-08-07 16:30:00;152;146;8;20;45;115;120
2019-08-07 16:45:00;164;138;9;27;48;108;104
2019-08-07 17:00:00;172;145;4;15;38;90;103
2019-08-07 17:15:00;145;122;9;22;49;111;106
2019-08-07 17:30:00;162;143;10;17;34;96;98
2019-08-07 17:45:00;127;131;8;13;36;111;93
2019-08-07 18:00:00;107;135;14;17;42;78;103
2019-08-07 18:15:00;105;96;5;12;33;80;88
2019-08-07 18:30:00;127;91;8;26;42;99;86
2019-08-07 18:45:00;120;74;0;15;35;71;52
2019-08-07 19:00:00;99;86;4;10;22;69;63
2019-08-07 19:15:00;93;68;3;13;28;64;47
2019-08-07 19:30:00;81;47;4;6;27;73;56
2019-08-07 19:45:00;59;45;7;9;19;56;48
2019-08-07 20:00:00;71;43;6;15;21;52;31
2019-08-07 20:15:00;85;55;7;17;32;57;39
2019-08-07 20:30:00;68;32;7;15;25;50;27
2019-08-07 20:45:00;51;25;4;18;30;65;37
2019-08-07 21:00:00;54;26;4;11;16;96;76
2019-08-07 21:15:00;47;28;1;9;14;72;60
2019-08-07 21:30:00;63;38;6;11;22;59;43
2019-08-07 21:45:00;106;62;5;8;15;41;16
2019-08-07 22:00:00;140;93;12;10;25;38;30
2019-08-07 22:15:00;101;57;5;11;15;33;20
2019-08-07 22:30:00;55;45;8;9;32;36;18
2019-08-07 22:45:00;34;16;3;11;24;19;14
2019-08-07 23:00:00;28;8;1;6;12;24;10
2019-08-07 23:15:00;23;12;1;6;6;16;8
2019-08-07 23:30:00;16;3;0;6;6;13;0
2019-08-07 23:45:00;14;4;2;2;3;24;6
