DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-10-06 00:00:00;9;11;1;1;0;0;0
2020-10-06 00:15:00;16;13;0;0;0;0;0
2020-10-06 00:30:00;14;8;0;0;0;0;0
2020-10-06 00:45:00;13;9;1;1;0;0;0
2020-10-06 01:00:00;9;3;0;0;0;0;0
2020-10-06 01:15:00;12;5;0;0;0;0;0
2020-10-06 01:30:00;5;12;0;0;0;0;0
2020-10-06 01:45:00;11;6;0;0;0;0;0
2020-10-06 02:00:00;11;12;0;0;0;0;0
2020-10-06 02:15:00;4;6;0;0;0;0;0
2020-10-06 02:30:00;4;6;0;0;0;0;0
2020-10-06 02:45:00;4;4;0;0;0;0;0
2020-10-06 03:00:00;7;6;0;0;0;0;0
2020-10-06 03:15:00;7;3;0;0;0;0;0
2020-10-06 03:30:00;5;4;0;0;0;0;0
2020-10-06 03:45:00;6;5;0;0;0;0;0
2020-10-06 04:00:00;12;11;1;1;0;0;0
2020-10-06 04:15:00;9;7;0;0;0;0;0
2020-10-06 04:30:00;13;10;0;0;0;0;0
2020-10-06 04:45:00;18;21;1;1;0;0;0
2020-10-06 05:00:00;33;17;0;0;0;0;0
2020-10-06 05:15:00;64;42;0;0;0;0;0
2020-10-06 05:30:00;90;52;4;4;0;0;0
2020-10-06 05:45:00;127;68;3;3;0;0;0
2020-10-06 06:00:00;75;75;0;0;0;0;0
2020-10-06 06:15:00;130;108;5;5;0;0;0
2020-10-06 06:30:00;145;146;3;3;0;0;0
2020-10-06 06:45:00;191;124;13;13;15;0;0
2020-10-06 07:00:00;172;163;6;6;10;0;0
2020-10-06 07:15:00;199;201;9;9;3;0;0
2020-10-06 07:30:00;234;239;22;22;7;0;0
2020-10-06 07:45:00;226;188;19;19;4;0;0
2020-10-06 08:00:00;258;187;7;7;2;0;0
2020-10-06 08:15:00;201;145;12;12;4;0;0
2020-10-06 08:30:00;189;163;9;9;3;0;0
2020-10-06 08:45:00;192;147;14;14;0;0;0
2020-10-06 09:00:00;195;162;9;9;2;0;0
2020-10-06 09:15:00;179;165;8;8;3;0;0
2020-10-06 09:30:00;179;133;12;12;1;0;0
2020-10-06 09:45:00;200;152;5;5;2;0;0
2020-10-06 10:00:00;204;154;9;9;17;0;0
2020-10-06 10:15:00;212;148;5;5;11;0;0
2020-10-06 10:30:00;194;184;8;8;0;0;0
2020-10-06 10:45:00;218;177;5;5;2;0;0
2020-10-06 11:00:00;224;164;13;13;7;0;0
2020-10-06 11:15:00;204;184;10;10;6;0;0
2020-10-06 11:30:00;208;205;5;5;21;0;0
2020-10-06 11:45:00;197;184;11;11;15;0;0
2020-10-06 12:00:00;192;172;18;18;7;0;0
2020-10-06 12:15:00;218;174;10;10;1;0;0
2020-10-06 12:30:00;185;192;8;8;9;0;0
2020-10-06 12:45:00;211;180;12;12;7;0;0
2020-10-06 13:00:00;217;171;6;6;30;0;0
2020-10-06 13:15:00;215;192;5;5;19;0;0
2020-10-06 13:30:00;207;164;9;9;3;0;0
2020-10-06 13:45:00;191;193;15;15;1;0;0
2020-10-06 14:00:00;228;179;10;10;4;0;0
2020-10-06 14:15:00;247;200;10;10;5;0;0
2020-10-06 14:30:00;181;195;4;4;5;0;0
2020-10-06 14:45:00;219;175;7;7;2;0;0
2020-10-06 15:00:00;238;191;8;8;1;0;0
2020-10-06 15:15:00;247;201;5;5;14;0;0
2020-10-06 15:30:00;223;208;9;9;2;0;0
2020-10-06 15:45:00;225;216;13;13;8;0;0
2020-10-06 16:00:00;253;226;16;16;4;0;0
2020-10-06 16:15:00;269;222;10;10;5;0;0
2020-10-06 16:30:00;230;199;9;9;6;0;0
2020-10-06 16:45:00;262;230;9;9;1;0;0
2020-10-06 17:00:00;217;213;10;10;12;0;0
2020-10-06 17:15:00;261;235;11;11;3;0;0
2020-10-06 17:30:00;222;209;9;9;6;0;0
2020-10-06 17:45:00;222;186;16;16;20;0;0
2020-10-06 18:00:00;210;199;13;13;5;0;0
2020-10-06 18:15:00;232;184;8;8;7;0;0
2020-10-06 18:30:00;221;186;8;8;4;0;0
2020-10-06 18:45:00;196;187;14;14;0;0;0
2020-10-06 19:00:00;179;173;6;6;11;0;0
2020-10-06 19:15:00;132;173;10;10;6;0;0
2020-10-06 19:30:00;136;159;8;8;1;0;0
2020-10-06 19:45:00;127;142;14;14;2;0;0
2020-10-06 20:00:00;116;162;7;7;0;0;0
2020-10-06 20:15:00;137;139;9;9;4;0;0
2020-10-06 20:30:00;86;68;5;5;0;0;0
2020-10-06 20:45:00;97;113;3;3;0;0;0
2020-10-06 21:00:00;62;74;7;7;0;0;0
2020-10-06 21:15:00;104;78;6;6;0;0;0
2020-10-06 21:30:00;74;61;1;1;0;0;0
2020-10-06 21:45:00;76;69;6;6;0;0;0
2020-10-06 22:00:00;60;60;4;4;0;0;0
2020-10-06 22:15:00;73;54;3;3;0;0;0
2020-10-06 22:30:00;45;49;0;0;0;0;0
2020-10-06 22:45:00;48;41;8;8;0;0;0
2020-10-06 23:00:00;31;31;2;2;0;0;0
2020-10-06 23:15:00;36;25;3;3;0;0;0
2020-10-06 23:30:00;26;15;0;0;0;0;0
