DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-10-27 00:00:00;5;5;0;0;0;0;0
2020-10-27 00:15:00;8;6;0;0;0;0;0
2020-10-27 00:30:00;5;5;0;0;0;0;0
2020-10-27 00:45:00;10;6;0;0;0;0;0
2020-10-27 01:00:00;13;3;0;0;0;0;0
2020-10-27 01:15:00;5;8;1;1;0;0;0
2020-10-27 01:30:00;4;7;1;1;0;0;0
2020-10-27 01:45:00;4;7;0;0;0;0;0
2020-10-27 02:00:00;3;4;0;0;0;0;0
2020-10-27 02:15:00;6;5;0;0;0;0;0
2020-10-27 02:30:00;5;4;0;0;0;0;0
2020-10-27 02:45:00;4;4;0;0;0;0;0
2020-10-27 03:00:00;6;5;0;0;0;0;0
2020-10-27 03:15:00;4;5;0;0;0;0;0
2020-10-27 03:30:00;0;9;0;0;0;0;0
2020-10-27 03:45:00;10;3;0;0;0;0;0
2020-10-27 04:00:00;7;4;0;0;0;0;0
2020-10-27 04:15:00;8;16;0;0;0;0;0
2020-10-27 04:30:00;14;17;1;1;0;0;0
2020-10-27 04:45:00;18;13;0;0;0;0;0
2020-10-27 05:00:00;26;20;0;0;0;0;0
2020-10-27 05:15:00;65;44;1;1;0;0;0
2020-10-27 05:30:00;80;59;4;4;0;0;0
2020-10-27 05:45:00;105;75;1;1;0;0;0
2020-10-27 06:00:00;90;75;4;4;0;0;0
2020-10-27 06:15:00;110;127;5;5;0;0;0
2020-10-27 06:30:00;146;138;5;5;33;0;0
2020-10-27 06:45:00;174;126;12;12;0;0;0
2020-10-27 07:00:00;144;157;9;9;14;0;0
2020-10-27 07:15:00;105;155;9;9;1;0;0
2020-10-27 07:30:00;206;222;17;17;9;0;0
2020-10-27 07:45:00;269;219;17;17;0;0;0
2020-10-27 08:00:00;248;167;8;8;6;0;0
2020-10-27 08:15:00;222;183;8;8;16;0;0
2020-10-27 08:30:00;193;148;3;3;17;0;0
2020-10-27 08:45:00;171;150;10;10;1;0;0
2020-10-27 09:00:00;179;133;5;5;2;0;0
2020-10-27 09:15:00;169;157;6;6;6;0;0
2020-10-27 09:30:00;175;166;6;6;4;0;0
2020-10-27 09:45:00;198;143;16;16;3;0;0
2020-10-27 10:00:00;187;155;10;10;3;0;0
2020-10-27 10:15:00;200;163;8;8;1;0;0
2020-10-27 10:30:00;176;162;9;9;6;0;0
2020-10-27 10:45:00;196;179;8;8;3;0;0
2020-10-27 11:00:00;225;170;7;7;2;0;0
2020-10-27 11:15:00;217;180;15;15;6;0;0
2020-10-27 11:30:00;218;176;4;4;10;0;0
2020-10-27 11:45:00;217;189;8;8;1;0;0
2020-10-27 12:00:00;174;173;8;8;5;0;0
2020-10-27 12:15:00;167;187;7;7;11;0;0
2020-10-27 12:30:00;215;189;10;10;11;0;0
2020-10-27 12:45:00;177;200;11;11;1;0;0
2020-10-27 13:00:00;221;178;15;15;16;0;0
2020-10-27 13:15:00;254;210;8;8;75;0;0
2020-10-27 13:30:00;206;191;8;8;8;0;0
2020-10-27 13:45:00;210;183;7;7;1;0;0
2020-10-27 14:00:00;224;171;13;13;9;0;0
2020-10-27 14:15:00;219;211;11;11;8;0;0
2020-10-27 14:30:00;205;205;13;13;0;0;0
2020-10-27 14:45:00;216;179;11;11;9;0;0
2020-10-27 15:00:00;211;170;10;10;18;0;0
2020-10-27 15:15:00;210;184;5;5;0;0;0
2020-10-27 15:30:00;230;226;9;9;6;0;0
2020-10-27 15:45:00;233;209;13;13;11;0;0
2020-10-27 16:00:00;280;197;7;7;28;0;0
2020-10-27 16:15:00;249;208;14;14;33;0;0
2020-10-27 16:30:00;254;218;8;8;16;0;0
2020-10-27 16:45:00;237;217;15;15;11;0;0
2020-10-27 17:00:00;238;234;6;6;5;0;0
2020-10-27 17:15:00;233;205;11;11;4;0;0
2020-10-27 17:30:00;230;193;10;10;6;0;0
2020-10-27 17:45:00;226;184;14;14;16;0;0
2020-10-27 18:00:00;202;198;9;9;0;0;0
2020-10-27 18:15:00;185;179;12;12;13;0;0
2020-10-27 18:30:00;188;167;5;5;8;0;0
2020-10-27 18:45:00;140;146;7;7;4;0;0
2020-10-27 19:00:00;119;151;6;6;1;0;0
2020-10-27 19:15:00;117;131;5;5;0;0;0
2020-10-27 19:30:00;112;106;6;6;25;0;0
2020-10-27 19:45:00;112;92;3;3;2;0;0
2020-10-27 20:00:00;86;152;3;3;6;0;0
2020-10-27 20:15:00;87;94;4;4;1;0;0
2020-10-27 20:30:00;67;96;2;2;0;0;0
2020-10-27 20:45:00;75;86;2;2;0;0;0
2020-10-27 21:00:00;75;68;6;6;0;0;0
2020-10-27 21:15:00;92;58;0;0;0;0;0
2020-10-27 21:30:00;63;46;0;0;0;0;0
2020-10-27 21:45:00;42;64;0;0;0;0;0
2020-10-27 22:00:00;51;66;0;0;0;0;0
2020-10-27 22:15:00;42;53;2;2;0;0;0
2020-10-27 22:30:00;42;39;2;2;0;0;0
2020-10-27 22:45:00;29;24;2;2;0;0;0
2020-10-27 23:00:00;23;26;0;0;0;0;0
2020-10-27 23:15:00;26;23;0;0;0;0;0
2020-10-27 23:30:00;13;19;1;1;0;0;0
