DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-02-17 00:00:00;0;2;0;0;2;2;4;4;4;0;203;0;0
2020-02-17 00:15:00;1;0;0;0;5;5;3;1;0;1;722;0;0
2020-02-17 00:30:00;2;2;0;0;2;4;5;3;1;0;539;0;0
2020-02-17 00:45:00;0;3;0;0;1;1;4;1;1;0;272;0;0
2020-02-17 01:00:00;3;0;0;1;4;4;3;1;0;0;879;0;0
2020-02-17 01:15:00;0;0;0;0;3;3;3;3;2;0;2333;0;0
2020-02-17 01:30:00;0;2;0;0;2;1;0;0;1;0;660;0;0
2020-02-17 01:45:00;1;0;0;0;3;3;1;0;0;0;813;0;0
2020-02-17 02:00:00;1;1;0;0;2;1;0;1;1;1;1667;0;0
2020-02-17 02:15:00;0;0;0;0;0;0;0;1;1;1;1945;0;0
2020-02-17 02:30:00;1;0;0;0;1;1;0;0;0;0;612;0;0
2020-02-17 02:45:00;2;2;0;0;0;0;2;2;2;1;1528;0;0
2020-02-17 03:00:00;1;1;0;0;0;1;1;0;1;0;2093;0;0
2020-02-17 03:15:00;0;0;0;0;1;2;2;0;0;2;1105;0;0
2020-02-17 03:30:00;0;0;0;0;2;1;1;0;1;1;253;0;0
2020-02-17 03:45:00;2;0;0;0;4;2;1;1;0;0;850;0;0
2020-02-17 04:00:00;1;0;0;0;3;4;1;0;2;2;2187;0;0
2020-02-17 04:15:00;2;1;0;0;4;3;4;0;2;1;871;0;0
2020-02-17 04:30:00;2;4;1;1;10;6;8;7;3;1;512;0;0
2020-02-17 04:45:00;0;1;1;1;7;5;8;3;3;0;1436;0;0
2020-02-17 05:00:00;6;2;1;0;9;13;21;20;2;4;1516;0;0
2020-02-17 05:15:00;5;2;0;0;19;17;45;30;7;3;770;0;1
2020-02-17 05:30:00;3;5;0;0;16;22;56;42;12;4;266;2;0
2020-02-17 05:45:00;7;8;0;0;24;26;62;54;28;13;365;0;1
2020-02-17 06:00:00;14;6;0;0;25;26;50;42;22;5;1257;1;2
2020-02-17 06:15:00;16;16;0;1;24;26;66;49;41;17;1177;1;2
2020-02-17 06:30:00;12;12;4;2;40;47;86;86;37;16;1000;4;1
2020-02-17 06:45:00;11;6;1;3;47;47;89;87;57;27;82;7;0
2020-02-17 07:00:00;15;8;1;2;48;46;85;71;62;29;313;2;1
2020-02-17 07:15:00;21;17;2;2;53;58;95;82;108;62;220;2;4
2020-02-17 07:30:00;29;20;1;2;67;76;107;68;97;69;8;1;1
2020-02-17 07:45:00;39;29;0;6;88;86;118;75;82;61;7;2;1
2020-02-17 08:00:00;32;24;0;6;103;82;92;67;86;41;13;1;2
2020-02-17 08:15:00;23;14;2;4;72;61;92;70;65;35;4;1;2
2020-02-17 08:30:00;33;21;4;10;67;70;96;67;71;33;5;3;2
2020-02-17 08:45:00;32;19;1;8;71;84;76;49;80;30;4;1;1
2020-02-17 09:00:00;19;20;1;1;53;42;60;30;61;21;3;1;0
2020-02-17 09:15:00;35;15;0;6;63;52;76;33;63;34;3;0;1
2020-02-17 09:30:00;37;24;3;3;50;59;61;31;59;18;8;0;2
2020-02-17 09:45:00;27;20;3;4;68;62;73;32;68;27;11;2;1
2020-02-17 10:00:00;35;20;0;3;72;66;67;24;57;18;3;1;0
2020-02-17 10:15:00;27;19;0;4;75;69;71;19;71;22;7;2;3
2020-02-17 10:30:00;37;27;1;4;60;72;53;33;69;20;7;2;2
2020-02-17 10:45:00;44;32;5;5;63;68;70;34;57;18;4;2;1
2020-02-17 11:00:00;35;25;0;6;68;80;54;22;44;24;5;1;0
2020-02-17 11:15:00;40;30;0;3;55;70;79;34;49;21;4;2;3
2020-02-17 11:30:00;43;23;1;2;59;59;55;29;51;23;8;0;1
2020-02-17 11:45:00;38;26;1;6;71;87;56;25;68;24;6;1;1
2020-02-17 12:00:00;41;32;1;0;68;71;67;39;34;21;7;2;0
2020-02-17 12:15:00;44;32;2;4;76;76;59;29;49;16;25;1;2
2020-02-17 12:30:00;41;34;4;1;73;67;65;33;55;23;8;2;3
2020-02-17 12:45:00;37;39;2;8;79;74;82;35;61;19;7;0;3
2020-02-17 13:00:00;42;45;0;6;90;82;62;28;43;22;6;3;1
