DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-05-29 00:00:00;19;12;4;6;11;13;22;12;12;1;0;1
2020-05-29 00:15:00;12;5;1;2;10;14;12;9;14;0;0;0
2020-05-29 00:30:00;16;9;0;2;11;10;16;9;9;0;0;2
2020-05-29 00:45:00;9;4;1;2;7;8;10;7;7;0;0;0
2020-05-29 01:00:00;16;3;1;2;4;10;17;7;10;1;0;0
2020-05-29 01:15:00;7;3;1;4;2;3;7;4;4;1;0;0
2020-05-29 01:30:00;12;3;0;0;5;4;13;7;6;0;0;1
2020-05-29 01:45:00;14;7;1;0;4;4;13;5;4;0;0;0
2020-05-29 02:00:00;11;4;0;2;2;4;11;1;4;0;0;0
2020-05-29 02:15:00;7;4;0;0;2;5;7;4;5;1;0;0
2020-05-29 02:30:00;6;5;0;2;2;9;8;7;12;0;0;0
2020-05-29 02:45:00;12;7;0;0;1;3;12;7;6;0;0;1
2020-05-29 03:00:00;7;4;1;1;0;0;7;2;4;0;0;0
2020-05-29 03:15:00;6;3;1;0;0;0;5;3;4;0;1;0
2020-05-29 03:30:00;8;2;0;2;0;0;9;3;5;0;0;0
2020-05-29 03:45:00;8;4;1;0;1;2;8;3;6;0;0;0
2020-05-29 04:00:00;9;5;1;1;5;5;9;4;7;1;0;0
2020-05-29 04:15:00;21;8;0;0;0;2;22;6;3;0;0;0
2020-05-29 04:30:00;25;10;0;0;6;13;26;13;13;1;0;0
2020-05-29 04:45:00;29;10;2;1;1;1;30;19;15;1;0;0
2020-05-29 05:00:00;38;12;1;3;0;0;38;28;26;0;0;3
2020-05-29 05:15:00;68;18;2;3;0;0;67;68;67;1;0;7
2020-05-29 05:30:00;81;19;5;5;0;0;86;79;105;1;0;6
2020-05-29 05:45:00;101;23;6;8;0;0;96;65;73;1;0;3
2020-05-29 06:00:00;118;35;3;12;0;0;118;49;65;0;0;1
2020-05-29 06:15:00;135;28;8;10;0;0;135;84;97;1;0;4
2020-05-29 06:30:00;162;20;15;3;0;0;176;107;140;3;0;11
2020-05-29 06:45:00;133;33;12;17;1;9;150;98;128;0;0;14
2020-05-29 07:00:00;128;26;14;25;0;18;147;111;148;2;0;12
2020-05-29 07:15:00;192;31;14;17;2;42;209;106;144;5;1;11
2020-05-29 07:30:00;153;43;24;35;2;114;188;130;172;3;2;12
2020-05-29 08:00:00;129;35;14;21;2;64;151;69;119;5;2;12
2020-05-29 08:15:00;160;41;26;28;10;73;182;86;115;4;4;7
2020-05-29 08:30:00;181;33;24;32;10;65;197;95;120;4;4;8
2020-05-29 08:45:00;160;40;24;27;6;82;178;97;132;3;1;9
2020-05-29 09:00:00;139;26;28;32;12;79;131;97;125;0;2;10
2020-05-29 09:15:00;171;25;30;36;23;87;187;93;121;2;1;7
2020-05-29 09:30:00;223;34;26;35;26;104;230;88;126;1;2;11
2020-05-29 09:45:00;191;34;35;33;29;126;220;105;130;3;2;10
2020-05-29 10:00:00;195;33;22;37;35;113;222;96;101;3;3;8
2020-05-29 10:15:00;206;37;32;38;28;115;217;101;121;2;4;10
2020-05-29 10:30:00;222;25;41;43;30;138;224;103;139;3;3;2
2020-05-29 10:45:00;230;40;29;42;24;122;250;108;137;0;2;10
2020-05-29 11:00:00;225;43;26;51;30;131;240;101;135;4;4;16
2020-05-29 11:15:00;242;36;30;67;31;134;259;88;128;2;4;12
2020-05-29 11:30:00;239;35;31;62;25;116;268;96;133;2;2;11
2020-05-29 11:45:00;237;36;36;49;24;108;259;116;149;3;5;8
2020-05-29 12:00:00;250;36;36;69;16;115;270;125;141;1;1;4
2020-05-29 12:15:00;234;24;27;79;13;81;253;84;143;4;6;14
2020-05-29 12:30:00;233;21;31;75;3;74;225;109;143;2;4;18
2020-05-29 12:45:00;250;23;36;76;10;93;251;119;160;3;0;6
2020-05-29 13:00:00;246;26;37;83;11;75;266;108;133;2;2;13
2020-05-29 13:15:00;222;24;39;53;6;103;230;127;162;3;2;16
2020-05-29 13:30:00;245;25;33;70;11;99;260;146;178;0;3;10
2020-05-29 13:45:00;243;20;34;66;15;117;251;137;167;3;5;11
2020-05-29 14:00:00;252;21;38;60;4;102;256;131;140;1;3;13
2020-05-29 14:15:00;294;26;44;67;27;109;303;125;157;2;3;8
2020-05-29 14:30:00;242;27;40;68;28;63;246;123;151;1;8;18
2020-05-29 14:45:00;255;31;32;69;7;137;268;114;138;1;4;14
2020-05-29 15:00:00;259;19;25;78;3;139;262;111;146;3;3;11
2020-05-29 15:15:00;268;29;34;54;2;155;281;109;170;1;3;10
2020-05-29 15:30:00;278;40;31;62;2;138;291;102;147;3;2;10
2020-05-29 15:45:00;274;23;31;51;1;90;278;119;154;4;1;14
2020-05-29 16:00:00;242;28;34;60;1;15;260;105;145;0;1;20
2020-05-29 16:15:00;261;30;24;55;1;55;270;106;135;2;1;20
