DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-05-22 00:00:00;18;7;2;6;8;14;18;9;13;0;0;2
2020-05-22 00:15:00;21;11;6;4;14;20;23;17;22;0;0;1
2020-05-22 00:30:00;28;14;0;1;14;8;28;15;7;0;0;1
2020-05-22 00:45:00;16;7;1;3;6;11;17;4;10;0;0;1
2020-05-22 01:00:00;14;8;1;0;4;12;16;8;16;1;0;1
2020-05-22 01:15:00;14;10;0;2;9;9;13;11;11;2;0;1
2020-05-22 01:30:00;21;8;2;3;3;7;20;8;9;0;0;1
2020-05-22 01:45:00;17;10;0;1;6;11;18;10;13;1;0;0
2020-05-22 02:00:00;9;4;0;3;0;4;8;1;4;0;0;0
2020-05-22 02:15:00;10;6;1;0;4;2;10;5;2;0;0;0
2020-05-22 02:30:00;9;4;2;0;5;8;10;8;10;0;0;0
2020-05-22 02:45:00;8;4;0;1;4;4;10;4;2;0;0;0
2020-05-22 03:00:00;7;4;0;0;1;4;6;2;3;0;0;0
2020-05-22 03:15:00;8;4;0;1;2;4;9;3;4;0;0;0
2020-05-22 03:30:00;7;2;0;0;3;2;7;3;1;0;0;2
2020-05-22 03:45:00;6;2;0;0;5;5;6;6;5;1;0;0
2020-05-22 04:00:00;7;3;2;0;4;3;7;6;6;0;0;0
2020-05-22 04:15:00;23;9;0;0;5;5;24;6;5;1;0;0
2020-05-22 04:30:00;19;7;1;1;6;8;19;7;7;0;0;1
2020-05-22 04:45:00;20;9;0;0;7;6;21;7;6;0;0;1
2020-05-22 05:00:00;28;8;2;4;0;0;28;11;11;0;0;0
2020-05-22 05:15:00;37;13;0;0;0;0;36;20;16;1;0;1
2020-05-22 05:30:00;37;15;3;2;0;0;36;37;41;1;0;3
2020-05-22 05:45:00;37;11;5;10;0;0;33;19;34;0;1;2
2020-05-22 06:00:00;43;10;5;9;0;0;44;24;32;1;0;2
2020-05-22 06:15:00;53;17;3;2;5;8;53;42;58;1;0;3
2020-05-22 06:30:00;83;25;4;6;43;63;83;30;71;1;0;5
2020-05-22 06:45:00;59;18;4;3;33;46;61;31;49;1;0;6
2020-05-22 07:00:00;90;23;10;15;66;84;94;53;86;1;0;6
2020-05-22 07:15:00;131;32;12;20;83;94;145;63;111;2;2;12
2020-05-22 07:30:00;125;28;19;37;84;109;148;77;108;1;1;11
2020-05-22 07:45:00;160;35;17;28;85;83;181;70;104;1;1;8
2020-05-22 08:00:00;148;23;12;17;66;48;152;55;88;1;1;5
2020-05-22 08:15:00;137;32;18;24;52;88;148;66;88;2;1;11
2020-05-22 08:30:00;155;29;25;28;85;99;165;93;112;1;3;11
2020-05-22 08:45:00;167;30;18;22;90;104;176;85;116;0;2;5
2020-05-22 09:00:00;186;29;22;27;74;101;191;77;114;1;1;4
2020-05-22 09:15:00;165;31;29;21;90;133;175;90;142;3;4;11
