DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-01-12 00:00:00;12;3;1;0;0;14;2;14;0;0;0
2020-01-12 00:15:00;12;2;2;0;0;18;1;18;0;0;0
2020-01-12 00:30:00;8;0;0;0;0;29;2;29;0;0;0
2020-01-12 00:45:00;7;1;0;0;0;16;2;16;0;0;0
2020-01-12 01:00:00;10;2;2;0;1;28;3;28;0;0;0
2020-01-12 01:15:00;7;2;1;0;0;10;0;10;0;0;0
2020-01-12 01:30:00;5;0;0;0;0;9;1;9;0;0;0
2020-01-12 01:45:00;12;2;1;0;0;7;1;7;0;0;0
2020-01-12 02:00:00;8;2;0;0;0;14;0;14;0;0;0
2020-01-12 02:15:00;6;1;0;0;0;5;1;5;0;0;0
2020-01-12 02:30:00;7;2;1;0;0;10;1;10;0;0;0
2020-01-12 02:45:00;3;1;1;0;0;7;0;7;0;0;0
2020-01-12 03:00:00;5;2;1;0;0;10;0;10;0;0;0
2020-01-12 03:15:00;4;3;2;0;0;4;3;4;1;1;0
2020-01-12 03:30:00;3;1;1;0;0;5;0;5;0;0;0
2020-01-12 03:45:00;4;2;2;0;0;3;2;3;0;0;0
2020-01-12 04:00:00;4;0;0;0;0;3;0;3;0;0;0
2020-01-12 04:15:00;4;1;1;0;0;3;1;3;0;0;0
2020-01-12 04:30:00;9;0;0;0;0;3;0;3;0;0;0
2020-01-12 04:45:00;6;0;0;0;0;1;0;1;0;0;0
2020-01-12 05:00:00;6;2;2;0;0;5;0;5;0;0;0
2020-01-12 05:15:00;11;1;1;0;0;7;1;7;0;0;0
2020-01-12 05:30:00;15;3;2;0;0;4;0;4;0;0;0
2020-01-12 05:45:00;6;1;0;0;0;1;0;1;0;0;0
2020-01-12 06:00:00;14;2;2;0;0;8;2;8;0;0;0
2020-01-12 06:15:00;7;0;0;0;0;7;0;7;0;0;0
2020-01-12 06:30:00;7;1;0;0;0;5;0;5;0;0;0
