DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-11-27 00:00:00;1;2;5;6;2;1;0;0;0;0;0;0;0
2020-11-27 00:15:00;3;2;3;9;7;0;0;1;0;0;0;0;0
2020-11-27 00:30:00;1;5;4;6;3;0;0;0;0;0;0;0;0
2020-11-27 00:45:00;0;3;5;8;6;0;0;0;0;0;0;0;0
2020-11-27 01:00:00;2;4;2;6;4;0;0;0;0;0;0;0;0
2020-11-27 01:15:00;2;1;3;7;2;0;0;0;0;0;0;0;0
2020-11-27 01:30:00;0;4;4;3;1;0;0;0;0;0;0;0;0
2020-11-27 01:45:00;0;2;3;2;6;0;0;0;0;0;0;0;0
2020-11-27 02:00:00;4;4;1;2;3;0;0;0;0;0;0;0;0
2020-11-27 02:15:00;0;1;2;3;0;0;0;1;0;0;0;0;0
2020-11-27 02:30:00;1;3;1;5;5;1;0;0;0;0;0;0;0
2020-11-27 02:45:00;1;3;1;5;4;0;0;0;0;0;0;0;0
2020-11-27 03:00:00;1;5;1;7;5;0;0;0;0;0;0;0;0
2020-11-27 03:15:00;4;4;2;3;2;0;0;0;0;0;0;0;0
2020-11-27 03:30:00;1;3;1;3;1;1;0;0;0;0;0;0;0
2020-11-27 03:45:00;0;4;2;6;8;0;0;0;0;0;0;0;0
2020-11-27 04:00:00;1;2;1;6;3;0;0;0;0;0;0;0;0
2020-11-27 04:15:00;3;5;4;10;7;1;0;0;0;0;0;0;0
2020-11-27 04:30:00;5;5;0;14;3;0;0;0;0;0;0;0;0
2020-11-27 04:45:00;3;12;11;31;27;1;0;0;0;0;0;0;0
2020-11-27 05:00:00;8;15;8;51;51;0;0;1;0;0;0;0;0
2020-11-27 05:15:00;8;20;7;68;87;3;0;0;0;0;0;0;0
2020-11-27 05:30:00;13;39;10;80;86;2;0;1;0;0;0;0;0
2020-11-27 05:45:00;26;63;18;54;53;2;0;1;1;0;0;14;0
2020-11-27 06:00:00;33;77;17;52;54;3;0;0;0;0;0;0;0
2020-11-27 06:15:00;21;57;26;68;74;4;0;0;0;2;0;0;0
2020-11-27 06:30:00;22;51;29;89;93;5;0;0;0;0;0;0;0
2020-11-27 06:45:00;23;53;27;85;87;4;0;0;0;0;0;0;0
2020-11-27 07:00:00;19;49;28;87;81;5;0;1;0;0;0;0;0
2020-11-27 07:15:00;30;61;45;113;121;19;0;1;9;0;0;2;2
2020-11-27 07:30:00;50;90;51;98;110;16;0;0;3;0;0;0;0
2020-11-27 07:45:00;43;76;61;138;149;18;0;2;5;0;0;0;1
2020-11-27 08:00:00;47;69;38;104;104;24;0;1;9;2;0;0;1
2020-11-27 08:15:00;36;73;49;77;88;31;0;0;0;1;0;0;2
2020-11-27 08:30:00;48;59;44;90;83;17;0;0;1;0;0;4;1
2020-11-27 08:45:00;45;64;34;97;89;27;0;4;2;0;0;0;0
2020-11-27 09:00:00;44;59;44;74;65;23;0;1;1;0;0;0;0
2020-11-27 09:15:00;41;63;50;86;85;25;0;1;0;0;0;0;0
2020-11-27 09:30:00;50;71;42;87;76;16;0;1;0;0;0;0;0
2020-11-27 09:45:00;56;61;52;92;91;19;0;1;5;0;0;0;0
2020-11-27 10:00:00;48;73;45;80;74;25;0;1;10;0;0;0;0
2020-11-27 10:15:00;30;64;40;88;73;21;0;0;0;0;1;0;0
2020-11-27 10:30:00;51;58;40;91;100;21;0;1;6;0;0;0;0
2020-11-27 10:45:00;43;65;46;100;83;22;0;2;11;0;0;3;0
2020-11-27 11:00:00;40;74;39;104;92;28;0;0;40;0;0;0;0
2020-11-27 11:15:00;60;75;50;93;95;26;0;0;3;0;0;0;0
2020-11-27 11:30:00;49;74;51;104;104;36;0;1;7;0;0;0;0
2020-11-27 11:45:00;61;78;52;98;101;27;0;2;1;0;0;0;0
2020-11-27 12:00:00;67;108;51;111;101;33;0;1;6;0;0;0;0
2020-11-27 12:15:00;70;115;52;95;100;22;0;3;4;0;0;4;0
2020-11-27 12:30:00;48;103;47;99;97;27;0;2;1;1;0;1;0
2020-11-27 12:45:00;65;122;56;117;125;37;0;5;28;0;0;3;0
2020-11-27 13:00:00;63;112;42;125;113;29;0;0;0;0;0;13;0
2020-11-27 13:15:00;61;98;46;125;138;27;0;1;7;0;0;79;0
2020-11-27 13:30:00;53;113;57;149;149;31;0;1;5;0;2;0;0
2020-11-27 13:45:00;67;111;53;117;156;37;0;1;0;0;0;3;0
2020-11-27 14:00:00;70;109;57;125;123;19;0;0;2;0;0;0;2
2020-11-27 14:15:00;93;131;51;113;96;39;0;1;7;0;2;0;0
2020-11-27 14:30:00;76;138;47;125;106;21;0;0;1;0;0;0;0
2020-11-27 14:45:00;77;118;48;137;121;20;0;0;14;6;3;0;0
2020-11-27 15:00:00;75;128;58;125;108;27;0;2;10;0;0;3;0
2020-11-27 15:15:00;71;130;59;121;105;21;0;0;4;0;0;0;0
2020-11-27 15:30:00;68;103;53;117;100;36;0;2;8;0;0;0;0
2020-11-27 15:45:00;63;101;65;128;120;49;0;3;19;2;8;0;1
2020-11-27 16:00:00;50;87;63;121;96;40;0;4;10;1;0;0;0
2020-11-27 16:15:00;48;87;49;124;108;30;0;3;3;0;0;0;2
2020-11-27 16:30:00;46;101;54;115;106;31;0;1;1;0;1;7;0
2020-11-27 16:45:00;57;98;59;123;84;27;0;1;3;0;0;0;0
2020-11-27 17:00:00;45;88;66;99;75;28;0;1;1;0;0;0;0
2020-11-27 17:15:00;58;107;54;118;105;26;0;1;2;0;0;0;0
2020-11-27 17:30:00;56;85;41;94;88;24;0;1;3;0;0;0;0
2020-11-27 17:45:00;47;72;55;98;79;25;0;1;15;0;2;0;0
2020-11-27 18:00:00;40;66;43;102;93;21;0;2;2;0;0;0;0
2020-11-27 18:15:00;55;75;40;115;77;28;0;3;10;0;2;0;0
2020-11-27 18:30:00;33;57;39;84;76;14;0;0;11;0;0;0;0
2020-11-27 18:45:00;41;65;38;72;65;23;0;1;0;0;0;0;0
2020-11-27 19:00:00;35;50;36;81;70;23;0;0;8;0;0;0;0
2020-11-27 19:15:00;31;61;29;75;68;17;0;1;0;0;0;0;0
2020-11-27 19:30:00;29;48;28;74;54;17;0;0;0;0;0;0;0
2020-11-27 19:45:00;19;53;30;53;43;13;0;1;0;0;0;0;0
2020-11-27 20:00:00;21;44;28;52;41;10;0;0;1;0;0;0;0
2020-11-27 20:15:00;32;47;34;58;40;9;0;1;0;0;0;0;0
2020-11-27 20:30:00;18;36;20;64;56;4;0;0;1;0;0;0;0
2020-11-27 20:45:00;14;28;20;62;59;9;0;0;0;0;0;0;0
2020-11-27 21:00:00;12;32;16;78;87;2;0;0;0;0;2;0;0
2020-11-27 21:15:00;9;23;28;68;53;6;0;0;1;0;2;3;0
2020-11-27 21:30:00;15;29;15;50;53;4;0;1;0;0;0;0;0
2020-11-27 21:45:00;29;69;18;37;25;8;0;1;3;1;0;0;0
2020-11-27 22:00:00;36;78;13;34;16;6;0;0;0;0;0;0;0
2020-11-27 22:15:00;21;56;13;38;28;2;0;0;0;0;0;0;0
2020-11-27 22:30:00;13;24;17;27;23;3;0;1;0;1;0;0;0
2020-11-27 22:45:00;6;17;8;28;14;5;0;0;0;0;0;0;0
2020-11-27 23:00:00;6;7;18;35;17;1;0;1;0;0;0;0;0
2020-11-27 23:15:00;10;18;6;33;11;1;0;0;0;0;0;0;0
2020-11-27 23:30:00;7;13;12;28;15;5;0;0;0;0;0;0;0
2020-11-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
