DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-09-22 00:00:00;8;2;0;6;0;10;1;0;0
2020-09-22 00:15:00;9;3;2;7;0;14;1;0;0
2020-09-22 00:30:00;2;0;0;1;0;12;0;0;0
2020-09-22 00:45:00;6;1;0;4;0;13;1;0;0
2020-09-22 01:00:00;5;4;0;5;0;12;1;0;0
2020-09-22 01:15:00;5;0;0;2;0;14;1;0;0
2020-09-22 01:30:00;5;1;0;0;0;12;1;0;0
2020-09-22 01:45:00;4;1;0;2;0;14;0;0;0
2020-09-22 02:00:00;2;0;0;1;0;12;1;0;0
2020-09-22 02:15:00;4;3;0;5;0;14;1;0;0
2020-09-22 02:30:00;4;1;0;1;0;12;1;0;0
2020-09-22 02:45:00;2;0;0;4;0;13;1;0;0
2020-09-22 03:00:00;2;1;0;0;0;12;0;0;0
2020-09-22 03:15:00;4;0;0;2;0;14;1;0;0
2020-09-22 03:30:00;5;2;0;3;0;12;1;0;0
2020-09-22 03:45:00;4;0;0;2;0;14;1;0;0
2020-09-22 04:00:00;5;1;0;4;0;12;1;0;0
2020-09-22 04:15:00;10;1;0;4;0;13;0;0;0
2020-09-22 04:30:00;16;4;1;10;0;12;1;0;0
2020-09-22 04:45:00;49;7;0;14;0;14;1;0;0
2020-09-22 05:00:00;77;7;2;25;0;9;1;0;0
2020-09-22 05:15:00;167;13;0;65;0;10;0;0;0
2020-09-22 05:30:00;129;18;2;91;0;10;1;0;0
2020-09-22 05:45:00;159;55;6;193;0;10;0;0;0
2020-09-22 06:00:00;121;56;1;178;0;10;1;0;0
2020-09-22 06:15:00;155;30;6;138;0;11;1;0;0
2020-09-22 06:30:00;135;24;5;121;0;9;0;0;0
2020-09-22 06:45:00;134;30;4;138;0;10;1;0;0
2020-09-22 07:00:00;115;31;13;146;6;10;1;0;0
2020-09-22 07:15:00;144;28;11;176;2;10;0;0;0
2020-09-22 07:30:00;132;19;5;195;3;10;1;0;0
2020-09-22 07:45:00;142;29;3;167;13;10;0;0;0
2020-09-22 08:00:00;128;25;11;129;3;10;1;0;0
2020-09-22 08:15:00;145;32;4;180;23;11;1;0;0
2020-09-22 08:30:00;111;39;10;160;0;9;0;0;0
2020-09-22 08:45:00;108;24;11;111;0;10;1;0;0
2020-09-22 09:00:00;92;25;12;119;0;13;1;0;0
2020-09-22 09:15:00;95;27;12;159;5;13;0;0;0
2020-09-22 09:30:00;92;27;10;100;2;12;1;0;0
2020-09-22 09:45:00;106;26;11;124;3;13;1;0;0
2020-09-22 10:00:00;99;19;16;113;0;13;0;0;0
2020-09-22 10:15:00;107;27;19;121;9;13;1;0;0
2020-09-22 10:30:00;94;32;15;131;29;13;1;0;0
