DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-04-07 00:00:00;1;3;3;1;2;0;3;1
2020-04-07 00:15:00;1;8;8;0;1;0;2;3
2020-04-07 00:30:00;2;3;3;0;1;0;2;1
2020-04-07 00:45:00;5;3;3;1;2;0;7;1
2020-04-07 01:00:00;2;3;3;2;4;0;2;2
2020-04-07 01:15:00;2;2;1;0;1;0;2;1
2020-04-07 01:30:00;2;3;3;1;1;0;2;0
2020-04-07 01:45:00;0;0;0;0;0;0;0;0
2020-04-07 02:00:00;1;2;2;1;1;0;3;2
2020-04-07 02:15:00;2;2;2;1;1;0;3;3
2020-04-07 02:30:00;2;1;1;1;1;0;0;3
2020-04-07 02:45:00;1;1;1;0;1;0;1;2
2020-04-07 03:00:00;1;1;1;0;1;0;3;1
2020-04-07 03:15:00;1;0;0;0;0;0;1;0
2020-04-07 03:30:00;0;3;3;1;2;0;1;0
2020-04-07 03:45:00;2;2;2;1;3;0;1;3
2020-04-07 04:00:00;4;2;2;0;0;0;4;3
2020-04-07 04:15:00;2;5;4;2;3;0;0;1
2020-04-07 04:30:00;2;5;4;2;8;0;4;1
2020-04-07 04:45:00;5;7;7;4;4;0;5;1
2020-04-07 05:00:00;5;11;10;5;9;0;7;5
2020-04-07 05:15:00;14;13;14;9;9;0;9;5
2020-04-07 05:30:00;28;24;25;12;19;0;26;8
2020-04-07 05:45:00;31;24;25;2;5;0;25;6
2020-04-07 06:00:00;23;30;30;4;10;0;16;13
2020-04-07 06:15:00;31;39;40;12;11;0;20;13
2020-04-07 06:30:00;39;44;45;7;14;0;32;14
2020-04-07 06:45:00;59;54;53;8;15;0;39;24
2020-04-07 07:00:00;67;44;46;6;13;0;36;25
2020-04-07 07:15:00;63;61;61;6;16;0;46;36
2020-04-07 07:30:00;54;50;50;6;11;0;42;29
2020-04-07 07:45:00;48;52;53;10;10;0;45;31
2020-04-07 08:00:00;54;48;48;9;12;0;39;20
2020-04-07 08:15:00;45;36;33;9;12;0;46;33
2020-04-07 08:30:00;51;52;53;12;21;0;26;24
2020-04-07 08:45:00;36;44;44;14;20;0;42;25
2020-04-07 09:00:00;31;44;43;10;14;0;37;20
2020-04-07 09:15:00;40;42;42;10;15;0;60;36
2020-04-07 09:30:00;42;49;51;10;12;0;40;16
2020-04-07 09:45:00;33;40;38;15;17;0;52;29
2020-04-07 10:00:00;49;37;36;16;16;0;57;36
2020-04-07 10:15:00;42;44;45;19;25;0;44;28
2020-04-07 10:30:00;35;38;39;15;45;0;43;25
2020-04-07 10:45:00;45;42;41;11;12;0;40;27
2020-04-07 11:00:00;43;57;53;14;20;0;47;24
2020-04-07 11:15:00;47;60;59;20;20;0;55;38
2020-04-07 11:30:00;51;39;39;18;39;0;50;38
2020-04-07 11:45:00;69;47;45;22;24;0;60;44
2020-04-07 12:00:00;54;44;44;20;20;0;61;36
2020-04-07 12:15:00;46;40;39;14;14;0;58;46
2020-04-07 12:30:00;53;60;56;16;22;0;39;29
2020-04-07 12:45:00;32;32;33;16;12;0;56;29
2020-04-07 13:00:00;36;39;43;19;23;0;41;24
2020-04-07 13:15:00;49;38;39;16;22;0;60;36
2020-04-07 13:30:00;42;51;50;17;18;0;44;22
2020-04-07 13:45:00;45;43;42;10;17;0;50;38
2020-04-07 14:00:00;46;46;42;13;22;0;51;32
2020-04-07 14:15:00;45;44;45;19;23;0;52;34
