DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-08-27 00:00:00;5;0;0;0;0;2;0;2;0;1;0
2020-08-27 00:15:00;5;1;1;0;0;3;2;3;2;1;0
2020-08-27 00:30:00;5;1;1;0;0;3;1;3;0;0;0
2020-08-27 00:45:00;7;3;3;0;0;7;2;7;0;0;0
2020-08-27 01:00:00;3;1;1;0;0;8;0;8;1;0;0
2020-08-27 01:15:00;3;1;2;0;0;3;1;3;0;0;0
2020-08-27 01:30:00;2;0;0;0;0;1;1;1;0;0;0
2020-08-27 01:45:00;4;0;0;0;0;6;1;5;0;1;0
2020-08-27 02:00:00;3;0;2;0;0;3;1;3;0;0;0
2020-08-27 02:15:00;2;1;0;0;0;5;2;6;0;1;0
2020-08-27 02:30:00;3;0;0;0;0;6;1;6;2;1;0
2020-08-27 02:45:00;5;4;2;0;0;5;5;5;1;2;0
2020-08-27 03:00:00;3;0;0;0;0;3;3;3;1;2;0
2020-08-27 03:15:00;5;2;3;0;0;3;9;3;0;1;0
2020-08-27 03:30:00;4;1;1;0;0;3;5;3;2;3;0
2020-08-27 03:45:00;8;1;1;0;0;3;2;3;0;1;0
2020-08-27 04:00:00;6;2;2;0;0;7;9;7;5;7;0
2020-08-27 04:15:00;8;3;1;0;0;8;1;8;0;3;0
2020-08-27 04:30:00;10;4;3;0;0;9;4;9;2;3;0
2020-08-27 04:45:00;13;1;1;0;0;4;4;4;2;2;0
2020-08-27 05:00:00;29;4;2;0;0;23;4;23;4;4;0
2020-08-27 05:15:00;35;6;3;0;0;14;6;15;3;6;0
2020-08-27 05:30:00;64;4;3;0;2;41;9;41;0;3;0
2020-08-27 05:45:00;53;4;3;0;0;26;7;26;3;7;0
2020-08-27 06:00:00;65;9;9;0;0;59;13;60;6;11;0
2020-08-27 06:15:00;85;5;2;3;3;50;5;49;4;3;0
2020-08-27 06:30:00;125;9;5;4;1;69;10;69;10;9;1
2020-08-27 06:45:00;134;2;2;4;2;71;11;73;6;3;0
2020-08-27 07:00:00;125;5;4;7;1;50;15;48;3;5;0
2020-08-27 07:15:00;119;4;4;3;0;56;15;56;6;3;0
2020-08-27 07:30:00;146;12;11;4;3;69;18;68;9;6;0
2020-08-27 07:45:00;149;12;9;7;2;53;13;54;5;6;2
2020-08-27 08:00:00;107;9;7;4;1;51;11;51;6;7;0
2020-08-27 08:15:00;96;13;7;3;3;53;22;54;9;9;0
2020-08-27 08:30:00;104;8;6;7;0;56;21;58;13;12;0
2020-08-27 08:45:00;91;7;6;4;3;57;26;57;13;11;0
2020-08-27 09:00:00;94;5;4;4;3;65;26;63;21;10;0
2020-08-27 09:15:00;105;8;7;6;3;72;23;72;20;19;0
2020-08-27 09:30:00;113;7;2;2;1;74;21;74;18;9;0
2020-08-27 09:45:00;127;10;6;4;0;71;20;71;15;13;0
2020-08-27 10:00:00;87;5;5;5;0;60;28;60;19;17;0
2020-08-27 10:15:00;97;10;8;1;0;66;29;67;28;7;2
2020-08-27 10:30:00;101;7;8;6;2;89;31;88;26;12;0
2020-08-27 10:45:00;100;7;3;4;2;88;24;88;22;12;0
2020-08-27 11:00:00;137;6;4;6;1;68;27;71;29;10;0
