DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-08-30 00:00:00;24;8;25;0;0;0;0;0;0
2020-08-30 00:15:00;34;9;39;0;0;0;0;0;0
2020-08-30 00:30:00;38;13;19;1;1;0;0;0;0
2020-08-30 00:45:00;33;14;19;0;0;0;0;0;0
2020-08-30 01:00:00;20;4;22;0;0;0;0;0;0
2020-08-30 01:15:00;19;7;23;0;0;0;0;0;0
2020-08-30 01:30:00;24;12;22;0;0;0;0;0;0
2020-08-30 01:45:00;21;8;20;1;1;0;0;0;0
2020-08-30 02:00:00;14;5;24;0;0;0;0;0;0
2020-08-30 02:15:00;11;7;21;0;0;0;0;0;0
2020-08-30 02:30:00;18;10;17;1;1;0;0;0;0
2020-08-30 02:45:00;12;3;17;0;0;0;0;0;0
2020-08-30 03:00:00;4;4;12;1;1;0;0;0;0
2020-08-30 03:15:00;12;10;17;1;1;0;0;0;0
2020-08-30 03:30:00;3;4;12;0;0;0;0;0;0
2020-08-30 03:45:00;1;6;11;0;0;0;0;0;0
2020-08-30 04:00:00;7;4;9;0;0;0;0;0;0
2020-08-30 04:15:00;9;3;6;2;2;0;0;0;0
2020-08-30 04:30:00;4;0;0;0;0;0;0;0;0
2020-08-30 04:45:00;2;2;8;0;0;0;0;0;0
2020-08-30 05:00:00;7;3;7;0;0;0;0;0;0
2020-08-30 05:15:00;16;7;14;0;0;0;0;0;0
2020-08-30 05:30:00;5;6;19;0;0;0;0;0;0
2020-08-30 05:45:00;9;3;10;0;0;0;0;0;0
2020-08-30 06:00:00;2;1;4;0;0;0;0;0;0
2020-08-30 06:15:00;8;4;19;0;0;0;0;0;0
2020-08-30 06:30:00;15;6;8;0;0;0;0;0;0
2020-08-30 06:45:00;15;8;24;0;0;0;0;0;0
2020-08-30 07:00:00;9;9;19;0;0;0;0;0;0
2020-08-30 07:15:00;19;4;20;0;0;0;0;0;0
2020-08-30 07:30:00;23;8;22;2;2;0;0;0;0
2020-08-30 07:45:00;17;8;45;1;0;0;0;0;0
2020-08-30 08:00:00;19;2;29;0;0;0;0;0;0
2020-08-30 08:15:00;24;8;26;1;1;0;0;0;0
2020-08-30 08:30:00;30;9;40;1;1;0;0;0;0
2020-08-30 08:45:00;36;17;63;2;2;0;0;0;0
2020-08-30 09:00:00;32;23;67;0;0;0;0;0;0
2020-08-30 09:15:00;51;16;71;0;0;0;0;0;0
2020-08-30 09:30:00;50;21;69;1;1;0;0;0;0
2020-08-30 09:45:00;54;19;85;1;1;0;0;0;0
2020-08-30 10:00:00;60;23;67;0;0;0;0;0;0
2020-08-30 10:15:00;50;18;79;0;0;0;0;0;0
2020-08-30 10:30:00;74;26;82;2;2;0;0;0;0
2020-08-30 10:45:00;75;27;92;1;1;0;0;0;0
2020-08-30 11:00:00;83;32;80;0;0;0;0;0;0
2020-08-30 11:15:00;82;30;89;0;0;0;0;0;0
2020-08-30 11:30:00;78;28;115;2;2;0;0;0;0
2020-08-30 11:45:00;83;41;112;1;1;0;0;0;0
2020-08-30 12:00:00;89;32;125;0;0;0;0;0;0
2020-08-30 12:15:00;94;42;97;0;0;0;0;0;0
2020-08-30 12:30:00;91;35;127;1;1;0;0;0;0
2020-08-30 12:45:00;75;27;109;1;1;0;0;0;0
2020-08-30 13:00:00;104;23;117;1;1;0;0;0;0
2020-08-30 13:15:00;70;33;120;0;0;0;0;0;0
2020-08-30 13:30:00;94;35;126;1;1;0;0;0;0
2020-08-30 13:45:00;89;29;147;0;0;0;0;0;0
2020-08-30 14:00:00;98;24;118;0;0;0;0;0;0
2020-08-30 14:15:00;89;44;151;1;1;0;0;0;0
2020-08-30 14:30:00;106;23;153;2;2;0;0;0;0
2020-08-30 14:45:00;91;46;134;1;1;0;0;0;0
2020-08-30 15:00:00;102;39;136;0;0;0;0;0;0
2020-08-30 15:15:00;97;32;100;0;0;0;0;0;0
2020-08-30 15:30:00;83;26;130;1;1;0;0;0;0
2020-08-30 15:45:00;87;33;123;1;1;0;0;0;0
2020-08-30 16:00:00;84;30;127;0;0;1;0;0;0
2020-08-30 16:15:00;78;28;110;0;0;0;0;0;0
2020-08-30 16:30:00;72;28;122;1;1;0;0;0;0
2020-08-30 16:45:00;71;24;118;1;1;0;0;0;0
2020-08-30 17:00:00;114;56;130;0;0;0;0;0;0
2020-08-30 17:15:00;77;30;119;0;0;2;0;0;0
2020-08-30 17:30:00;85;32;119;2;2;0;0;0;0
2020-08-30 17:45:00;96;35;147;1;1;0;0;0;0
2020-08-30 18:00:00;89;29;124;0;0;0;0;0;0
2020-08-30 18:15:00;79;21;126;0;0;0;0;0;0
2020-08-30 18:30:00;70;33;119;1;1;0;0;0;0
2020-08-30 18:45:00;93;32;128;0;0;0;0;0;0
2020-08-30 19:00:00;78;25;89;0;0;4;0;0;0
2020-08-30 19:15:00;75;30;103;0;0;0;0;0;0
2020-08-30 19:30:00;64;26;96;2;2;0;0;0;0
2020-08-30 19:45:00;79;21;104;1;1;0;0;0;0
2020-08-30 20:00:00;77;20;93;2;2;1;0;0;0
2020-08-30 20:15:00;64;21;103;1;1;0;0;0;0
2020-08-30 20:30:00;56;23;83;1;2;1;0;0;0
2020-08-30 20:45:00;45;21;61;1;1;0;0;0;0
2020-08-30 21:00:00;64;18;47;1;1;0;0;0;0
2020-08-30 21:15:00;49;17;50;2;2;0;0;0;0
2020-08-30 21:30:00;44;17;53;2;2;0;0;0;0
2020-08-30 21:45:00;35;13;47;0;0;0;0;0;0
2020-08-30 22:00:00;47;13;47;1;1;0;0;0;0
2020-08-30 22:15:00;29;9;48;1;1;0;0;0;0
2020-08-30 22:30:00;26;10;37;2;2;0;0;0;0
2020-08-30 22:45:00;36;14;30;0;0;0;0;0;0
2020-08-30 23:00:00;28;9;28;0;0;0;0;0;0
2020-08-30 23:15:00;12;5;23;1;1;0;0;0;0
2020-08-30 23:30:00;17;9;26;0;0;0;0;0;0
2020-08-30 23:45:00;15;5;14;1;1;0;0;0;0
