DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-08-29 00:00:00;17;9;22;1;1;0;0;0;0
2020-08-29 00:15:00;26;10;31;0;0;0;0;0;0
2020-08-29 00:30:00;21;16;29;1;1;0;0;0;0
2020-08-29 00:45:00;20;8;19;1;1;0;0;0;0
2020-08-29 01:00:00;17;5;24;1;1;0;0;0;0
2020-08-29 01:15:00;17;8;28;0;0;0;0;0;0
2020-08-29 01:30:00;15;13;25;0;0;0;0;0;0
2020-08-29 01:45:00;24;10;20;0;0;0;0;0;0
2020-08-29 02:00:00;15;8;14;0;0;0;0;0;0
2020-08-29 02:15:00;12;8;19;0;1;0;0;0;0
2020-08-29 02:30:00;14;10;12;0;0;0;0;0;0
2020-08-29 02:45:00;9;4;18;0;0;0;0;0;0
2020-08-29 03:00:00;8;1;5;0;0;0;0;0;0
2020-08-29 03:15:00;10;6;10;0;0;0;0;0;0
2020-08-29 03:30:00;3;4;9;1;1;0;0;0;0
2020-08-29 03:45:00;7;5;10;2;2;0;0;0;0
2020-08-29 04:00:00;9;2;8;0;0;0;0;0;0
2020-08-29 04:15:00;17;5;4;0;0;0;0;0;0
2020-08-29 04:30:00;8;7;4;0;0;0;0;0;0
2020-08-29 04:45:00;9;2;12;1;1;0;0;0;0
2020-08-29 05:00:00;9;6;14;0;0;0;0;0;0
2020-08-29 05:15:00;24;14;27;0;0;0;0;0;0
2020-08-29 05:30:00;28;8;38;0;0;0;0;0;0
2020-08-29 05:45:00;27;11;46;0;0;0;0;0;0
2020-08-29 06:00:00;46;8;36;1;1;0;0;0;0
2020-08-29 06:15:00;40;11;36;0;0;0;0;0;0
2020-08-29 06:30:00;18;5;33;1;1;0;0;0;0
2020-08-29 06:45:00;38;14;50;0;0;0;0;0;0
2020-08-29 07:00:00;25;17;47;0;0;1;0;0;0
2020-08-29 07:15:00;28;19;63;1;1;0;0;0;0
2020-08-29 07:30:00;53;18;68;2;2;0;0;0;0
2020-08-29 07:45:00;36;18;73;1;0;0;0;0;0
2020-08-29 08:00:00;54;24;85;0;0;0;0;0;0
2020-08-29 08:15:00;54;18;85;1;1;0;0;0;0
2020-08-29 08:30:00;62;21;105;1;1;0;0;0;0
2020-08-29 08:45:00;91;39;106;0;0;0;0;0;0
2020-08-29 09:00:00;100;45;125;1;1;0;0;0;0
2020-08-29 09:15:00;109;34;139;2;2;0;0;0;0
2020-08-29 09:30:00;100;54;181;2;2;1;0;0;0
2020-08-29 09:45:00;114;53;188;0;0;1;0;0;0
2020-08-29 10:00:00;111;48;180;0;0;0;0;0;0
2020-08-29 10:15:00;107;55;203;1;2;2;0;0;0
2020-08-29 10:30:00;127;71;202;2;1;0;0;0;0
2020-08-29 10:45:00;150;64;223;0;0;0;0;0;0
2020-08-29 11:00:00;146;60;223;0;0;2;0;0;0
2020-08-29 11:15:00;127;77;252;1;1;1;0;0;0
2020-08-29 11:30:00;153;65;250;1;1;0;0;0;0
2020-08-29 11:45:00;155;86;226;0;0;4;0;0;0
2020-08-29 12:00:00;149;83;226;1;1;0;0;0;0
2020-08-29 12:15:00;147;76;238;2;1;1;0;0;0
2020-08-29 12:30:00;172;65;233;2;2;3;0;0;0
2020-08-29 12:45:00;157;82;220;1;1;0;0;0;0
2020-08-29 13:00:00;140;51;265;0;0;0;0;0;0
2020-08-29 13:15:00;152;80;234;1;1;1;0;0;0
2020-08-29 13:30:00;152;68;240;0;0;0;0;0;0
2020-08-29 13:45:00;161;81;232;2;2;0;0;0;0
2020-08-29 14:00:00;151;62;231;0;0;1;0;0;0
2020-08-29 14:15:00;178;73;230;3;3;0;0;0;0
2020-08-29 14:30:00;145;65;243;2;2;2;0;0;0
2020-08-29 14:45:00;163;50;214;0;0;1;0;0;0
2020-08-29 15:00:00;151;71;200;0;0;1;0;0;0
2020-08-29 15:15:00;157;60;236;3;3;1;0;0;0
2020-08-29 15:30:00;137;58;235;1;1;2;0;0;0
2020-08-29 15:45:00;121;52;204;0;0;0;0;0;0
2020-08-29 16:00:00;160;60;209;0;0;0;0;0;0
2020-08-29 16:15:00;142;59;223;2;2;0;0;0;0
2020-08-29 16:30:00;155;73;194;0;0;2;0;0;0
2020-08-29 16:45:00;141;58;184;1;1;0;0;0;0
2020-08-29 17:00:00;157;69;177;1;1;0;0;0;0
2020-08-29 17:15:00;145;59;198;1;1;0;0;0;0
2020-08-29 17:30:00;108;55;194;1;3;0;0;0;0
2020-08-29 17:45:00;147;60;221;0;0;0;0;0;0
2020-08-29 18:00:00;143;48;173;0;0;0;0;0;0
2020-08-29 18:15:00;122;44;170;0;0;0;0;0;0
2020-08-29 18:30:00;103;51;180;2;2;0;0;0;0
2020-08-29 18:45:00;101;51;159;1;1;0;0;0;0
2020-08-29 19:00:00;99;37;135;0;0;0;0;0;0
2020-08-29 19:15:00;99;43;136;1;2;2;0;0;0
2020-08-29 19:30:00;93;37;133;1;1;1;0;0;0
2020-08-29 19:45:00;75;40;113;1;1;0;0;0;0
