DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-07-31 00:00:00;8;0;2;12;4;0;0;0
2020-07-31 00:15:00;6;1;5;11;3;0;0;0
2020-07-31 00:30:00;1;0;0;8;0;0;0;0
2020-07-31 00:45:00;6;1;2;8;2;0;0;0
2020-07-31 01:00:00;2;2;1;5;1;0;0;0
2020-07-31 01:15:00;5;0;0;4;0;0;0;0
2020-07-31 01:30:00;3;0;1;4;0;0;0;0
2020-07-31 01:45:00;1;4;0;3;2;0;0;0
2020-07-31 02:00:00;1;0;0;1;1;0;0;0
2020-07-31 02:15:00;2;1;0;3;1;0;0;0
2020-07-31 02:30:00;2;0;0;3;0;0;0;0
2020-07-31 02:45:00;1;1;1;0;0;0;0;0
2020-07-31 03:00:00;1;0;0;0;2;0;0;0
2020-07-31 03:15:00;3;0;0;1;0;0;0;0
2020-07-31 03:30:00;0;0;1;2;0;0;0;0
2020-07-31 03:45:00;0;0;0;3;0;0;0;0
2020-07-31 04:00:00;3;0;0;2;0;0;0;0
2020-07-31 04:15:00;6;2;1;2;1;0;0;0
2020-07-31 04:30:00;6;0;0;3;1;0;0;0
2020-07-31 04:45:00;7;2;1;4;3;0;0;0
2020-07-31 05:00:00;10;2;2;5;0;0;0;0
2020-07-31 05:15:00;19;10;3;11;3;0;0;0
2020-07-31 05:30:00;42;2;2;18;2;0;0;0
2020-07-31 05:45:00;47;8;6;26;2;0;0;0
2020-07-31 06:00:00;34;2;8;18;1;2;0;0
2020-07-31 06:15:00;69;6;11;33;5;2;0;0
2020-07-31 06:30:00;83;8;6;53;5;4;0;0
2020-07-31 06:45:00;91;12;8;57;10;1;3;0
2020-07-31 07:00:00;117;10;14;53;12;7;0;0
2020-07-31 07:15:00;94;11;19;75;14;14;1;0
2020-07-31 07:30:00;118;17;14;76;13;17;0;2
2020-07-31 07:45:00;104;8;28;84;23;12;0;0
2020-07-31 08:00:00;89;22;19;74;24;5;0;0
2020-07-31 08:15:00;96;16;28;62;14;15;0;0
2020-07-31 08:30:00;109;15;23;90;18;13;0;0
2020-07-31 08:45:00;111;21;37;90;26;9;0;1
2020-07-31 09:00:00;95;12;23;91;31;6;0;1
2020-07-31 09:15:00;112;17;39;81;21;1;0;0
2020-07-31 09:30:00;106;22;38;74;24;2;4;2
2020-07-31 09:45:00;103;16;45;75;20;13;0;0
2020-07-31 10:00:00;103;21;55;74;13;15;0;1
2020-07-31 10:15:00;90;13;57;88;22;4;0;0
2020-07-31 10:30:00;105;19;49;82;17;16;0;3
2020-07-31 10:45:00;88;20;43;100;33;2;0;0
2020-07-31 11:00:00;95;10;45;90;18;6;0;0
2020-07-31 11:15:00;65;10;38;80;28;9;0;0
2020-07-31 11:30:00;87;17;40;90;18;10;0;0
2020-07-31 11:45:00;97;17;44;122;33;17;0;1
2020-07-31 12:00:00;97;16;58;108;16;16;0;0
2020-07-31 12:15:00;86;13;59;115;19;11;0;0
2020-07-31 12:30:00;88;15;57;100;20;15;1;0
2020-07-31 12:45:00;103;14;46;115;25;12;0;1
2020-07-31 13:00:00;89;13;40;118;27;49;0;0
2020-07-31 13:15:00;80;14;57;99;17;8;0;1
2020-07-31 13:30:00;96;17;46;116;24;19;0;0
2020-07-31 13:45:00;76;10;50;110;28;17;0;0
2020-07-31 14:00:00;99;16;46;104;25;14;0;0
2020-07-31 14:15:00;99;14;56;102;23;18;0;0
2020-07-31 14:30:00;89;11;53;104;37;42;0;0
2020-07-31 14:45:00;97;12;33;94;21;8;0;0
2020-07-31 15:00:00;71;16;68;121;27;9;0;0
2020-07-31 15:15:00;112;14;45;113;24;21;0;0
2020-07-31 15:30:00;93;13;45;109;22;34;0;0
2020-07-31 15:45:00;94;14;55;99;25;14;0;0
2020-07-31 16:00:00;100;13;47;111;22;25;0;0
2020-07-31 16:15:00;99;13;52;97;30;13;0;1
2020-07-31 16:30:00;80;9;53;80;24;25;0;0
2020-07-31 16:45:00;82;10;55;82;31;6;3;0
2020-07-31 17:00:00;104;13;46;99;36;8;0;1
2020-07-31 17:15:00;90;11;50;89;26;24;0;0
2020-07-31 17:30:00;106;20;51;80;44;7;0;0
2020-07-31 17:45:00;92;10;39;102;32;51;0;0
2020-07-31 18:00:00;101;11;44;80;39;20;0;0
2020-07-31 18:15:00;72;10;42;91;25;15;0;0
2020-07-31 18:30:00;82;18;46;64;45;28;0;0
2020-07-31 18:45:00;92;11;30;71;39;38;0;3
2020-07-31 19:00:00;82;13;48;75;36;6;0;0
2020-07-31 19:15:00;72;11;31;71;48;8;0;2
2020-07-31 19:30:00;80;13;33;57;36;6;0;0
2020-07-31 19:45:00;85;8;23;72;24;19;0;0
2020-07-31 20:00:00;54;12;9;55;23;31;0;1
2020-07-31 20:15:00;50;9;27;63;23;15;3;0
2020-07-31 20:30:00;44;6;12;66;30;4;0;0
2020-07-31 20:45:00;42;5;15;52;16;7;0;5
2020-07-31 21:00:00;43;6;14;47;34;1;0;0
2020-07-31 21:15:00;33;12;6;47;23;0;0;0
2020-07-31 21:30:00;39;6;8;35;22;2;0;0
2020-07-31 21:45:00;33;5;18;46;36;0;0;0
2020-07-31 22:00:00;33;8;7;27;18;0;0;0
2020-07-31 22:15:00;28;5;6;47;21;1;0;0
2020-07-31 22:30:00;28;1;4;40;14;0;0;0
2020-07-31 22:45:00;30;6;8;33;14;0;0;0
2020-07-31 23:00:00;24;11;6;33;12;0;0;0
2020-07-31 23:15:00;19;3;5;25;11;0;0;0
2020-07-31 23:30:00;16;3;2;16;4;0;0;0
