DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-07-10 00:00:00;0;0;0;4;2;0;0;0
2020-07-10 00:15:00;11;0;0;7;0;0;0;0
2020-07-10 00:30:00;2;1;0;9;3;0;0;0
2020-07-10 00:45:00;4;1;1;3;3;0;0;0
2020-07-10 01:00:00;3;3;0;3;5;0;0;0
2020-07-10 01:15:00;2;4;3;2;3;0;0;0
2020-07-10 01:30:00;4;1;1;3;0;0;0;0
2020-07-10 01:45:00;3;1;0;2;1;0;0;0
2020-07-10 02:00:00;2;0;0;1;2;0;0;0
2020-07-10 02:15:00;1;0;1;1;0;0;0;0
2020-07-10 02:30:00;1;1;1;1;3;0;0;0
2020-07-10 02:45:00;0;1;2;1;3;0;0;0
2020-07-10 03:00:00;1;2;2;0;1;0;0;0
2020-07-10 03:15:00;3;0;0;3;1;0;0;0
2020-07-10 03:30:00;3;0;0;1;0;0;0;0
2020-07-10 03:45:00;1;1;0;5;1;0;0;0
2020-07-10 04:00:00;2;1;1;0;0;0;0;0
2020-07-10 04:15:00;5;1;0;4;0;0;0;0
2020-07-10 04:30:00;4;0;0;1;2;0;0;0
2020-07-10 04:45:00;8;1;0;4;1;0;0;0
2020-07-10 05:00:00;12;2;1;4;0;0;0;0
2020-07-10 05:15:00;26;8;4;8;1;0;0;0
2020-07-10 05:30:00;45;9;5;18;1;0;0;0
2020-07-10 05:45:00;43;7;12;29;7;0;0;0
2020-07-10 06:00:00;57;5;11;18;3;1;0;0
2020-07-10 06:15:00;82;9;10;30;5;0;0;0
2020-07-10 06:30:00;91;10;16;65;6;3;0;0
2020-07-10 06:45:00;116;11;8;69;10;3;0;0
2020-07-10 07:00:00;118;14;14;69;10;23;0;0
2020-07-10 07:15:00;147;15;20;79;20;17;0;0
2020-07-10 07:30:00;172;17;17;82;22;12;0;0
2020-07-10 07:45:00;135;14;40;91;23;15;0;0
2020-07-10 08:00:00;105;16;26;76;26;4;0;0
2020-07-10 08:15:00;113;13;26;59;12;7;0;0
2020-07-10 08:30:00;107;13;32;87;15;6;0;0
2020-07-10 08:45:00;91;11;40;71;24;13;0;2
2020-07-10 09:00:00;101;18;31;70;22;18;0;0
2020-07-10 09:15:00;83;20;32;77;12;23;0;0
2020-07-10 09:30:00;99;15;28;58;20;23;0;0
2020-07-10 09:45:00;96;16;53;89;28;10;0;0
2020-07-10 10:00:00;87;14;48;92;17;8;1;0
2020-07-10 10:15:00;84;14;42;100;21;13;0;0
2020-07-10 10:30:00;105;22;47;74;30;11;0;0
2020-07-10 10:45:00;83;19;43;102;29;2;0;0
2020-07-10 11:00:00;112;18;52;117;21;13;0;1
2020-07-10 11:15:00;76;10;49;121;33;13;1;1
2020-07-10 11:30:00;114;17;52;110;27;20;0;0
2020-07-10 11:45:00;107;10;45;93;22;2;0;3
2020-07-10 12:00:00;92;18;60;119;19;16;0;4
2020-07-10 12:15:00;105;24;58;152;26;7;0;0
2020-07-10 12:30:00;96;17;56;120;28;21;0;0
2020-07-10 12:45:00;109;9;45;116;27;13;0;1
2020-07-10 13:00:00;95;16;48;121;21;9;0;0
2020-07-10 13:15:00;108;14;42;135;26;24;0;0
2020-07-10 13:30:00;73;19;37;97;24;16;0;0
2020-07-10 13:45:00;84;20;47;114;20;7;0;0
2020-07-10 14:00:00;119;15;52;99;30;11;0;0
2020-07-10 14:15:00;87;18;58;115;22;14;0;0
2020-07-10 14:30:00;92;13;56;117;32;22;0;1
2020-07-10 14:45:00;99;15;59;144;31;6;0;2
2020-07-10 15:00:00;100;19;49;95;31;11;0;0
2020-07-10 15:15:00;100;14;68;127;33;17;0;0
2020-07-10 15:30:00;135;23;48;137;41;15;0;0
2020-07-10 15:45:00;116;19;47;121;36;38;0;0
2020-07-10 16:00:00;86;10;46;119;33;27;0;2
2020-07-10 16:15:00;88;5;47;110;30;15;0;0
2020-07-10 16:30:00;86;15;44;85;18;13;0;0
2020-07-10 16:45:00;119;15;47;88;29;12;0;0
2020-07-10 17:00:00;92;14;36;123;25;10;0;0
2020-07-10 17:15:00;121;20;56;103;16;20;0;0
2020-07-10 17:30:00;103;15;54;92;31;16;0;1
2020-07-10 17:45:00;110;13;39;110;39;26;0;0
2020-07-10 18:00:00;102;20;51;109;36;25;0;1
2020-07-10 18:15:00;75;13;40;76;32;6;0;2
2020-07-10 18:30:00;78;18;36;80;38;14;0;0
2020-07-10 18:45:00;100;11;27;87;37;10;0;3
2020-07-10 19:00:00;61;15;53;83;29;33;0;0
2020-07-10 19:15:00;67;8;28;68;28;31;0;0
2020-07-10 19:30:00;53;14;19;65;25;8;0;0
2020-07-10 19:45:00;75;9;26;53;31;25;0;0
2020-07-10 20:00:00;65;15;27;63;30;6;0;0
2020-07-10 20:15:00;44;10;18;49;37;4;0;0
2020-07-10 20:30:00;46;10;22;39;18;9;0;5
2020-07-10 20:45:00;41;4;9;54;20;15;0;0
2020-07-10 21:00:00;32;10;10;40;15;0;0;0
2020-07-10 21:15:00;34;11;6;46;25;0;0;0
2020-07-10 21:30:00;33;12;8;27;13;0;0;0
2020-07-10 21:45:00;40;7;9;39;24;0;0;0
2020-07-10 22:00:00;24;2;12;23;11;0;0;0
2020-07-10 22:15:00;32;3;4;42;14;6;0;0
2020-07-10 22:30:00;23;4;5;32;3;0;0;0
2020-07-10 22:45:00;19;6;4;28;8;0;0;0
2020-07-10 23:00:00;11;4;9;31;5;0;0;0
2020-07-10 23:15:00;25;7;9;32;13;0;0;0
2020-07-10 23:30:00;12;2;4;28;3;0;0;0
2020-07-10 23:45:00;8;5;4;18;5;0;0;0
