DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-10-03 00:00:00;11;11;2;2;16;27;8;6;13;2;1206;0;0
2019-10-03 00:15:00;10;6;1;0;19;26;17;7;17;10;2478;0;1
2019-10-03 00:30:00;7;8;2;2;21;22;15;3;7;3;2696;0;2
2019-10-03 00:45:00;7;8;1;0;10;14;9;2;10;1;2078;0;0
2019-10-03 01:00:00;8;4;0;1;12;25;14;11;7;6;1705;0;0
2019-10-03 01:15:00;4;5;1;0;16;15;9;5;8;7;428;0;0
2019-10-03 01:30:00;3;1;0;0;8;8;5;4;4;1;823;0;0
2019-10-03 01:45:00;4;6;1;0;6;9;2;0;6;3;1483;0;0
2019-10-03 02:00:00;5;7;1;0;4;12;7;6;6;4;1866;0;0
2019-10-03 02:15:00;4;3;0;0;4;9;4;4;0;1;1554;0;0
2019-10-03 02:30:00;4;1;0;1;5;8;7;5;2;0;1587;0;0
2019-10-03 02:45:00;6;2;0;0;4;11;2;1;3;2;2663;0;0
2019-10-03 03:00:00;4;5;1;0;3;5;6;2;2;0;2984;0;2
2019-10-03 03:15:00;2;2;0;0;4;6;2;1;1;1;2753;0;0
2019-10-03 03:30:00;2;1;0;0;4;7;6;5;2;3;1029;0;1
2019-10-03 03:45:00;4;2;0;0;4;9;2;3;5;2;1317;0;0
2019-10-03 04:00:00;3;5;1;0;4;4;1;1;3;0;1532;0;0
2019-10-03 04:15:00;2;2;0;0;2;4;4;2;2;1;2830;0;1
2019-10-03 04:30:00;4;4;1;0;4;4;4;0;2;2;2078;0;0
2019-10-03 04:45:00;0;3;0;0;3;8;4;1;2;1;881;0;0
2019-10-03 05:00:00;2;4;1;0;3;5;5;1;4;2;1147;0;0
2019-10-03 05:15:00;5;4;0;0;3;7;4;3;1;1;488;0;0
2019-10-03 05:30:00;4;5;0;0;10;7;9;5;9;5;1382;0;0
2019-10-03 05:45:00;4;3;0;2;13;16;11;5;4;6;1978;0;0
2019-10-03 06:00:00;4;4;0;1;32;33;10;4;6;5;899;0;0
2019-10-03 06:15:00;5;2;0;1;21;16;12;5;6;2;1354;0;0
2019-10-03 06:30:00;4;9;0;0;9;9;9;4;8;6;782;0;0
2019-10-03 06:45:00;3;1;0;0;9;13;8;9;4;1;264;0;0
2019-10-03 07:00:00;6;2;0;0;18;22;8;3;6;5;1224;0;0
2019-10-03 07:15:00;3;4;0;0;7;10;7;3;5;3;1162;0;1
2019-10-03 07:30:00;4;5;0;1;9;16;9;2;3;0;2;0;0
2019-10-03 07:45:00;3;3;0;0;11;13;8;5;5;3;0;0;0
2019-10-03 08:00:00;13;6;1;2;19;26;11;2;4;3;1;0;1
