DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-08-24 00:00:00;5;4;0;1;7;12;6;4;2;1;0;0;0
2020-08-24 00:15:00;6;2;0;3;10;10;9;2;3;1;0;0;0
2020-08-24 00:30:00;4;4;0;2;6;7;8;2;5;0;0;0;0
2020-08-24 00:45:00;1;1;0;0;3;4;10;5;2;2;0;0;0
2020-08-24 01:00:00;2;1;0;1;6;3;7;2;4;0;0;0;0
2020-08-24 01:15:00;1;3;0;0;3;4;5;2;0;0;0;0;0
2020-08-24 01:30:00;0;0;0;0;4;6;5;2;1;1;0;0;0
2020-08-24 01:45:00;1;1;0;0;2;3;5;3;2;1;0;0;0
2020-08-24 02:00:00;1;0;0;1;3;2;1;1;0;0;2;0;0
2020-08-24 02:15:00;0;0;0;0;1;1;0;0;2;1;0;0;0
2020-08-24 02:30:00;0;0;0;0;1;2;1;1;1;0;0;0;0
2020-08-24 02:45:00;2;1;0;0;0;0;5;0;0;0;0;0;0
2020-08-24 03:00:00;1;3;1;0;2;4;1;1;1;2;0;0;0
2020-08-24 03:15:00;0;0;0;0;0;0;2;0;1;1;1;0;0
2020-08-24 03:30:00;1;1;0;0;3;0;1;0;1;2;2;0;0
2020-08-24 03:45:00;2;2;0;0;1;2;1;1;2;2;1;0;0
2020-08-24 04:00:00;2;4;0;0;1;1;7;2;2;1;4;0;0
2020-08-24 04:15:00;0;1;0;0;5;3;1;1;1;0;2;0;0
2020-08-24 04:30:00;1;2;1;1;4;3;5;1;6;1;0;0;0
2020-08-24 04:45:00;1;1;0;0;8;4;5;4;3;0;0;0;0
2020-08-24 05:00:00;1;1;1;0;9;14;11;6;2;3;1;0;0
2020-08-24 05:15:00;4;2;0;0;16;15;26;13;6;2;5;0;0
2020-08-24 05:30:00;6;3;0;0;21;15;47;38;7;6;2;0;0
2020-08-24 05:45:00;5;3;0;1;21;16;40;37;19;8;7;2;0
2020-08-24 06:00:00;13;5;0;1;18;18;23;17;18;6;3;0;1
2020-08-24 06:15:00;4;5;0;0;7;10;14;12;7;2;0;1;0
2020-08-24 06:30:00;8;13;3;2;27;26;59;52;33;13;2;4;0
2020-08-24 06:45:00;10;4;0;6;45;44;50;39;30;13;1;7;0
2020-08-24 07:00:00;13;8;0;2;34;28;60;44;43;16;9;2;2
2020-08-24 07:15:00;16;8;2;2;44;46;44;41;42;13;0;0;2
2020-08-24 07:30:00;14;12;0;2;53;50;59;33;42;21;1;0;1
2020-08-24 07:45:00;15;7;0;3;39;37;52;35;57;19;4;2;1
2020-08-24 08:00:00;19;7;2;5;58;45;43;26;41;22;5;5;1
2020-08-24 08:15:00;18;14;0;0;37;49;46;27;38;15;3;0;0
2020-08-24 08:30:00;27;20;1;5;46;46;54;35;45;18;6;1;0
2020-08-24 08:45:00;22;8;0;6;48;52;51;21;53;19;5;0;0
2020-08-24 09:00:00;24;12;1;1;44;45;41;23;37;14;3;0;0
2020-08-24 09:15:00;26;6;0;3;44;42;50;13;29;12;5;0;3
2020-08-24 09:30:00;15;11;2;1;52;52;50;29;41;21;5;0;0
2020-08-24 09:45:00;31;21;3;2;54;39;59;26;43;19;5;0;1
2020-08-24 10:00:00;24;15;1;3;47;44;45;19;38;13;2;3;1
2020-08-24 10:15:00;35;23;5;4;49;41;50;18;45;17;8;0;2
2020-08-24 10:30:00;40;13;2;5;54;54;47;17;31;15;4;2;2
2020-08-24 10:45:00;19;16;0;3;44;41;51;29;55;19;7;1;1
2020-08-24 11:00:00;31;18;0;2;52;43;50;18;44;20;6;0;0
2020-08-24 11:15:00;43;21;3;5;53;55;58;23;52;17;4;1;1
2020-08-24 11:30:00;40;27;1;3;58;57;52;23;50;19;6;0;2
2020-08-24 11:45:00;33;24;1;7;56;55;69;32;40;14;5;1;1
2020-08-24 12:00:00;39;32;0;2;50;46;55;16;47;21;7;0;1
2020-08-24 12:15:00;36;28;1;4;56;46;59;36;44;16;3;0;2
2020-08-24 12:30:00;32;21;3;3;53;55;48;20;36;22;7;0;1
2020-08-24 12:45:00;28;18;1;7;52;54;54;26;43;15;6;0;2
2020-08-24 13:00:00;33;21;0;1;53;66;52;21;40;25;6;0;0
2020-08-24 13:15:00;34;26;3;4;55;51;56;26;42;20;6;0;5
2020-08-24 13:30:00;26;29;7;3;55;59;65;29;36;16;4;1;2
2020-08-24 13:45:00;42;27;1;2;51;58;52;20;46;16;4;0;2
2020-08-24 14:00:00;36;17;1;2;47;53;51;19;35;13;3;1;1
2020-08-24 14:15:00;44;33;4;5;98;86;48;23;57;33;5;2;2
2020-08-24 14:30:00;31;25;1;3;73;75;53;30;50;24;5;1;1
2020-08-24 14:45:00;41;24;3;3;75;62;41;18;43;20;8;0;2
2020-08-24 15:00:00;49;38;1;4;68;76;59;14;40;21;10;0;0
2020-08-24 15:15:00;38;36;0;3;61;71;42;22;39;14;2;0;3
2020-08-24 15:30:00;46;36;3;5;87;89;51;32;34;19;3;2;1
2020-08-24 15:45:00;39;27;1;8;82;65;63;36;44;20;5;4;2
2020-08-24 16:00:00;64;42;4;1;76;88;59;32;45;28;8;7;3
2020-08-24 16:15:00;48;43;3;6;95;95;57;39;44;28;13;2;2
2020-08-24 16:30:00;45;40;3;6;98;79;56;33;41;18;3;0;3
2020-08-24 16:45:00;51;28;0;1;71;81;41;20;35;18;4;0;1
2020-08-24 17:00:00;40;38;1;0;96;101;57;34;38;24;3;0;3
2020-08-24 17:15:00;45;36;1;0;73;82;63;34;38;20;3;1;3
2020-08-24 17:30:00;39;38;3;4;70;63;61;24;51;29;5;0;3
2020-08-24 17:45:00;31;18;3;1;57;66;40;27;42;12;3;0;1
2020-08-24 18:00:00;37;23;1;0;51;54;45;30;45;20;4;2;0
2020-08-24 18:15:00;24;18;1;1;54;64;53;23;42;26;2;2;1
2020-08-24 18:30:00;33;20;2;5;44;43;38;17;25;15;3;1;2
2020-08-24 18:45:00;31;14;3;8;49;37;41;22;38;14;3;0;0
2020-08-24 19:00:00;33;21;0;6;50;48;44;23;29;16;2;0;0
2020-08-24 19:15:00;28;20;1;5;38;37;41;21;29;13;3;0;4
2020-08-24 19:30:00;19;24;1;4;38;31;47;22;24;9;3;0;0
2020-08-24 19:45:00;21;11;0;2;34;34;28;15;25;12;2;1;1
2020-08-24 20:00:00;27;13;1;2;35;33;35;15;28;10;3;0;1
2020-08-24 20:15:00;20;11;0;2;36;37;30;18;29;6;1;0;1
2020-08-24 20:30:00;14;7;1;2;28;29;27;15;21;5;1;0;1
2020-08-24 20:45:00;20;13;0;2;26;34;39;17;22;4;2;1;0
2020-08-24 21:00:00;13;13;1;2;31;30;31;16;16;8;5;4;0
2020-08-24 21:15:00;14;13;1;0;12;21;25;15;16;6;2;1;1
2020-08-24 21:30:00;13;13;1;1;24;28;15;17;9;2;3;1;0
2020-08-24 21:45:00;11;7;1;1;21;28;15;6;6;1;1;0;0
2020-08-24 22:00:00;15;5;0;1;25;34;15;12;9;1;0;0;0
2020-08-24 22:15:00;4;6;0;3;23;22;17;8;9;9;2;0;0
2020-08-24 22:30:00;11;9;2;2;20;12;12;10;7;4;1;0;0
2020-08-24 22:45:00;8;5;0;1;13;17;21;6;11;6;2;1;0
2020-08-24 23:00:00;3;5;0;0;10;18;10;6;9;1;0;0;0
2020-08-24 23:15:00;3;7;1;0;11;10;16;5;3;1;0;0;0
2020-08-24 23:30:00;5;5;0;1;10;13;8;3;5;3;1;0;0
2020-08-24 23:45:00;1;3;0;0;11;8;10;0;5;4;0;0;0
