DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-08-07 00:00:00;8;9;7;1;10;6;3;4;0;0;0;0;0;0
2020-08-07 00:15:00;16;13;5;1;4;11;2;3;0;0;0;0;0;0
2020-08-07 00:30:00;11;8;3;2;3;9;11;4;0;0;0;0;0;0
2020-08-07 00:45:00;6;9;3;3;3;11;1;1;0;0;0;2;0;0
2020-08-07 01:00:00;5;4;6;0;7;10;6;3;0;0;0;0;0;0
2020-08-07 01:15:00;8;7;2;2;6;3;2;2;0;0;0;0;0;0
2020-08-07 01:30:00;10;3;1;2;9;8;6;3;0;0;0;0;0;0
2020-08-07 01:45:00;7;5;3;0;9;10;2;1;0;0;0;0;0;0
2020-08-07 02:00:00;2;2;3;3;5;6;2;1;0;0;0;0;0;0
2020-08-07 02:15:00;7;3;0;1;4;4;3;0;0;0;0;0;0;0
2020-08-07 02:30:00;4;3;2;0;6;8;4;0;0;0;0;0;0;0
2020-08-07 02:45:00;10;1;2;1;3;10;1;0;0;0;0;0;0;0
2020-08-07 03:00:00;8;3;0;0;3;3;2;3;0;0;0;0;0;0
2020-08-07 03:15:00;6;2;1;0;2;3;1;2;0;0;0;0;0;0
2020-08-07 03:30:00;6;2;1;1;4;3;3;2;0;0;0;0;0;0
2020-08-07 03:45:00;4;3;6;1;6;5;1;3;0;0;0;0;0;0
2020-08-07 04:00:00;6;1;1;0;6;2;0;2;0;0;0;0;0;0
2020-08-07 04:15:00;8;3;4;1;3;4;6;3;0;0;0;0;0;0
2020-08-07 04:30:00;7;3;3;3;12;11;3;2;0;0;0;0;0;0
2020-08-07 04:45:00;12;3;4;2;7;15;4;8;0;0;0;0;0;0
2020-08-07 05:00:00;18;5;8;0;11;20;7;7;0;0;0;0;0;0
2020-08-07 05:15:00;24;13;11;1;9;19;7;11;0;0;0;0;0;0
